0.0%┣                                            ┫ 0/1.0k [00:00<00:-50, -0s/it]
[1AΔETS: 99.094 -- ΔMSR: 0.000 -- ΔEOM 13.017 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  5.9%┣┫ 59/1.0k [00:56<15:01, 1it/s]
[1AΔETS: 110.942 -- ΔMSR: 0.000 -- ΔEOM 9.466 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  6.0%┣┫ 60/1.0k [00:58<15:29, 1it/s]
[1AΔETS: 98.850 -- ΔMSR: 0.000 -- ΔEOM 11.669 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  6.1%┣┫ 61/1.0k [01:00<15:42, 1s/it]
[1AΔETS: 110.560 -- ΔMSR: 0.000 -- ΔEOM 8.175 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  6.2%┣┫ 62/1.0k [01:02<15:55, 1s/it]
[1AΔETS: 98.586 -- ΔMSR: 0.000 -- ΔEOM 11.417 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  6.3%┣┫ 63/1.0k [01:04<16:08, 1s/it]
[1AΔETS: 110.150 -- ΔMSR: 0.000 -- ΔEOM 8.385 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  6.4%┣┫ 64/1.0k [01:06<16:27, 1s/it]
[1AΔETS: 98.432 -- ΔMSR: 0.000 -- ΔEOM 11.597 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  6.5%┣┫ 65/1.0k [01:08<16:37, 1s/it]
[1AΔETS: 109.877 -- ΔMSR: 0.000 -- ΔEOM 7.902 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  6.6%┣┫ 66/1.0k [01:11<16:57, 1s/it]
[1AΔETS: 98.367 -- ΔMSR: 0.000 -- ΔEOM 11.384 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  6.7%┣┫ 67/1.0k [01:13<17:07, 1s/it]
[1AΔETS: 109.722 -- ΔMSR: 0.000 -- ΔEOM 8.063 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  6.8%┣┫ 68/1.0k [01:16<17:39, 1s/it]
[1AΔETS: 98.586 -- ΔMSR: 0.000 -- ΔEOM 11.114 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  6.9%┣┫ 69/1.0k [01:19<17:55, 1s/it]
[1AΔETS: 109.787 -- ΔMSR: 0.000 -- ΔEOM 8.086 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  7.0%┣┫ 70/1.0k [01:20<17:59, 1s/it]
[1AΔETS: 98.653 -- ΔMSR: 0.000 -- ΔEOM 10.897 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  7.1%┣┫ 71/1.0k [01:22<18:11, 1s/it]
[1AΔETS: 109.628 -- ΔMSR: 0.000 -- ΔEOM 8.127 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  7.2%┣┫ 72/1.0k [01:24<18:18, 1s/it]
[1AΔETS: 98.644 -- ΔMSR: 0.000 -- ΔEOM 10.653 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  7.3%┣┫ 73/1.0k [01:26<18:26, 1s/it]
[1AΔETS: 109.387 -- ΔMSR: 0.000 -- ΔEOM 7.614 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  7.4%┣┫ 74/1.0k [01:28<18:34, 1s/it]
[1AΔETS: 98.596 -- ΔMSR: 0.000 -- ΔEOM 10.106 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  7.5%┣┫ 75/1.0k [01:30<18:46, 1s/it]
[1AΔETS: 109.105 -- ΔMSR: 0.000 -- ΔEOM 6.912 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  7.6%┣┫ 76/1.0k [01:32<18:55, 1s/it]
[1AΔETS: 98.506 -- ΔMSR: 0.000 -- ΔEOM 9.791 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  7.7%┣┫ 77/1.0k [01:34<19:02, 1s/it]
[1AΔETS: 108.812 -- ΔMSR: 0.000 -- ΔEOM 6.579 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  7.8%┣┫ 78/1.0k [01:36<19:11, 1s/it]
[1AΔETS: 98.397 -- ΔMSR: 0.000 -- ΔEOM 9.645 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  7.9%┣┫ 79/1.0k [01:38<19:22, 1s/it]
[1AΔETS: 108.472 -- ΔMSR: 0.000 -- ΔEOM 6.478 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  8.0%┣┫ 80/1.0k [01:41<19:35, 1s/it]
[1AΔETS: 98.230 -- ΔMSR: 0.000 -- ΔEOM 9.427 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  8.1%┣┫ 81/1.0k [01:43<19:42, 1s/it]
[1AΔETS: 108.144 -- ΔMSR: 0.000 -- ΔEOM 6.491 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  8.2%┣┫ 82/1.0k [01:45<19:45, 1s/it]
[1AΔETS: 98.034 -- ΔMSR: 0.000 -- ΔEOM 9.236 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  8.3%┣┫ 83/1.0k [01:47<19:52, 1s/it]
[1AΔETS: 107.783 -- ΔMSR: 0.000 -- ΔEOM 6.569 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  8.4%┣┫ 84/1.0k [01:49<19:58, 1s/it]
[1AΔETS: 97.780 -- ΔMSR: 0.000 -- ΔEOM 9.112 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  8.5%┣┫ 85/1.0k [01:51<20:07, 1s/it]
[1AΔETS: 107.288 -- ΔMSR: 0.000 -- ΔEOM 6.537 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  8.6%┣┫ 86/1.0k [01:53<20:14, 1s/it]
[1AΔETS: 97.494 -- ΔMSR: 0.000 -- ΔEOM 8.934 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  8.7%┣┫ 87/1.0k [01:55<20:18, 1s/it]
[1AΔETS: 106.790 -- ΔMSR: 0.000 -- ΔEOM 6.247 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  8.8%┣┫ 88/1.0k [01:57<20:26, 1s/it]
[1AΔETS: 97.088 -- ΔMSR: 0.000 -- ΔEOM 8.581 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  8.9%┣┫ 89/1.0k [01:59<20:33, 1s/it]
[1AΔETS: 106.207 -- ΔMSR: 0.000 -- ΔEOM 5.992 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  9.0%┣┫ 90/1.0k [02:01<20:35, 1s/it]
[1AΔETS: 96.663 -- ΔMSR: 0.000 -- ΔEOM 8.293 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  9.1%┣┫ 91/1.0k [02:03<20:44, 1s/it]
[1AΔETS: 105.621 -- ΔMSR: 0.000 -- ΔEOM 5.856 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  9.2%┣┫ 92/1.0k [02:05<20:48, 1s/it]
[1AΔETS: 96.226 -- ΔMSR: 0.000 -- ΔEOM 8.075 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  9.3%┣┫ 93/1.0k [02:07<20:55, 1s/it]
[1AΔETS: 104.998 -- ΔMSR: 0.000 -- ΔEOM 5.676 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  9.4%┣┫ 94/1.0k [02:09<20:57, 1s/it]
[1AΔETS: 95.729 -- ΔMSR: 0.000 -- ΔEOM 7.860 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  9.5%┣┫ 95/1.0k [02:11<21:02, 1s/it]
[1AΔETS: 104.264 -- ΔMSR: 0.000 -- ΔEOM 5.526 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  9.6%┣┫ 96/1.0k [02:14<21:13, 1s/it]
[1AΔETS: 95.067 -- ΔMSR: 0.000 -- ΔEOM 7.631 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  9.7%┣┫ 97/1.0k [02:16<21:15, 1s/it]
[1AΔETS: 103.437 -- ΔMSR: 0.000 -- ΔEOM 5.472 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  9.8%┣┫ 98/1.0k [02:18<21:25, 1s/it]
[1AΔETS: 94.272 -- ΔMSR: 0.000 -- ΔEOM 7.419 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  9.9%┣┫ 99/1.0k [02:21<21:34, 1s/it]
[1AΔETS: 102.498 -- ΔMSR: 0.000 -- ΔEOM 5.495 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  10.0%┣┫ 100/1.0k [02:22<21:34, 1s/it]
[1AΔETS: 93.366 -- ΔMSR: 0.000 -- ΔEOM 7.225 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  10.1%┣┫ 101/1.0k [02:24<21:39, 1s/it]
[1AΔETS: 101.472 -- ΔMSR: 0.000 -- ΔEOM 5.383 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  10.2%┣┫ 102/1.0k [02:27<21:45, 1s/it]
[1AΔETS: 92.360 -- ΔMSR: 0.000 -- ΔEOM 6.980 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  10.3%┣┫ 103/1.0k [02:29<21:48, 1s/it]
[1AΔETS: 100.355 -- ΔMSR: 0.000 -- ΔEOM 5.224 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  10.4%┣┫ 104/1.0k [02:31<21:50, 1s/it]
[1AΔETS: 91.290 -- ΔMSR: 0.000 -- ΔEOM 6.734 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  10.5%┣┫ 105/1.0k [02:33<21:55, 1s/it]
[1AΔETS: 99.207 -- ΔMSR: 0.000 -- ΔEOM 5.172 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  10.6%┣┫ 106/1.0k [02:35<21:56, 1s/it]
[1AΔETS: 90.192 -- ΔMSR: 0.000 -- ΔEOM 6.473 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  10.7%┣┫ 107/1.0k [02:37<22:00, 1s/it]
[1AΔETS: 98.159 -- ΔMSR: 0.000 -- ΔEOM 5.136 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  10.8%┣┫ 108/1.0k [02:38<22:00, 1s/it]
[1AΔETS: 89.118 -- ΔMSR: 0.000 -- ΔEOM 6.208 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  10.9%┣┫ 109/1.0k [02:40<22:02, 1s/it]
[1AΔETS: 97.054 -- ΔMSR: 0.000 -- ΔEOM 5.083 -- ΔREC NaN -- ΔH2 NaN -- ΔH2CN-PROD NaN -- ΔH2CN-CAP NaN  11.0%┣┫ 110/1.0k [02:42<22:03, 1s/it]
