Timestep;REC_price_h;REC_price_d;REC_price_m;REC_price_y;DAC_h;Biomass_h;Solar_h;WindOffshore_h;WindOnshore_h;electrolysis_h;DAC_d;Biomass_d;Solar_d;WindOffshore_d;WindOnshore_d;electrolysis_d;DAC_m;Biomass_m;Solar_m;WindOffshore_m;WindOnshore_m;electrolysis_m;DAC_y;Biomass_y;Solar_y;WindOffshore_y;WindOnshore_y;electrolysis_y
2974.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2975.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2976.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2977.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2978.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2979.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2980.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2981.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2982.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2983.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2984.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2985.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2986.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2987.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2988.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2989.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2990.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2991.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2992.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2993.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2994.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2995.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2996.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2997.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2998.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
2999.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3000.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3001.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3002.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3003.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3004.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3005.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3006.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3007.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3008.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3009.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3010.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3011.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3012.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3013.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3014.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3015.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3016.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3017.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3018.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3019.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3020.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3021.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3022.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3023.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3024.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3025.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3026.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3027.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3028.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3029.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3030.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3031.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3032.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3033.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3034.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3035.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3036.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3037.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3038.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3039.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3040.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3041.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3042.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3043.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3044.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3045.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3046.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3047.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3048.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3049.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3050.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3051.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3052.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3053.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3054.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3055.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3056.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3057.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3058.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3059.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3060.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3061.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3062.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3063.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
3064.0;0.0;0.0;0.0;29.60930652146187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7.490477761096887e-8;235.22164268410972;255.63592724072814;246.3486244160758;247.67919097305838;-215.19956150006547
