Timestep;EOM_price;Demand;DAC;Biomass;SPP_lignite;Solar;ICE;WindOffshore;WindOnshore;Nuclear;CCGT_old;CCGT_new;SPP_coal;OCGT;electrolysis
1072.0;4.044425595819771;-0.281975748;-1.3666003411390332e-11;0.0;0.0;0.039399649481823645;0.0;0.004515917903497832;0.01973723851565654;0.0;0.0;0.0;0.0;0.0;-0.04392806530901992
1073.0;4.0428344985482925;-0.274103448;-1.3668176195584268e-11;0.0;0.0;0.030293349372336267;0.0;0.004485017183280131;0.0205807440684978;0.0;0.0;0.0;0.0;0.0;-0.043928065309020145
1074.0;4.048458156754883;-0.26668653200000003;-1.3664903907856133e-11;0.0;0.0;0.021372906875860225;0.0;0.004323450618613235;0.021368148042441627;0.0;0.0;0.0;0.0;0.0;-0.04392806530901982
1075.0;4.019967704453274;-0.25634930800000005;-1.3687538405148612e-11;0.0;0.0;0.011857864928485574;0.0;0.00416276693995693;0.021917284706140776;0.0;0.0;0.0;0.0;0.0;-0.043928065309022116
1076.0;3.9706490952902387;-0.24428816800000003;-1.3726135342029114e-11;0.0;0.0;0.004684920270891729;0.0;0.00441350410727141;0.01927984467565209;0.0;0.0;0.0;0.0;0.0;-0.04392806530902597
1077.0;3.9217608614518835;-0.237363216;-1.3764002372753107e-11;0.0;0.0;0.00120154086157688;0.0;0.004165415556437269;0.018888452814107705;0.0;0.0;0.0;0.0;0.0;-0.043928065309029665
1078.0;3.8832877781519697;-0.23509031200000005;-1.3793557394835036e-11;0.0;0.0;0.00046028813473421374;0.0;0.0037672378485235753;0.020166911696204055;0.0;0.0;0.0;0.0;0.0;-0.04392806530903249
1079.0;3.7862746548848607;-0.228522992;-1.3868726197261613e-11;0.0;0.0;0.0004472200765575005;0.0;0.003308141613845499;0.02011345007061361;0.0;0.0;0.0;0.0;0.0;-0.04392806530903947
1080.0;3.5756484937115083;-0.21426188000000004;-1.4034720670017059e-11;0.0;0.0;0.00042689185058228916;0.0;0.003349636855462644;0.018978215581848666;0.0;0.0;0.0;0.0;0.0;-0.04392806530905387
1081.0;3.647494594385901;-0.21140021200000003;-1.7157677431477407e-11;0.0;0.0;0.0003847834463231834;0.0;0.0011389118394049401;0.013304023435846154;0.0;0.0;0.0;0.0;0.0;-0.04392806530895892
1082.0;3.6219403532577625;-0.209700548;-1.7182519005430492e-11;0.0;0.0;0.00029984070245315787;0.0;0.0012219023092209056;0.013205680547187506;0.0;0.0;0.0;0.0;0.0;-0.04392806530896104
1083.0;3.6020922104576942;-0.207642244;-1.720198521479084e-11;0.0;0.0;0.00023667813681336133;0.0;0.0012413256218407683;0.012382635449253483;0.0;0.0;0.0;0.0;0.0;-0.04392806530896268
1084.0;3.5822744624400897;-0.20600855199999998;-1.7221404750569706e-11;0.0;0.0;0.00023958212264294746;0.0;0.001160983782336474;0.012041405120356214;0.0;0.0;0.0;0.0;0.0;-0.043928065308964294
1085.0;3.628654615647525;-0.20826704000000001;-1.7176288185965157e-11;0.0;0.0;0.000284594512666675;0.0;0.0011768755647972857;0.011285682279898183;0.0;0.0;0.0;0.0;0.0;-0.04392806530896051
1086.0;3.7613023280778752;-0.21648044800000005;-1.704827639202578e-11;0.0;0.0;0.0011797606832569536;0.0;0.001163632399200315;0.010286411980715181;0.0;0.0;0.0;0.0;0.0;-0.04392806530894935
1087.0;3.933262413650634;-0.2300965;-1.688469672927481e-11;0.0;0.0;0.005508211755684602;0.0;0.0008855260278889605;0.00924358033468483;0.0;0.0;0.0;0.0;0.0;-0.043928065308934096
1088.0;4.0673367714379465;-0.24639939600000005;-1.6758441748092918e-11;0.0;0.0;0.01432410929913303;0.0;0.0007910581506696512;0.008937991129914873;0.0;0.0;0.0;0.0;0.0;-0.043928065308921474
1089.0;4.14304551826553;-0.26086190800000003;-1.668718329059905e-11;0.0;0.0;0.02510966256442741;0.0;0.0007372026153212481;0.008567059844317104;0.0;0.0;0.0;0.0;0.0;-0.043928065308914
1090.0;4.167518588697551;-0.27058389200000005;-1.6663520676434378e-11;0.0;0.0;0.03355311878378338;0.0;0.0006542121594857709;0.008938651027680154;0.0;0.0;0.0;0.0;0.0;-0.04392806530891146
1091.0;4.222033343517404;-0.2789320920000001;-1.6613046457640745e-11;0.0;0.0;0.03874188746523734;0.0;0.0004952942115421624;0.009161737789809348;0.0;0.0;0.0;0.0;0.0;-0.04392806530890594
1092.0;4.25824943931917;-0.283795852;-1.6579784334559597e-11;0.0;0.0;0.04097726167036366;0.0;0.000404357850799795;0.009779516627205696;0.0;0.0;0.0;0.0;0.0;-0.04392806530890222
1093.0;4.25430827136682;-0.28473610800000004;-1.6583185052147927e-11;0.0;0.0;0.04124951414207805;0.0;0.0003045926992984802;0.0108711897688905;0.0;0.0;0.0;0.0;0.0;-0.0439280653089026
1094.0;4.233081620543103;-0.28403833600000006;-1.660235507684753e-11;0.0;0.0;0.04086110069271081;0.0;0.0002736919938920315;0.011966162882532034;0.0;0.0;0.0;0.0;0.0;-0.043928065308904744
1095.0;4.1983434375795445;-0.2799570920000001;-1.663425787082338e-11;0.0;0.0;0.03774725854036308;0.0;0.00033814203566648554;0.012988533831970529;0.0;0.0;0.0;0.0;0.0;-0.04392806530890827
1096.0;4.184732654793035;-0.27415573600000004;-1.6647424585845293e-11;0.0;0.0;0.0325229155244541;0.0;0.0003584482204181955;0.012914611751521058;0.0;0.0;0.0;0.0;0.0;-0.04392806530890971
1097.0;4.185429192329251;-0.26663739200000003;-1.6647928549141564e-11;0.0;0.0;0.024422134347671175;0.0;0.0003443221824560592;0.01296081317269828;0.0;0.0;0.0;0.0;0.0;-0.04392806530890977
1098.0;4.1790876134289965;-0.25860752;-1.6654874039960576e-11;0.0;0.0;0.016303203157834407;0.0;0.0003522680736087094;0.012929132039266468;0.0;0.0;0.0;0.0;0.0;-0.043928065308910524
1099.0;4.150857788526223;-0.248906544;-1.6681925032254028e-11;0.0;0.0;0.008168299680148107;0.0;0.0003363762912715898;0.012618922704312256;0.0;0.0;0.0;0.0;0.0;-0.04392806530891344
1100.0;4.110495816870512;-0.24093730399999996;-1.6719860792282604e-11;0.0;0.0;0.002654279952401288;0.0;0.0002675118613683775;0.012399136035071784;0.0;0.0;0.0;0.0;0.0;-0.04392806530891746
1101.0;4.085272655580007;-0.23849699199999996;-1.6743264182021206e-11;0.0;0.0;0.0007201984837235805;0.0;0.00028781803165874194;0.013398406334380806;0.0;0.0;0.0;0.0;0.0;-0.043928065308919906
1102.0;4.029157102034092;-0.23515211200000002;-1.6795249515597987e-11;0.0;0.0;0.000498766454964461;0.0;0.0003001783111276072;0.01379573836300915;0.0;0.0;0.0;0.0;0.0;-0.043928065308925235
1103.0;3.923821375815843;-0.22842589600000004;-1.6893783070763284e-11;0.0;0.0;0.00048206831289225225;0.0;0.00025691732669386126;0.013729736384468807;0.0;0.0;0.0;0.0;0.0;-0.04392806530893497
1104.0;3.7965609232156665;-0.22048396400000003;-1.701434798165187e-11;0.0;0.0;0.0004813423773825467;0.0;0.00022954812391262283;0.013802998567103196;0.0;0.0;0.0;0.0;0.0;-0.04392806530894628
1105.0;3.78826364946858;-0.250245256;-1.449154050776932e-11;0.0;0.0;0.00015100937625428884;0.0;0.010268747018613168;0.036693812730972546;0.0;0.0;0.0;0.0;0.0;-0.043928065309020624
1106.0;3.7597013537350445;-0.247601808;-1.4514915582894284e-11;0.0;0.0;7.623070473272065e-5;0.0;0.010145144179292425;0.03598033107925038;0.0;0.0;0.0;0.0;0.0;-0.04392806530902273
1107.0;3.7294003506299767;-0.24530084800000002;-1.4539752541651353e-11;0.0;0.0;3.7752384451125103e-5;0.0;0.009602174588988701;0.036119595482235034;0.0;0.0;0.0;0.0;0.0;-0.043928065309024954
1108.0;3.7369243552223725;-0.24500056000000003;-1.453373794482527e-11;0.0;0.0;3.702636767342688e-5;0.0;0.009007115207661521;0.03587406796769513;0.0;0.0;0.0;0.0;0.0;-0.04392806530902442
1109.0;3.8500979246851683;-0.251354972;-1.4441945767704345e-11;0.0;0.0;3.775238446150556e-5;0.0;0.008156021412135015;0.03590310878511535;0.0;0.0;0.0;0.0;0.0;-0.04392806530901604
1110.0;4.11467154662857;-0.26660990800000006;-1.4231740369453766e-11;0.0;0.0;9.00248609866689e-5;0.0;0.006567724969452333;0.03595723055032635;0.0;0.0;0.0;0.0;0.0;-0.04392806530899516
1111.0;4.320064359796918;-0.27905014800000005;-1.4072586853298443e-11;0.0;0.0;0.0008537837015722109;0.0;0.006493563263196434;0.0347883349936651;0.0;0.0;0.0;0.0;0.0;-0.043928065308977554
1112.0;4.415869315182505;-0.289352956;-1.3998951032284005e-11;0.0;0.0;0.005936555558993911;0.0;0.0073217022574929465;0.033480175396616664;0.0;0.0;0.0;0.0;0.0;-0.04392806530896882
1113.0;4.465195407589751;-0.30048283200000003;-1.3960630692324464e-11;0.0;0.0;0.017462635534342873;0.0;0.007438242077825512;0.030413722324995007;0.0;0.0;0.0;0.0;0.0;-0.04392806530896411
1114.0;4.4504279736527455;-0.31031742;-1.3970426362746388e-11;0.0;0.0;0.029971728328667055;0.0;0.007663375813418542;0.029167604473951347;0.0;0.0;0.0;0.0;0.0;-0.04392806530896532
1115.0;4.468737166710481;-0.317808676;-1.395584008510551e-11;0.0;0.0;0.0378895558782726;0.0;0.007301396086568745;0.028368320407476208;0.0;0.0;0.0;0.0;0.0;-0.04392806530896351
1116.0;4.45639800011878;-0.3217084680000001;-1.3964572260658362e-11;0.0;0.0;0.041518136529968566;0.0;0.007189270654854609;0.029835544843953617;0.0;0.0;0.0;0.0;0.0;-0.0439280653089646
1117.0;4.390733957605569;-0.318508;-1.401411054193952e-11;0.0;0.0;0.04147965820967343;0.0;0.008739603372285229;0.029349770084322293;0.0;0.0;0.0;0.0;0.0;-0.04392806530897065
1118.0;4.398290712364955;-0.31873159200000006;-1.4008354385472581e-11;0.0;0.0;0.03962616346547357;0.0;0.009573039627320873;0.03012661364015908;0.0;0.0;0.0;0.0;0.0;-0.043928065308969956
1119.0;4.4196310881054846;-0.314975204;-1.3992786506376513e-11;0.0;0.0;0.03546832406013548;0.0;0.009846731623699088;0.028582166788564806;0.0;0.0;0.0;0.0;0.0;-0.04392806530896807
1120.0;4.426920574282396;-0.30725642000000003;-1.3988285511370067e-11;0.0;0.0;0.02805434508333441;0.0;0.00984938025409254;0.027270046959096298;0.0;0.0;0.0;0.0;0.0;-0.04392806530896752
1121.0;4.449844788402182;-0.29707074;-1.397239994473311e-11;0.0;0.0;0.017369706768477808;0.0;0.009739020594454605;0.02565959812906468;0.0;0.0;0.0;0.0;0.0;-0.043928065308965564
1122.0;4.431337052225209;-0.28488185200000005;-1.398773688603695e-11;0.0;0.0;0.007124302264664297;0.0;0.010457682787378771;0.023441270861173404;0.0;0.0;0.0;0.0;0.0;-0.04392806530896745
1123.0;4.472662177087457;-0.28283364;-1.3957079610363646e-11;0.0;0.0;0.001532599798281371;0.0;0.010627195257080427;0.02391648532358169;0.0;0.0;0.0;0.0;0.0;-0.04392806530896366
1124.0;4.449070437659099;-0.28261634;-1.3974718900184007e-11;0.0;0.0;0.0003847834464562899;0.0;0.010874400921828075;0.02617177375256702;0.0;0.0;0.0;0.0;0.0;-0.043928065308965855
1125.0;4.345184417936294;-0.277874776;-1.4053462315562542e-11;0.0;0.0;0.00025700636290242534;0.0;0.010903535869936292;0.028167014258292596;0.0;0.0;0.0;0.0;0.0;-0.04392806530897533
1126.0;4.205512496278163;-0.269709568;-1.4160989784631581e-11;0.0;0.0;0.00021634991098103864;0.0;0.010573339721559558;0.029166944576102666;0.0;0.0;0.0;0.0;0.0;-0.04392806530898754
1127.0;4.062238354041186;-0.26177683199999996;-1.4272925706210406e-11;0.0;0.0;0.0001437493710572991;0.0;0.01076757275072593;0.030178755228258816;0.0;0.0;0.0;0.0;0.0;-0.04392806530899945
1128.0;3.9231524788613665;-0.25350854800000006;-1.4383396840039318e-11;0.0;0.0;7.550468796785482e-5;0.0;0.010495646512496088;0.031000480168000555;0.0;0.0;0.0;0.0;0.0;-0.04392806530901047
1129.0;3.6436132295924932;-0.23622036400000002;-2.1651309664374017e-11;0.0;0.0;1.234220363263155e-5;0.0;0.005281372597323449;0.036395483728499066;0.0;0.0;0.0;0.0;0.0;-0.0439280653088313
1130.0;2.8000861699802315;-0.179485432;-2.2736790863217808e-11;0.0;0.0;1.4520091333327176e-5;0.0;0.0046545296495826075;0.03293961897034008;0.0;0.0;0.0;0.0;0.0;-0.04392806530890905
1131.0;2.7954382183082793;-0.179435856;-2.2742957803464296e-11;0.0;0.0;1.2342203601290939e-5;0.0;0.005238111595822121;0.03263336962594714;0.0;0.0;0.0;0.0;0.0;-0.04392806530890942
1132.0;3.506468445271127;-0.22558508400000005;-2.182102257766232e-11;0.0;0.0;1.234220362769369e-5;0.0;0.004605971390199987;0.034885357963501895;0.0;0.0;0.0;0.0;0.0;-0.043928065308845375
1133.0;3.492334699726746;-0.22420036;-2.18387120278755e-11;0.0;0.0;1.2342203627229283e-5;0.0;0.00466247554213781;0.03429926025953808;0.0;0.0;0.0;0.0;0.0;-0.0439280653088468
1134.0;3.51277228367495;-0.225426796;-2.181330804476528e-11;0.0;0.0;1.524610814697603e-5;0.0;0.004503557607857023;0.03439100296244666;0.0;0.0;0.0;0.0;0.0;-0.04392806530884476
1135.0;3.5545516923118665;-0.22919783600000004;-2.176121541365924e-11;0.0;0.0;7.840875488266915e-5;0.0;0.0051462923502836105;0.03493023934760551;0.0;0.0;0.0;0.0;0.0;-0.04392806530884051
1136.0;3.6170161641384317;-0.23478636400000003;-2.1683837748170164e-11;0.0;0.0;0.0010410933479033766;0.0;0.005727225679952493;0.035184347103727906;0.0;0.0;0.0;0.0;0.0;-0.043928065308834065
1137.0;3.683731833136102;-0.24451367200000002;-2.160102854807163e-11;0.0;0.0;0.006897788280793165;0.0;0.006521815337615723;0.034468225256928206;0.0;0.0;0.0;0.0;0.0;-0.043928065308826966
1138.0;3.7554946131933327;-0.257195768;-2.1512241351833887e-11;0.0;0.0;0.01558227857551836;0.0;0.00708067673806878;0.03396793008878922;0.0;0.0;0.0;0.0;0.0;-0.04392806530881912
1139.0;3.7849981672674424;-0.26567764;-2.147531706783896e-11;0.0;0.0;0.02337886294874239;0.0;0.007122171966028963;0.03320560694165847;0.0;0.0;0.0;0.0;0.0;-0.04392806530881578
1140.0;3.789572378854309;-0.27048526400000006;-2.146887940834387e-11;0.0;0.0;0.0275504965915945;0.0;0.007483268820730936;0.03350657613744495;0.0;0.0;0.0;0.0;0.0;-0.04392806530881519
1141.0;3.823216851618835;-0.27518053600000003;-2.1427922059319732e-11;0.0;0.0;0.028527701357631326;0.0;0.007698690906987058;0.03507742373211101;0.0;0.0;0.0;0.0;0.0;-0.04392806530881142
1142.0;3.800661980617888;-0.27369285600000004;-2.1454915451747774e-11;0.0;0.0;0.02523816566460903;0.0;0.008909115826762754;0.03711424564993143;0.0;0.0;0.0;0.0;0.0;-0.043928065308813914
1143.0;3.787714419857401;-0.2690743;-2.1471208148102195e-11;0.0;0.0;0.019519412131454264;0.0;0.009386752501748585;0.03830822179168607;0.0;0.0;0.0;0.0;0.0;-0.0439280653088154
1144.0;3.787144569539347;-0.261691612;-2.147337977345559e-11;0.0;0.0;0.011454205451695829;0.0;0.00908569131543059;0.038826997480036415;0.0;0.0;0.0;0.0;0.0;-0.0439280653088156
1145.0;3.8811095320459894;-0.26448578800000005;-2.1361373197986664e-11;0.0;0.0;0.003452161093739031;0.0;0.00954920193867129;0.04306960619205581;0.0;0.0;0.0;0.0;0.0;-0.043928065308805185
1146.0;4.062781988511152;-0.277380436;-2.1146703162626076e-11;0.0;0.0;0.0005837091987313905;0.0;0.009884695347916795;0.047207931606563544;0.0;0.0;0.0;0.0;0.0;-0.04392806530878394
1147.0;4.0313011800399225;-0.278496952;-2.118292366967688e-11;0.0;0.0;2.468416362270721e-5;0.0;0.010073631116347763;0.05088226311601433;0.0;0.0;0.0;0.0;0.0;-0.043928065308787644
1148.0;4.002473700540355;-0.27647584;-2.121682476209735e-11;0.0;0.0;1.5972206211974185e-5;0.0;0.009843200119942991;0.050888203283156706;0.0;0.0;0.0;0.0;0.0;-0.04392806530879107
1149.0;3.928754899559951;-0.27170656800000004;-2.1303878889173815e-11;0.0;0.0;1.4520091403031863e-5;0.0;0.009916478940206374;0.050665116520982365;0.0;0.0;0.0;0.0;0.0;-0.04392806530879966
1150.0;3.843537576076443;-0.265942016;-2.1405484810494658e-11;0.0;0.0;1.3068139130333848e-5;0.0;0.009663093128561565;0.05046711046465158;0.0;0.0;0.0;0.0;0.0;-0.043928065308809335
1151.0;3.7876532886541527;-0.261360692;-2.147277298888672e-11;0.0;0.0;1.3068139127191097e-5;0.0;0.00984761450836593;0.04914113024502025;0.0;0.0;0.0;0.0;0.0;-0.043928065308815545
1152.0;3.700325713820913;-0.255198656;-2.15785900258597e-11;0.0;0.0;1.3794155894869597e-5;0.0;0.009931487850173138;0.048330625741722845;0.0;0.0;0.0;0.0;0.0;-0.04392806530882501
1153.0;4.515125894894179;-0.3138267800000001;-1.729080789724478e-11;0.0;0.0;1.2794867571001317e-5;0.0;0.009856789714541587;0.056710719911516744;0.0;0.0;0.0;0.0;0.0;-0.043914428939872685
1154.0;4.470243291749053;-0.31103242400000003;-1.7328818874014967e-11;0.0;0.0;1.2042139080312824e-5;0.0;0.00970764755150374;0.0568793249863689;0.0;0.0;0.0;0.0;0.0;-0.0439144289402746
1155.0;4.437399305493248;-0.3089059820000001;-1.7356741358792e-11;0.0;0.0;1.2042139078589194e-5;0.0;0.009760433817937286;0.056758121355405075;0.0;0.0;0.0;0.0;0.0;-0.043914428940536
1156.0;4.401236688128078;-0.3059497560000001;-1.738770280301542e-11;0.0;0.0;1.2794867580218775e-5;0.0;0.009385902612910132;0.056387310040104346;0.0;0.0;0.0;0.0;0.0;-0.04391442894079772
1157.0;4.414648642522745;-0.307212736;-1.7376214368096453e-11;0.0;0.0;1.2794867579009632e-5;0.0;0.009048238032159648;0.05716433366696326;0.0;0.0;0.0;0.0;0.0;-0.04391442894070379
1158.0;4.477961126947549;-0.31250044;-1.7322130475742874e-11;0.0;0.0;1.2794867573741272e-5;0.0;0.009793111040541641;0.057845354262262186;0.0;0.0;0.0;0.0;0.0;-0.04391442894020797
1159.0;4.679221249939096;-0.32608767;-1.715302876753412e-11;0.0;0.0;1.655800444338577e-5;0.0;0.009412714702230476;0.05923379641575892;0.0;0.0;0.0;0.0;0.0;-0.043914428937726284
1160.0;4.940237476711856;-0.343214208;-1.6938594052009858e-11;0.0;0.0;0.0004019063791224777;0.0;0.009302952767786194;0.059766012493574175;0.0;0.0;0.0;0.0;0.0;-0.0439144289268593
1161.0;5.0755510480233355;-0.3505059200000001;-1.6829739980343824e-11;0.0;0.0;0.002169842761234097;0.0;0.007555978385318807;0.058468173110067814;0.0;0.0;0.0;0.0;0.0;-0.043914428882534016
1162.0;5.124671572347537;-0.35636994200000005;-1.678991685746843e-11;0.0;0.0;0.006121922061255979;0.0;0.0075534647548569;0.05761014720355703;0.0;0.0;0.0;0.0;0.0;-0.0439144061013486
1163.0;5.134090294308782;-0.36344219;-1.6773096227600517e-11;0.0;0.0;0.011917200987870748;0.0;0.007669929708443466;0.057645548199885155;0.0;0.0;0.0;0.0;0.0;-0.03891249067099116
1164.0;5.12153053586659;-0.36836743800000005;-1.678653957613052e-11;0.0;0.0;0.01575713781259749;0.0;0.007750365936502117;0.05763114779459334;0.0;0.0;0.0;0.0;0.0;-0.038388920377850425
1165.0;5.123818226750342;-0.36898406800000005;-1.6784646133827767e-11;0.0;0.0;0.01680630913961769;0.0;0.0078039900885471004;0.05765034833496832;0.0;0.0;0.0;0.0;0.0;-0.03907007250569189
1166.0;5.133518438687512;-0.36616573;-1.6774604689584836e-11;0.0;0.0;0.01466205594519782;0.0;0.007926320188689084;0.057827953773083744;0.0;0.0;0.0;0.0;0.0;-0.039824438159429036
1167.0;5.133223463928448;-0.362738106;-1.6773526200079445e-11;0.0;0.0;0.011051672412219975;0.0;0.007679984243524163;0.05748054322631153;0.0;0.0;0.0;0.0;0.0;-0.038392265131474326
1168.0;5.138411937677496;-0.356797972;-1.677343665149632e-11;0.0;0.0;0.006178369536760626;0.0;0.0077729886240096024;0.0563723096185455;0.0;0.0;0.0;0.0;0.0;-0.04086054221454076
1169.0;5.137604387732456;-0.35388114600000004;-1.6769910693194463e-11;0.0;0.0;0.002277469371080077;0.0;0.007645631262907095;0.056435311501561905;0.0;0.0;0.0;0.0;0.0;-0.03773900674691275
1170.0;5.124408753538381;-0.35519238200000003;-1.6778771256433086e-11;0.0;0.0;0.0005516804766784332;0.0;0.007580276830884998;0.05746674283791359;0.0;0.0;0.0;0.0;0.0;-0.033670380529176515
1171.0;5.119357459774171;-0.355763736;-1.6783619504096965e-11;0.0;0.0;4.515806432370453e-5;0.0;0.007334778745017103;0.05804876042702237;0.0;0.0;0.0;0.0;0.0;-0.03286106351997938
1172.0;5.140549587757764;-0.3509422260000001;-1.6770965595760905e-11;0.0;0.0;1.5805275968829344e-5;0.0;0.005576911968089763;0.05782435367176694;0.0;0.0;0.0;0.0;0.0;-0.03963811304296175
1173.0;5.043653815780393;-0.34297273;-1.6856297800648286e-11;0.0;0.0;1.4300071748891352e-5;0.0;0.0053364411562793;0.05680612270683809;0.0;0.0;0.0;0.0;0.0;-0.043914428905893345
1174.0;4.888721797323798;-0.332959096;-1.6981672919257355e-11;0.0;0.0;1.4300071743577635e-5;0.0;0.005232544355037147;0.056594916322961986;0.0;0.0;0.0;0.0;0.0;-0.043914428930920305
1175.0;4.765458453898092;-0.324920038;-1.7082726117067658e-11;0.0;0.0;1.43000717404444e-5;0.0;0.005869331173662136;0.05565228781547144;0.0;0.0;0.0;0.0;0.0;-0.04391442893587332
1176.0;4.646372288029917;-0.31731924000000006;-1.7181496192065984e-11;0.0;0.0;1.4300071738606228e-5;0.0;0.00624386237861317;0.05515187252284574;0.0;0.0;0.0;0.0;0.0;-0.043914428938291054
1177.0;4.415175616814655;-0.27840877;-1.3772222666717394e-11;0.0;0.0;1.2794867560376132e-5;0.0;0.00641814087318005;0.028946677860310542;0.0;0.0;0.0;0.0;0.0;-0.04391442894178804
1178.0;4.31894074697618;-0.274180556;-1.3837363909638096e-11;0.0;0.0;1.2794867557286091e-5;0.0;0.0076439555049863505;0.02968950041462966;0.0;0.0;0.0;0.0;0.0;-0.043914428942259505
1179.0;4.29589637672461;-0.27445519000000007;-1.3852884490107815e-11;0.0;0.0;1.3547427527017109e-5;0.0;0.008444966295847586;0.03074793251087017;0.0;0.0;0.0;0.0;0.0;-0.04391442894235551
1180.0;4.289722739216271;-0.27553571800000004;-1.3856918941670095e-11;0.0;0.0;1.2794867556494236e-5;0.0;0.008992938122545754;0.031783563965430604;0.0;0.0;0.0;0.0;0.0;-0.0439144289423796
1181.0;4.314451585238783;-0.278021338;-1.3839877357502886e-11;0.0;0.0;1.2042139064646721e-5;0.0;0.009471366115574524;0.03231698007682941;0.0;0.0;0.0;0.0;0.0;-0.04391442894227543
1182.0;4.4089017378971525;-0.28556791400000003;-1.3775464833366213e-11;0.0;0.0;1.2042139065335947e-5;0.0;0.00976294746207409;0.03376302385133994;0.0;0.0;0.0;0.0;0.0;-0.04391442894181454
1183.0;4.645900976389766;-0.302216296;-1.3616728435490661e-11;0.0;0.0;1.8063208737318876e-5;0.0;0.009783056506047697;0.03563448069772661;0.0;0.0;0.0;0.0;0.0;-0.04391442893988381
1184.0;4.9375080817885975;-0.32198866400000004;-1.3426425310183757e-11;0.0;0.0;0.00033416932433118186;0.0;0.00982830189430623;0.03685851778463113;0.0;0.0;0.0;0.0;0.0;-0.04391442893125281
1185.0;5.064338249743646;-0.33188963200000005;-1.3345108968947587e-11;0.0;0.0;0.0017987943744142841;0.0;0.009824112492684374;0.03751673784816491;0.0;0.0;0.0;0.0;0.0;-0.04391442890591309
1186.0;5.103865069511486;-0.33734707;-1.3319579847853363e-11;0.0;0.0;0.005247361754774675;0.0;0.009850924581865383;0.03732653194554784;0.0;0.0;0.0;0.0;0.0;-0.04391442883707487
1187.0;5.10533754217476;-0.34148917800000006;-1.3318012319935704e-11;0.0;0.0;0.00986702705979929;0.0;0.00984254580482306;0.03718012760537601;0.0;0.0;0.0;0.0;0.0;-0.04391442882376753
1188.0;5.121013670625797;-0.34613189000000005;-1.3307554749445022e-11;0.0;0.0;0.013683632165821157;0.0;0.009670780928025244;0.03755333887828494;0.0;0.0;0.0;0.0;0.0;-0.043914425240236296
1189.0;5.081074694769314;-0.34617340800000007;-1.3332452087900388e-11;0.0;0.0;0.016093565070017277;0.0;0.009602074993064943;0.03800335253248253;0.0;0.0;0.0;0.0;0.0;-0.043914428889894344
1190.0;5.032972384954377;-0.342841606;-1.3363084984747549e-11;0.0;0.0;0.015617148006006543;0.0;0.009297925494173458;0.038425165283088016;0.0;0.0;0.0;0.0;0.0;-0.04391442891704623
1191.0;5.008767005052778;-0.338722662;-1.3378932119514972e-11;0.0;0.0;0.013140983335422914;0.0;0.008765873349104475;0.03856556956429351;0.0;0.0;0.0;0.0;0.0;-0.043914428922708436
1192.0;4.979900328086855;-0.33223851600000004;-1.3398065005834558e-11;0.0;0.0;0.00913019871143602;0.0;0.00875246731108296;0.03747833654754352;0.0;0.0;0.0;0.0;0.0;-0.043914428927134305
1193.0;4.971970546566646;-0.32754950600000005;-1.3403774618749498e-11;0.0;0.0;0.004724281337609132;0.0;0.009122809114417556;0.036915519608712075;0.0;0.0;0.0;0.0;0.0;-0.0439144289281424
1194.0;4.996628067797709;-0.32523449200000004;-1.3388550503921371e-11;0.0;0.0;0.0014811829703173837;0.0;0.009157162095044842;0.03590328881274026;0.0;0.0;0.0;0.0;0.0;-0.04391442892516937
1195.0;5.014016433351761;-0.32568374200000005;-1.337757080584198e-11;0.0;0.0;0.0001738583759326506;0.0;0.009205758972981445;0.03643790506781648;0.0;0.0;0.0;0.0;0.0;-0.04391442892231151
1196.0;4.973044133521679;-0.32297741;-1.3403802964377343e-11;0.0;0.0;4.214748741726887e-5;0.0;0.00897534269629751;0.03664431131645895;0.0;0.0;0.0;0.0;0.0;-0.04391442892814714
1197.0;4.8656377684263274;-0.316544488;-1.3472972444147124e-11;0.0;0.0;2.3331718431455352e-5;0.0;0.008407261812541434;0.03754013850662667;0.0;0.0;0.0;0.0;0.0;-0.043914428935105394
1198.0;4.713733517286464;-0.30731847200000006;-1.3572041945752113e-11;0.0;0.0;1.8815768718714015e-5;0.0;0.0075408965895949285;0.03871017396353556;0.0;0.0;0.0;0.0;0.0;-0.04391442893893652
1199.0;4.595273883767497;-0.298377822;-1.3650534742316855e-11;0.0;0.0;1.2794867567667053e-5;0.0;0.006279891104630405;0.038329762378002424;0.0;0.0;0.0;0.0;0.0;-0.04391442894044075
1200.0;4.473453244901823;-0.28985387800000006;-1.3732118379834263e-11;0.0;0.0;1.3547427536110116e-5;0.0;0.005279465488415805;0.03835976333216235;0.0;0.0;0.0;0.0;0.0;-0.04391442894142745
1201.0;4.390404772391155;-0.267563048;-2.3049247290537857e-11;0.0;0.0;0.0004109379413106581;0.0;0.0055542892791227635;0.019484990908590533;0.0;0.0;0.0;0.0;0.0;-0.04391442893932465
1202.0;4.308321443189296;-0.262233998;-2.3142687001515748e-11;0.0;0.0;0.00032062198049088054;0.0;0.005829113058300625;0.019115379736909226;0.0;0.0;0.0;0.0;0.0;-0.04391442893996612
1203.0;4.2879939379027805;-0.260515406;-2.316603609402086e-11;0.0;0.0;0.00024385336324277598;0.0;0.005746163199717585;0.018797370017558084;0.0;0.0;0.0;0.0;0.0;-0.04391442894010649
