scen_number;sens;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
37;2030 res target 60;164.5152655975742;249.34905137409623;123.49766246259149;73.26902328032197;64.38367178158718;64.82965583064015;64.76122846061098;65.33489820882853;65.39244035053714;66.3745739477624;66.59895236062329;73.17301242682782;73.37141036880055;73.26983266740797;75.21449669543134;74.22811230421529;83.85434700240933;86.32269135751127;85.05097085430705;85.80566771109618;89.98312402948747;87.18542174996807;83.88564987270958;80.05748580511434;77.44830708322336;74.78275268581827;72.1656413919888;69.3865195605767;66.66310998155345;64.37883363150097;62.70169148238259;60.91266804588473;59.11493579334927;56.52816283165238;54.14605715170072;51.802751760680316;49.04383637400953;46.408833685266146;42.56036858444684;72.27361776513399
37;2030 res target 80;648.4923816210907;894.4042523587322;1236.7116388249192;1692.6975229128368;2112.905513162028;2160.9984065520425;2319.1838795525714;2451.8575437330164;2631.8714756184113;2765.1649063130044;2952.8232571218578;3067.9142456199484;3212.0778269204293;3392.0529161639984;3498.4083776127727;3687.938440373205;3803.0760012957558;3939.457695776941;4072.280105534975;4214.110190037863;4446.62391157247;4688.47401862872;4828.8288760664145;4960.261087303086;5104.728685823707;5287.558169514297;5453.2436049260195;5564.900809709334;5671.259129386451;5795.37852522834;5821.02857307838;5846.610224849792;5884.380620391872;5996.55062611396;6104.966602877125;6171.937918922218;6223.043550879386;6242.360719551057;6268.214787419793;6274.907328836477
37;2030 res target 80;164.55781967065982;249.59477427352442;123.52594547290175;73.27782097886266;64.3841321888886;64.83812253740065;64.76615024780182;65.34505152640804;65.41584002333207;66.40250345202506;66.62906487149465;73.22000467684896;73.36900986225088;73.26407597454245;75.2540763518512;74.21828357467932;83.85175459546794;86.25353689645993;85.05522613708297;85.56766851025431;89.99661028891352;87.31510165871249;83.93914419235763;79.99845146177425;77.4606804259966;74.77131742895372;72.17610310098631;69.51418366413326;66.67242832785406;64.48470056214167;62.477740559049735;60.70583973915382;59.130285185694646;56.605574186917906;54.22992213817154;51.86482213596113;49.07699173734873;46.49679166340496;42.38803781721797;72.6398952641074
37;Expensive RES;648.4923816210907;894.4042523543454;1236.7116507917056;1697.1441687104796;2139.1516604075955;2179.371065594489;2302.982663078624;2478.2543955147185;2608.3888810791477;2742.651081064775;2943.702958504279;3060.5558336525473;3201.0383025110195;3375.924199897386;3483.1315766698135;3682.7247022601036;3759.0328429928004;3919.1119549886334;4058.4565859318163;4189.61495983365;4344.436907998073;4638.60715695023;4766.788896176201;4949.812167054229;5076.9989280699065;5203.6099027252785;5341.9510398294;5549.964195819596;5667.392169517687;5772.818816355543;5797.573925210534;5830.546592968872;5906.387428500641;5973.966084220616;6054.191420579625;6090.224974046587;6167.764769117754;6226.737576903094;6275.635897265625;6241.304264058893
37;Expensive RES;164.60752717637965;249.2797059378771;123.63480576966006;72.61521459978545;63.44425798387047;64.1163568796061;64.38939903161139;65.05045724404974;65.63828964440714;66.59144303216387;67.955082471966;72.32616789067268;73.97795073868639;74.26940030449207;75.91057564685163;74.94434170794398;86.30876773188264;88.31919015283366;87.0834483686269;87.5105979310473;92.45916586925152;89.3931859395693;86.4386049278604;82.79362665203278;80.3336021576456;78.3774282808642;75.35748465942318;72.35165366531012;69.24049276839207;66.96745278031227;65.0876105177371;62.739285238131586;60.9877760241512;58.75897585751003;57.14454595605283;55.180453014160804;52.26235673838554;49.47895238419103;49.66741645245266;72.7991102713506
37;Cheap RES;648.4923816210907;894.4042523585148;1236.7116387864735;1675.7904110680731;2039.4569977509555;2232.725173478328;2375.9661590292953;2530.9973471030735;2733.6650390879763;2881.4341806626676;3020.876339521096;3184.542751377825;3330.0613050525867;3469.0955230234445;3614.4497843110075;3780.894320647848;3889.7602706885496;4024.5202121987654;4186.400676983251;4330.894680701615;4527.634786293384;4740.918649306051;4876.692659069645;5064.529704865872;5211.619875202163;5326.480567881728;5466.311474754549;5582.642246370642;5685.305639875916;5825.75608065604;5856.710777247867;5894.099203323613;5974.197454222258;6039.528342596784;6111.450944642626;6156.171201309088;6171.771128310398;6180.147921532994;5807.129926120924;6211.353456039246
37;Cheap RES;164.42312713813203;249.17050649131178;123.36386713191048;74.38485863161345;66.44763995673328;65.66345793322932;65.39298200304646;65.41204523477982;65.37724938601627;65.13736332174906;65.95595651916146;72.21000576790624;72.1702858116775;71.86430462586311;72.35527512006435;71.90337489727766;80.44141495558698;82.53857089664217;81.07763052681794;83.76410138142175;84.88813918032618;81.63387261399126;78.19729473386825;74.2380234574211;71.90083469214306;69.17419887104646;66.91382351243014;64.19082886229197;61.433458316007304;59.34636217942491;57.187944196838785;54.98856353777753;53.056847524571886;50.37302083099471;47.77298870319857;45.31560248759469;42.674260300446015;40.208297683863265;38.12033423842465;59.43596944713802
37;low demand growth;648.4923816210907;894.4042523587957;1233.4136843699762;1663.2855521830002;1975.7243718904767;2021.1671242654966;2180.4435372518296;2296.9531345048476;2467.1628126821315;2586.360177927146;2713.7364913839697;2862.830478111714;2983.6770220259914;3142.33198193887;3261.953786845123;3443.4036635284665;3532.100163194151;3652.820406687059;3810.7339382528985;3931.026850133449;4142.02151224887;4304.205989727014;4436.352613393905;4580.577231050257;4705.469667453563;4806.12612762143;4969.092911474076;5096.546801189025;5237.8231740936735;5317.223939430564;5337.826441467688;5356.781765464869;5441.449707100737;5476.705327961995;5585.128036505745;5628.3006943917335;5676.910546992408;5697.676659809832;5334.879837425868;5726.629183539115
37;low demand growth;161.7361808940963;242.8704863219999;115.93399694619349;68.06417850028413;64.25528497492732;64.48339163011617;64.24567605749951;64.47776042380283;64.56740923862854;65.29457610939741;65.09552069074675;68.15321821627403;71.27619947300778;72.73863752600009;73.77446321149006;72.2126653768279;82.77572859928809;83.6996490502293;84.28101772018354;83.92047115104081;85.50589645641396;86.90093986123026;83.11350242276335;79.77102572695277;76.9959512547593;74.94391622697309;71.57292320069055;68.14789219895337;65.29775697010199;62.99055954892404;60.970729490719606;58.77339003174525;56.87751358870229;56.08812515754652;53.551361282802574;51.2788618209866;48.57793590407071;45.85145267036789;41.3148078350765;70.91370850270059
37;high demand growth;648.4923816210907;894.4042523591481;1241.23196272732;1754.5944139099172;2305.001627007826;2461.8843961720427;2617.9109889103884;2884.8058176274435;3059.2855974560716;3227.7765823656973;3367.885056191756;3579.821340766496;3786.0934912921675;3941.2584024975745;4127.372420691878;4229.816492766612;4357.933853483038;4517.160871695874;4678.152900179639;4875.125157729074;5108.943886576373;5381.193710558541;5541.125284211094;5716.412444929331;5940.704197845387;6110.048801355651;6250.811733678323;6396.100917420615;6540.576535539506;6665.613078234412;6710.291659301333;6752.674789187382;6820.806848035879;6891.70096149884;6997.361351168458;7193.175576587273;7239.764925374148;7270.940215281537;7327.006239257773;7222.053374349475
37;high demand growth;169.67690812849378;267.436282324049;138.38783364467082;79.57788333664382;65.2138936744445;65.48107988253587;65.9257240799795;66.49952688538193;67.74692759774368;71.96162683796712;72.47449736235066;74.5460124997636;74.29412503733997;74.46193497365371;76.43686255704117;77.27221847294332;84.63367111953308;88.43308310445471;89.11314031931101;92.31693568853717;90.48109291956779;87.07006122602816;83.71241350754873;81.03240859076722;78.80128837428406;76.47929878085897;74.0195344889114;70.63547820465178;68.69326072944794;66.07743366296718;63.69334616978788;61.31671346168608;58.92453315559165;56.38906926633191;54.80665303740902;52.05914984617331;49.42209381422713;46.94797414956583;46.14811796712616;72.42451590697937
37;expensive electrolysis;648.4923816210907;894.4042523579068;1236.7116332122894;1692.656504568963;2114.327287258568;2158.351683834841;2295.330161805321;2438.4583644399554;2604.353046010772;2737.59716733237;2938.6600512488753;3060.9512716218487;3192.5629482807844;3370.5068247809995;3478.1431494050576;3678.3426170804732;3754.0193286584977;3917.8382440288715;4049.6458308696856;4183.327962523353;4378.790764993958;4646.235001450665;4827.350001891712;4961.176334224591;5116.197555716065;5302.748568490842;5469.696864456254;5584.645253534568;5705.294707672544;5806.737850541295;5858.1839612011;5896.035609975092;5985.642317115567;6039.821015060293;6136.370911884003;6172.972697583958;6207.705535704816;6220.6871914527665;6229.263523607777;6267.748416568347
37;expensive electrolysis;164.61771781410047;249.29951645127537;123.66241106603657;73.33288700564252;64.3561667299628;64.90934610638452;64.86678245571056;65.38470680788103;65.73869487937134;66.64088510482681;67.61365226806173;72.20041342304285;73.47923563802176;73.61135973790724;75.03450055555672;73.88818113332034;84.92359082673704;86.66684764462501;86.00045100367826;87.35774318746523;89.66172663560673;86.94523243708554;83.68688650390838;80.27917687325767;76.80372371322576;75.07418699189226;72.12942691093328;68.73709244897637;66.20072549283174;64.08740214879901;63.14125004702892;60.96125075466072;59.01998366703079;56.50057877213029;53.75093524017844;51.48241858390246;48.65251404408379;45.99349012061358;42.31906118721638;71.23769861728744
37;cheap electrolysis;648.4923816210907;894.4042523589878;1236.7116299368447;1692.8778771870939;2114.6788523779983;2224.355738982849;2397.603229458955;2524.220079178288;2740.7887036483257;2872.6582759819416;3005.3802611199935;3162.7609844473855;3292.6035258717507;3445.0285525317145;3591.8372870342687;3745.833321301277;3869.8731956621723;3999.9247024902847;4135.781674023944;4307.720113768712;4451.018315438334;4706.396188647836;4875.989226060535;5007.097842055507;5138.22103212381;5334.863665591728;5371.659584248932;5505.150524968923;5643.560486726383;5771.197502270154;5798.469449850507;5823.044049611784;5854.015171094667;5942.502592619288;6068.7223369534495;6168.028547109544;6228.572047629744;6262.686094653901;6052.358990327277;6264.5832177652865
37;cheap electrolysis;164.39884344526044;248.96960398684223;123.52720397857618;73.20117445266177;64.50517935126244;64.41391713827221;64.41964314612386;64.87518792705505;65.01951576794833;65.34611746317437;66.17819145163207;72.7759142473899;73.20699641363235;73.14109781151255;74.54327418508768;73.89503708969481;82.815952786227;85.66860891369751;84.39144380477809;85.3906993272365;90.00269571120691;87.11798663350308;83.50077266946;79.58262354704772;77.51824737310966;74.96391804813773;72.06999872252958;69.51002377520221;66.67476243667058;63.98856093783071;62.32920129533833;60.66611231226254;59.01155237616011;56.78578614598688;53.88765973227655;51.84285874047479;49.163987744417966;46.428999089747194;43.15396397288414;71.17589683960826
37;double CNHydrogen target 2030;648.4923816210907;894.4042523585592;1236.711625436701;1687.5359031566495;2122.4324405238685;2265.8757827480013;2405.6809125164796;2544.0952576935492;2715.7442859399803;2932.6263786720674;3078.927374430941;3158.1443091927117;3352.5953795387272;3525.6201958171578;3636.095156678304;3789.725347797711;3876.7046781621393;4033.6134092936336;4164.0681813753;4294.159034278519;4500.070127082239;4723.538523370332;4862.1799059504265;5022.125881830289;5133.683235863956;5329.333129692571;5450.6284040242535;5573.080963973577;5691.554299788826;5797.331814745035;5822.782305724538;5852.107684598957;5888.144513233967;5978.342827826773;6092.692344775865;6178.708375330043;6230.681045226291;6216.727314078541;5766.430593591823;6242.359264679176
37;double CNHydrogen target 2030;164.26483045326555;248.7027653152733;123.16632102130062;73.04644109378681;64.36097434658768;64.23456900899903;64.33322535255267;64.59755747984342;64.85040227879048;64.73316538067813;66.38187840280007;72.57505791907407;73.16658100091841;73.17144387935565;74.35843849553633;74.41769615400173;82.91101335198776;86.14105138932342;84.8240972320625;87.13261482613015;89.15182850396141;87.00735405734706;83.43250329702177;79.67744570743274;77.32117761322797;74.7989594269155;72.09550682059007;69.39450943135174;66.58953732147457;63.96499203533436;62.62021196962948;61.068943138439586;58.90458874865237;56.47624466148559;54.22883518924209;51.71247250418738;48.97707901036351;46.258696861411856;43.01789292667608;71.26481724869713
37;Low discount rate;648.4923816210907;894.4042523581344;1236.6691605596018;1749.1091526903222;2361.624226791495;2499.806588160738;2625.023526142165;2747.5848490690723;2913.512909074261;3004.453689980192;3121.3522731115136;3364.523414143302;3547.227278947341;3754.017317796891;3841.1988617829743;3926.8271744940503;4008.581352185306;4113.132129169863;4251.809372321914;4406.3261489816205;4579.428713123835;4778.07747090177;4884.047111627556;5016.450013481835;5132.870492014356;5251.872015201818;5369.960899831906;5510.4556532328215;5623.678110695822;5718.966702881903;5767.323524214589;5793.61488648661;5843.73449046368;5870.499393951814;5952.894403018327;6087.562232012165;6151.294068262265;6212.1208748583185;6256.482411619065;6247.405024695208
37;Low discount rate;174.26837570794854;259.871668726523;137.70212482121525;76.83197567317528;56.72670441404116;56.993543246386665;57.41408916444124;57.81954300501389;58.1712427611842;59.32331967994678;61.41823503056014;61.98599947603645;63.92169760747757;63.54602374873952;65.71722095822392;67.31456866854747;69.75092115778747;76.16566635688118;76.69015358580612;76.10263891898491;76.73280379636377;75.1238114867738;72.90026906757201;70.74620051758397;67.67380560224447;66.03656002625944;63.37654947848179;60.63581447895958;58.01807171155049;55.9988270889118;54.153372266900945;52.34384427720172;50.7570262937336;49.88809099703106;48.277100583613915;46.33561038002403;44.51687355817992;42.3068953338902;41.13763718473431;64.93495225445221
37;High discount rate;648.4923816210907;894.4042523583847;1236.7116362583163;1592.8807217777162;1677.6128697948036;1841.8738518035586;1998.7244151107761;2190.2061752579457;2330.2398471907127;2511.8450155132814;2706.4614376670756;2877.1295988287266;3091.9158622367277;3257.0004127224447;3394.0966434226107;3540.398259186977;3631.1097111978397;3788.288447188037;3966.41347871745;4101.816112547097;4242.773683782079;4592.423877881047;4711.079651859565;4914.418462492641;5060.752592262131;5316.538244153681;5424.80794058043;5592.357027659272;5713.478334826164;5813.972335098402;5840.789416655601;5957.6671930751845;6053.692167736038;6121.531364665104;6155.162635742733;6192.370113277003;6231.220553607036;6254.196526245419;5968.361180597308;6295.524797454008
37;High discount rate;157.61018971878173;241.0031713750645;113.30912342977443;73.79307593225795;73.47019371179132;73.70235548403183;73.87210191075626;73.83305856208504;74.31304058014604;76.10919958289449;78.95996474923915;82.14753723471838;82.70814840856275;82.13193842440765;83.2910453334155;84.47724196484576;93.33653291366782;95.77140087974574;94.72842075260031;94.4526162850615;98.8339008123396;97.88962523186277;94.35584920816135;90.4501792177656;87.03423969803573;84.30706773506593;80.91588795177394;78.33242263482632;75.62168222257499;72.77143060789716;71.05305463962266;68.86435868905855;66.23418203157283;63.60544008458218;60.56459550342598;57.114775505680214;53.93646756102215;50.875079016339626;47.791869373401475;73.91165968832466
37;No new nuclear-biomass;648.4923816210907;894.4042523585907;1236.7116288755656;1697.2993390148008;2127.2800765077436;2182.6099213741627;2337.6532180389336;2486.5875401003486;2647.273949605959;2783.136360952945;2974.514072053376;3084.1680950417667;3224.832901631776;3400.384539076069;3511.6698026293207;3702.5079598903876;3813.724548020491;3951.2479722832777;4081.472653337153;4216.680831258663;4440.934212246062;4678.645009855514;4831.4269826844275;4975.170605829383;5115.758836875064;5265.029071795387;5477.742955915616;5580.966931829502;5703.501405260735;5820.275236269985;5859.555302171024;5885.028589288352;5910.1537511453735;6021.222796245961;6125.038277597675;6177.511171897099;6219.285988731859;6252.961122696861;6037.959631639038;6287.737992868539
37;No new nuclear-biomass;164.5818668415986;249.34565675391352;123.67844818139649;73.37620273376389;64.39696934914757;64.84158884799588;64.77239759212274;65.36980125630984;65.38014314929664;66.37963678471381;66.62715854074726;73.14006795368206;73.38257155659436;73.3222221960711;75.27375769049176;74.36673656067768;83.8646756571582;86.11129396379538;85.96295380843378;86.66158959214195;89.80227880359439;86.87130604096933;83.87562946790335;80.43958552062034;77.67910817994823;74.68095522203775;71.93266028171158;69.02018714123872;66.58820490784865;64.46791681773254;63.31616338011011;61.024292332670974;58.744262176893656;56.39256390865564;54.328487467353014;51.76995173124649;49.03716880407921;46.40325740743168;43.3430634504313;71.6511478854109
38;ref;648.4923816210907;894.4042523567837;1236.6691495511222;1691.5655953318412;2103.640963361078;2182.399723981054;2316.914410106942;2478.944155110672;2650.927245705354;2784.6401229800144;2965.2895441719893;3066.273242016789;3233.429471119918;3367.8119989962584;3508.710940646605;3707.7077491435593;3796.5652157469835;3954.931460365242;4086.071891037096;4231.593590474937;4421.578857723205;4698.300468061768;4816.47496974059;4958.243202042337;5091.57333989275;5320.596395212369;5436.004063050736;5555.921568688842;5670.696330043446;5786.660756050002;5820.626080790246;5859.883911053171;5881.633558467222;5985.233050649677;6093.243384290225;6185.602141087849;6248.455330254806;6290.49664524204;6090.813271866143;6279.969450961447
38;ref;163.71095357767044;242.75968459002544;122.77791348431545;73.30730174340113;64.40509005341822;64.72734516766202;64.71178429423568;65.18246123357387;65.28797888139087;66.14145291793227;66.25188136039597;70.77976062348688;72.86882937782552;72.9856673562769;74.31656368182847;72.79739687374699;84.32923372594716;85.49325511804663;85.25784244634714;86.44751818355724;88.11315952142277;86.97458744196867;83.67535869370121;80.78136266730178;77.42585935500315;74.8405975031613;71.86246614450707;68.96100706379217;66.04276841528205;63.7267586061432;61.61186647373046;59.63371929361044;57.67977583556136;55.795010370514674;53.21039729538028;51.087389963529695;46.63924538636402;44.3987123125162;40.46571555020559;64.9987477369193
38;low natural gas price;648.4923816210907;894.40425235645;1235.4002405479316;1486.1460211796496;1544.402808278827;1621.1503611190744;1704.93625716654;1887.0251826127712;2050.3296517548347;2483.674013536607;2537.1324445634446;2583.9827657447263;2632.0139730910196;2704.2591411676267;2875.132778938144;3036.5770788629443;3107.6979603728087;3239.4349736279073;3426.6442780764432;3620.5246244674377;3813.6537640202096;4082.0762135921527;4187.425997688009;4311.814563447983;4480.253745271815;4731.988064981498;4897.638138256594;5265.070119300787;5406.1874422103965;5568.966987032362;5824.321513247981;5876.447094885292;5936.072526373423;5981.912663396257;6093.902186592565;6165.478090583648;6213.046590246619;6246.060698369337;5724.699232039963;6271.9069120319355
38;low natural gas price;166.46664164147091;247.36981711258474;91.57916484322462;62.41382258944387;62.484564585457406;63.5459064270774;64.92746211342356;66.02328543732588;67.49638898445922;65.22576838304546;67.85975225167749;69.46640857343088;70.52986925405361;71.3407192583698;73.33733551090937;74.86255850085284;82.47534123809821;87.6114666261149;86.87262390568984;87.01722567685536;85.89478460025259;84.75384261380503;83.71497659294225;82.0716049199263;78.535715398513;74.71766443182939;72.05659994659956;68.89817747738442;66.42704675438353;63.9480844571236;61.27419999035877;59.20059758238098;57.13045238338834;55.74769047421345;53.508153733242956;51.23381575207233;47.12336041097567;44.2972547308927;39.96377703522532;67.29151184845209
38;high natural gas price;648.4923816210907;894.4042523587785;1236.6691539194653;1749.1091055970508;2375.506825423982;2595.424792244788;2720.4802578891668;2848.0936958041243;2972.709723722427;3097.98296831007;3242.0137662215234;3459.281896181193;3623.8401216667266;3788.9534521891887;3904.8130224389633;3979.2265426577824;4059.5656176455195;4150.115169371588;4282.995987523653;4437.058138339203;4611.3036417983285;4805.934347664148;4922.730861524498;5023.28106627246;5145.087168812908;5265.22826811816;5367.3887941685725;5472.955199749937;5574.144286246055;5664.228241508156;5766.591425856653;5800.919888967566;5845.064432386628;5973.518931930201;6021.810203019901;6106.235507980353;6184.304980298215;6234.21262595753;6030.267487411483;6247.965985668857
38;high natural gas price;162.80398357290548;243.40373518404817;181.66617670906163;90.97469578374388;70.35099413766758;68.20524548248252;68.39441284470371;68.92644759027583;69.95012820138454;71.08356841471539;71.81050733689317;73.59764131519813;75.22751149176415;76.14417027922795;80.38068646979451;81.95399316689142;86.50299748244872;89.56104257245948;90.58686749664466;91.07198821226018;89.62457105735835;87.30232744695941;84.62491461354485;81.98198623828887;78.85340060987183;76.33679432598541;72.75714986961897;70.02300639178175;67.05102798515126;64.33705074015728;61.587052907883745;59.41006176459595;57.3214278895093;55.38936209630663;53.28936003205773;49.6927598106306;46.53401567428286;43.52964597773014;40.31742109283968;66.04104164748834
38;Low RES buildout;648.4923816210907;771.4483169897504;893.9979334633884;1054.9712797401023;1257.2226834341743;1510.6777625777966;1820.2408151641707;2200.6155098669456;2569.156491253103;2669.396389038219;2905.698786521661;3063.9362338295023;3156.0386108247258;3281.0207569398895;3449.020170865377;3606.4327534735617;3704.5678256183082;3872.542659614659;3994.4376048012973;4141.540348366715;4408.984446993214;4672.275410879674;4808.917864245668;4937.907272144334;5072.901821755669;5316.9077751768355;5443.188379972073;5555.319411097382;5673.784708585253;5786.467181035392;5821.511136739271;5874.954382861196;5928.745181720951;5999.569145617883;6088.029260353848;6172.710837186179;6263.243668772505;6307.722185794849;6097.419438790363;6309.131135061081
38;Low RES buildout;164.10061723855387;266.32972831759207;159.82642323574146;119.03923851657625;115.22480761991268;113.4477391551375;87.44358494273997;80.5851334107593;66.09207257060648;66.81448346088287;67.71205345821932;70.07596571060719;73.05889012039687;73.05010707759241;74.49528733151327;72.63991783864267;85.56407466697972;85.96459777898959;85.81995818859963;86.81401369249046;88.64632416754016;87.03882240679937;84.04048270085467;81.18174203995267;77.77659745339528;74.87726267145538;71.99133158957024;68.94558992002455;66.2210548922327;63.78673158565961;61.7710808296467;60.02384602545701;58.374498218973834;56.01228901327338;53.64265861090522;51.31658266887805;46.97344876551984;44.805469932718346;41.029922788626656;65.00083510951247
38;High RES buildout;648.4923816210907;1133.4545408866854;1843.9106871550644;1930.2396710979579;2091.4257284651594;2173.5006988995833;2320.094275024702;2478.8502921683366;2643.8299912732855;2775.5677357725976;2964.6075652642808;3072.616417646242;3227.3115937635453;3360.650089974106;3507.076580288917;3706.4777976935393;3792.770172125476;3953.78998017456;4086.151424981158;4211.981207168823;4420.226801004974;4663.577954363901;4814.128558016096;4959.943411010388;5099.668570614505;5320.635463158803;5431.216586652496;5545.909255054679;5663.605961195744;5775.230295145103;5811.1612474709955;5856.703319598915;5918.627003164536;5964.6772644955045;6089.398119093522;6153.860856699959;6226.989085951924;6279.151409411881;6126.385548497967;6270.720253978747
38;High RES buildout;163.5058858925375;175.45638966179303;37.269093760751375;52.131662570351104;64.39000409575608;64.69877079115432;64.73708936663407;65.1566535410044;65.22198877485536;65.93335148518173;66.04010081140457;70.69162910845665;72.78644423335471;72.8723954354742;74.1932791385078;72.59012300511618;84.41928327285152;85.40561490537242;85.13864592060791;86.37142379578358;87.99978370994225;87.02059832367762;83.69928559188838;80.802889864022;77.58925690489254;74.99017734436796;71.94727010596776;68.98411435648237;66.0171837554044;63.677764894090224;61.52934903562184;59.658383271749926;57.71814715542522;55.62960846475851;53.14344597576714;50.91339274609636;46.337955421251756;44.047837680846825;40.22196628998266;65.01074918444787
38;low industry emission reduction rate;648.4923816210907;894.4042523590258;1236.669136562949;1693.1222872233811;2128.323177971422;2185.465359771487;2359.894814102606;2481.4512426575106;2647.886143121519;2800.8871243390554;2969.4608926394344;3066.1612669422007;3231.435030381499;3390.428294074632;3508.4199899266073;3708.679004043718;3794.9624740346435;3959.3531391418883;4091.132169266626;4240.099569355714;4433.080436508843;4718.893146816743;4860.8242530639745;4985.472730309546;5108.2273438884295;5324.128876441484;5457.563424657912;5574.751371949788;5679.589043685213;5774.778857013228;5812.076269451248;5851.300502950425;5888.50021498135;5993.72938908604;6099.849453690116;6204.937313287082;6250.279522202927;6297.8418896904095;6183.156970948895;6272.871540852804
38;low industry emission reduction rate;165.15599999673935;244.79122276668713;124.83275849667716;74.52402855756567;64.53261500738361;64.84891528022713;65.03560453170346;65.58652479591476;65.57595961869589;66.44547398198007;66.68091661516048;71.41713853172814;73.31495925631914;73.35554201483225;74.79200334972502;73.53403300824152;84.96753799888563;86.11154880915353;86.00889291916934;87.54938156519037;89.08663993314276;87.09306323061767;83.86663592282866;80.99512199087404;77.76578110904865;74.86374168521377;72.1039177816581;68.91991573341429;66.27557793428174;63.82040295861774;61.6202083216867;59.82048014874643;57.94913883336828;55.923710126119566;53.44978926055926;50.14306912226989;47.00462650634769;44.559485346486866;41.17182578866777;64.53574080282596
38;cheap SMR+CCS;648.4923816210907;894.4042523567837;1236.6691495511222;1691.5655953318412;2103.640963361078;2182.399723981054;2316.914410106942;2478.944155110672;2650.927245705354;2784.6401229800144;2965.2895441719893;3066.273242016789;3233.429471119918;3367.8119989962584;3508.710940646605;3707.7077491435593;3796.5652157469835;3954.931460365242;4086.071891037096;4231.593590474937;4421.578857723205;4698.300468061768;4816.47496974059;4958.243202042337;5091.57333989275;5320.596395212369;5436.004063050736;5555.921568688842;5670.696330043446;5786.660756050002;5820.626080790246;5859.883911053171;5881.633558467222;5985.233050649677;6093.243384290225;6185.602141087849;6248.455330254806;6290.49664524204;6090.813271866143;6279.969450961447
38;cheap SMR+CCS;163.71095357767044;242.75968459002544;122.77791348431545;73.30730174340113;64.40509005341822;64.72734516766202;64.71178429423568;65.18246123357387;65.28797888139087;66.14145291793227;66.25188136039597;70.77976062348688;72.86882937782552;72.9856673562769;74.31656368182847;72.79739687374699;84.32923372594716;85.49325511804663;85.25784244634714;86.44751818355724;88.11315952142277;86.97458744196867;83.67535869370121;80.78136266730178;77.42585935500315;74.8405975031613;71.86246614450707;68.96100706379217;66.04276841528205;63.7267586061432;61.61186647373046;59.63371929361044;57.67977583556136;55.795010370514674;53.21039729538028;51.087389963529695;46.63924538636402;44.3987123125162;40.46571555020559;64.9987477369193
38;expensive SMR+CCS;648.4923816210907;894.4042523567837;1236.6691495511222;1691.5655953318412;2103.640963361078;2182.399723981054;2316.914410106942;2478.944155110672;2650.927245705354;2784.6401229800144;2965.2895441719893;3066.273242016789;3233.429471119918;3367.8119989962584;3508.710940646605;3707.7077491435593;3796.5652157469835;3954.931460365242;4086.071891037096;4231.593590474937;4421.578857723205;4698.300468061768;4816.47496974059;4958.243202042337;5091.57333989275;5320.596395212369;5436.004063050736;5555.921568688842;5670.696330043446;5786.660756050002;5820.626080790246;5859.883911053171;5881.633558467222;5985.233050649677;6093.243384290225;6185.602141087849;6248.455330254806;6290.49664524204;6090.813271866143;6279.969450961447
38;expensive SMR+CCS;163.71095357767044;242.75968459002544;122.77791348431545;73.30730174340113;64.40509005341822;64.72734516766202;64.71178429423568;65.18246123357387;65.28797888139087;66.14145291793227;66.25188136039597;70.77976062348688;72.86882937782552;72.9856673562769;74.31656368182847;72.79739687374699;84.32923372594716;85.49325511804663;85.25784244634714;86.44751818355724;88.11315952142277;86.97458744196867;83.67535869370121;80.78136266730178;77.42585935500315;74.8405975031613;71.86246614450707;68.96100706379217;66.04276841528205;63.7267586061432;61.61186647373046;59.63371929361044;57.67977583556136;55.795010370514674;53.21039729538028;51.087389963529695;46.63924538636402;44.3987123125162;40.46571555020559;64.9987477369193
38;High electrolysis buildout;648.4923816210907;894.4042523592419;1235.6907615243736;1660.0042475945916;2135.1184564747664;2176.333625823513;2318.7705030835696;2480.0161753355874;2635.992557289563;2810.191407311075;2971.18005251121;3070.501724131363;3229.7129502618827;3372.717678649581;3510.9086411657727;3710.3397070187993;3800.9988016960897;3958.0306030628603;4090.046258168697;4220.627646127612;4420.850336280318;4669.156563784085;4817.951361914865;4959.257710476465;5098.444656389891;5317.0129096640785;5442.000983625523;5550.947437506797;5665.2384860727325;5784.137498880668;5821.017724562246;5862.182366372436;5883.351002086576;5956.541972441073;6088.893544445107;6185.9958622916165;6245.034259814535;6288.363202945553;6152.0477283773225;6272.488980175262
38;High electrolysis buildout;163.69326459202546;242.3502473222624;122.27544201117199;70.44576149466583;64.44413881385546;64.68608902268194;64.70968257323334;65.16506055386222;65.25400782739179;66.1544112594244;66.20119543044767;70.78266467833087;72.88665768959383;72.97903105734576;74.31318189489943;72.78866811101108;84.06695644995845;85.53497258165339;85.25621270913452;86.54286647702214;88.1650947143251;86.99791898194758;83.6661094170316;80.7671289300384;77.52739111860333;74.9102396907535;71.90957257405103;68.9719677631443;65.955185968566;63.64718717102637;61.48104207805603;59.55792574946078;57.5694332683117;55.46291657147066;53.07294976695862;51.63687410551474;46.64595752671853;44.45366271728951;40.30540530151841;64.90069369675214
