scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2021;CumulativeEmissions;TotalCost;PolicyCost
218;ref;305;28.296720373333358;10.319139609188458;0.0;1.1807984064546349;1.8087751981872164;0.960738493627864;0.2627968002356326;4.866413134192596;8.878107400008869;1.0396795202074722;9.014246910008914;1.967945984137305;0.4613050668395292;2.751437112275175;0.7326368874487773;80.46972582684796;16479.357273971324;1.7752206034276017e6;93104.4258615502
219;ref;305;26.69024241166669;9.908460918144868;0.0;1.17837067013282;1.951184662235344;1.0571802454901453;0.19997835193015467;6.106502898410377;12.00617715664913;0.9684080143860955;8.777361222115758;1.984169039638393;0.266657830626744;3.3713418098432495;0.7326368874487773;80.79545577446979;16481.48484123234;1.7794539922795633e6;91383.26825549969
220;ref;315;26.681515848333355;9.071947469561417;0.0;1.179625244994652;1.7936265882363822;1.1666622522655543;0.26831334589595807;7.327034917775617;12.945223288981145;0.9565638925028798;8.67587616181473;1.8544859564061218;0.1069767057952739;3.826664835510618;0.7326368874487773;81.13216951919962;16481.441896755703;1.7868479702098551e6;91196.27900978562
22;ref;316;30.163081981666696;9.83077918325096;0.0;1.1784969294491334;0.572577918682451;1.2455693415128901;0.0;0.0;12.916196855661319;0.9414036356695105;8.672943646666425;1.9919498489184493;0.0;0.0;0.7326368874487773;79.28537002635245;16478.814416002595;1.7417110304004021e6;0.0
23;ref;282;24.69171315666669;12.008063802807321;0.0;1.1787940833282948;1.5685545290692036;0.9499023644701182;0.20541708515130336;0.0;6.9004677334050335;0.7852615775749173;9.34767828633665;1.5870585674758226;0.15142969963140956;0.0;0.7326368874487773;80.50564486055599;16478.904486236523;1.7626587405743587e6;108816.09781296768
24;ref;334;29.421210705000025;11.060423629002642;0.0;1.180797506752239;0.4759119536274138;1.1238758483148144;0.0;7.501163700908387;12.468160131385142;0.7073911595157668;8.078043907627972;1.9149312541429233;0.0;3.901923371280452;0.7326368874487773;79.1970929139513;16480.911991762547;1.7848908858426167e6;34537.56785674137
100;ref;316;32.47410958666669;9.83077918325096;0.0;1.1784969294491334;0.572577918682451;1.2455693415128901;0.0;0.0;12.916196855661319;0.9414036356695105;8.672943646666425;1.9919498489184493;0.0;0.0;0.7326368874487773;79.28537002635245;16478.814416002595;1.7417110304004021e6;0.0
101;ref;321;28.43300848333336;9.363075087076389;0.0;1.180789580117491;0.5330781935400848;1.1123163627223513;0.0;1.7484529036893333;14.26612776507485;0.9315714651606943;8.50595767313552;2.2137467468035106;0.0;0.911761745989764;0.7326368874487773;79.51924554501494;16480.16342191378;1.743762288209252e6;5728.149639464149
102;ref;314;27.30841074666669;9.570974686024654;0.0;1.1803615296278696;0.5572072736862771;1.3311980261424097;0.0;1.134423524096846;13.603498136681848;0.8636479161114388;8.38389368821576;2.1144136459809704;0.0;0.8211465446326882;0.7326368874487773;79.52284582457169;16480.153606108324;1.7460645328994016e6;7953.21477286652
103;ref;311;25.408329571666687;10.154405654104778;0.0;1.1802836199062716;0.5673621825594413;1.1781123821547106;0.0;1.2750496823000719;12.390534002733874;0.9412740004138681;8.307415630504869;2.2267092885367092;0.0;1.3511362894283734;0.7326368874487773;79.5210721748856;16479.990799527997;1.7501945977747282e6;10342.785870941838
104;ref;315;26.180996518333355;10.495096595754411;0.0;1.1788055650306106;0.5420702982056147;1.4871683329433893;0.0;1.8308520920294804;12.26203430802001;0.9914928688500693;8.244821776275579;2.3282089296284374;0.0;1.1793788630528874;0.7326368874487773;79.46732549406535;16478.98899643906;1.753476214713615e6;12909.501645849094
105;ref;311;30.14911198000003;11.879570784001702;0.0;1.1792355366497098;0.5592666269330422;1.3008865582459574;0.0;2.187118715608647;11.92661242145431;1.0193595673757514;8.188779092983276;2.411648331526364;0.0;1.4178970915764877;0.7326368874487773;79.31418656046624;16479.81730605648;1.7569371222138298e6;15438.598787470255
106;ref;314;28.828831635000025;12.795030449553208;0.0;1.1801562335179085;0.5424553273036439;4.451800828549679;0.0;2.985878363770235;9.877644919233276;0.942285835439613;8.112182557975876;2.292627374176657;0.0;1.6257171456854114;0.7326368874487773;79.04521332603169;16477.68835707988;1.7606642674835008e6;18278.00006787998
107;ref;303;26.190644605000024;12.57189804451899;0.0;1.1788583648457118;0.5991623579450133;1.4000066074360147;0.0;4.273640777961863;10.344159490173096;1.1031617503023121;8.113286923368776;2.5508167689015324;0.0;2.37625012877045;0.7326368874487773;79.09797574344162;16479.01237104007;1.7646535914762663e6;20869.1378258239
108;ref;310;27.404571298333355;12.8091808670186;0.0;1.1791010927269283;0.5610976170406216;2.2525184282048993;0.0;5.300445371412236;10.14161926726627;0.9112102239850541;8.060471507322852;2.332593017187433;0.0;3.7196909963143328;0.7326368874487773;78.87037707367804;16477.612507838556;1.7680411517045912e6;24668.034944379204
109;ref;317;26.99111504333336;11.8112525320772;0.0;1.1802004305258287;0.5681440829317677;5.486002347898972;0.0;5.83917133901677;12.26699120584331;0.8073080247831363;8.074332518631593;2.0632831417762354;0.0;3.7723055654353375;0.7326368874487773;79.03834774707205;16480.005642242646;1.7769840587087474e6;29064.21844034167
110;ref;334;29.06451643333336;11.060423629002642;0.0;1.180797506752239;0.4759119536274138;1.1238758483148144;0.0;7.501163700908387;12.468160131385142;0.7073911595157668;8.078043907627972;1.9149312541429233;0.0;3.901923371280452;0.7326368874487773;79.1970929139513;16480.911991762547;1.7848908858426167e6;34537.56785674137
111;ref;306;26.600306686666688;10.013267249385613;0.0;1.1781964733744037;1.3011890950045883;0.9902003115319823;0.07491115293628488;0.0;11.516770219978545;0.9384146819945044;8.883221857309158;1.752065176151642;0.0788670876075428;0.0;0.7326368874487773;79.70442128863154;16479.74985727426;1.7519861785479086e6;59651.642557105784
112;ref;304;26.47486412833336;9.643956618189168;0.0;1.1807257176856687;1.253319398252776;1.1055752387943383;0.1185656399899131;1.2396861447214473;12.450116891353908;0.8544715635478645;8.671679999049598;1.7844357584313488;0.20993916142044466;0.599048399606985;0.7326368874487773;79.84956197071209;16480.159754822133;1.7522133364959476e6;59620.04553876042
113;ref;313;27.00356158833336;11.034437150730502;0.0;1.1805089064885999;1.921507580570361;1.1158007085318706;0.2257996924336817;1.0274158759227976;11.26268766811293;0.96787445833513;8.431653369447607;1.8581652449385604;0.14735088694355195;1.4506635781746449;0.7326368874487773;79.82587571204553;16479.520950919414;1.7544166819113344e6;55793.10654702622
114;ref;318;27.999769415000024;10.277730883138197;0.0;1.180200406499128;1.854309670740729;1.0272368630268431;0.132940495771868;1.1693422440624528;10.834696028808827;0.8627720693327954;8.412423252736541;1.8910481336202951;0.1864778283201385;1.1163447680222414;0.7326368874487773;79.61035168066178;16478.46807636234;1.756014161266114e6;55267.61841392881
115;ref;312;26.85009964333336;11.30516392769382;0.0;1.1791649075361608;1.9090138002804866;1.2569150633378148;0.12627621153070545;1.8775015870204177;11.099986414259675;0.9527676552402093;8.424502644513218;1.9646226452338857;0.15507782916160856;1.9343097415562305;0.7326368874487773;79.7080719092138;16479.584564964793;1.7599234395919875e6;54886.66718573232
116;ref;302;25.54692941166669;11.402386840441643;0.0;1.1799220647858042;1.4101011878834755;1.0757222264114707;0.22851160494842535;2.7993734133642225;10.687894913520015;0.9780194863984845;8.519261992353806;2.169156800169823;0.18320566742352476;2.4130305950600253;0.7326368874487773;79.51401998217705;16478.41968838028;1.7598418869019821e6;55605.578858743815
117;ref;298;26.182230955000023;11.461828120188107;0.0;1.1790465235527168;1.3654851107098778;1.186601782397562;0.015827761584635395;3.312556211291294;10.957880545846702;0.9645731340843672;8.876317700751349;2.376007057808857;0.025213374094143485;3.3450533787326218;0.7326368874487773;79.43612592009272;16477.84932717116;1.762289964131984e6;56730.96299997013
118;ref;312;26.655118141666687;11.788210260889858;0.0;1.179478731994462;1.9127483388404953;1.3152058262723658;0.11535575373149977;3.937346903077483;10.85940783259675;0.7929460341461709;8.4627300184879;2.2684466621429173;0.0334443639870023;2.4748996192586894;0.7326368874487773;79.22471965548536;16477.85623449684;1.7676640725567706e6;58504.52776668061
119;ref;317;26.919078543333356;11.642149293732599;0.0;1.1789041152456619;1.8341551540485777;3.3218462978537686;0.07311575274421639;4.56333481945696;11.063111339345868;0.9898858003854182;8.45519168402473;2.2755093071636874;0.2717720473847494;3.253749063656402;0.7326368874487773;79.24648377494535;16478.901929572872;1.7723910471833192e6;62758.124990083175
120;ref;301;28.58692415333336;11.173440267866432;0.0;1.1806023192638462;1.3242119059999027;1.4921537346280342;0.043204746904897694;5.983009894224383;12.407706368441854;0.9322175412985306;8.864727176650243;2.383904633024591;0.1637711264359955;3.50037838545933;0.7326368874487773;79.44210471047089;16479.78068067882;1.7799769544915974e6;67027.38826175022
121;ref;315;27.579239110000024;11.675582028088652;0.0;1.1791862987836008;1.8715700473636563;1.289749492816156;0.20782586171415793;6.89292734016738;12.487103788174503;0.9421692649992065;8.48510733105078;1.9611279777951858;0.1084109759899199;3.6702319394885454;0.7326368874487773;79.68993141984315;16482.52401198137;1.7888016089020642e6;69509.47898343918
122;ref;302;26.796882975000024;10.29821112843549;0.0;1.1798275666280125;1.4792889560907432;1.031826257327333;0.045398751102961626;0.0;10.636409304337837;0.8854151731303984;8.826111553875014;1.6865508827606779;0.07610231408559134;0.0;0.7326368874487773;79.72872877178582;16479.141559394728;1.751722308304702e6;64728.60786301574
123;ref;303;28.414092900000025;9.791488864999824;0.0;1.1785051053365636;1.3964780967458335;0.9498240972817866;0.11629234924834289;0.5744584524630895;11.844710349819437;0.8588843905749679;8.826370662477707;1.7208831058652239;0.1707789032342094;0.4885822020911344;0.7326368874487773;79.81689204820265;16479.660372010876;1.7525241863679474e6;66977.38462852621
124;ref;307;28.15068000833336;10.082320184776387;0.0;1.17880651212139;1.3270662241809519;0.9862639988588678;0.09264730282218094;0.9065563251957759;11.140542492870939;0.9123078348000251;8.805355324741516;1.8519672328039682;0.06194252836221862;1.5502013691161718;0.7326368874487773;79.75715704831624;16479.24508525997;1.754231593394644e6;61369.91116024686
125;ref;312;26.831040440000024;10.366304388384147;0.0;1.178200905425267;1.6430134206530909;1.0721253750610915;0.318889722545156;1.196565742913319;10.75413237123062;0.9404729703448177;8.41486320112195;1.91787742128776;0.22025380736816594;0.5645733721240817;0.7326368874487773;79.59383851049016;16478.292667352533;1.7551729791702935e6;59827.164147016294
126;ref;311;28.394672460000027;11.50261440567424;0.0;1.1788015831660235;1.6129066997715067;0.8289250587003333;0.31382496466164833;2.1899736816565487;10.289020018809895;1.0140007917177214;8.421656403302679;1.8934621130389222;0.271301205103625;1.1034500816982231;0.7326368874487773;79.63639377059597;16478.52954612046;1.759218914305049e6;59567.63392238071
127;ref;317;28.331836216666694;10.448369881021069;0.0;1.1790307237235875;1.918557200085343;1.2395859579394062;0.2993731137215651;2.6602559476750955;11.100021818046724;0.9318780814607894;8.363438284062582;1.9451938042780406;0.04082214646833254;2.135444653952094;0.7326368874487773;79.45398265897143;16477.795090047846;1.7607851178821032e6;59586.14589987456
128;ref;314;27.724916035000025;10.382877849632756;0.0;1.1801001637157946;1.7189830509682305;3.1575553623670114;0.42840156406589525;3.359022656667245;11.537078968312487;0.9335967602579357;8.433363796342572;1.9886822979833145;0.0896622226004236;3.5896251937492236;0.7326368874487773;79.362420712761;16477.555436669893;1.7635384079798185e6;59260.111521512394
129;ref;315;30.47245604000003;10.533739317048257;0.0;1.1773615084076954;1.7848924351492217;1.250281371571171;0.4056036343720745;3.934775074469568;11.197619821376593;0.9719600918441635;8.455478638576881;2.1712670110758894;0.02272229816848122;3.5957401431232263;0.7326368874487773;79.29176358173976;16477.891289696185;1.766733054009175e6;60396.544727670844
130;ref;315;27.995387238333358;11.435610070949748;0.0;1.1807911910244502;1.787129135636813;2.1154049283508534;0.22925679869037668;5.023097298939289;11.32216131161878;0.8527989414640769;8.45599458457181;2.226373968498134;0.06352565189084575;3.607279759290886;0.7326368874487773;79.29469168946675;16478.812861875067;1.7726170856656942e6;63815.56991505205
131;ref;320;27.588367123333356;11.397041253569999;0.0;1.179787227604158;1.8985219108983002;4.4407739368552805;0.4204687153808437;5.937180900440614;11.406641820947351;0.7593028326981941;8.4829986404679;2.034597147361428;0.20480801928571182;3.9874005080677564;0.7326368874487773;79.4292352833954;16479.065829243245;1.7799789429341918e6;67776.23478085555
132;ref;320;28.67236071333336;11.503705763110887;0.0;1.179532368215171;1.8273552093023646;1.3541885212628486;0.34051676498134203;6.683894486061428;12.79095196250752;0.955310809563303;8.492575921623926;1.8643338242050662;0.03523393320094349;4.211595408811717;0.7326368874487773;79.79902265558262;16482.89819812376;1.7885377631058302e6;70976.84843606343
133;ref;309;28.00321704166669;10.185414265729504;0.0;1.1796443137327193;1.4613168470594766;0.9029944560766463;0.06364383098417761;0.0;10.741827259201184;0.7070925354012606;8.7891971187142;1.6460319096577933;0.11898707110602383;0.0;0.7326368874487773;79.58271991784522;16478.540148213888;1.7522039053221033e6;70018.50226612779
134;ref;286;23.79624924000002;10.637316394136553;0.0;1.180309584829509;1.8141670229971243;0.8467220773495608;0.14253701720288342;0.2819919618574862;11.865179907594394;0.9397355624455697;8.79620422905899;1.6769073233841059;0.12820807281392585;0.19969729024965638;0.7326368874487773;79.90542330080822;16480.08119695417;1.7540124100903915e6;73170.07877135693
135;ref;306;26.566550948333358;10.181475829997883;0.0;1.1782216415929665;1.43195370028716;0.8799532312841974;0.09444941580220059;1.17683933438991;10.783010827583812;0.9125338722725707;8.798512523132915;1.7759367948335012;0.10765578819209969;2.1071357660873975;0.7326368874487773;79.72868428735558;16479.080975443307;1.754377257622132e6;66719.17845216658
136;ref;311;27.38457298333336;10.183204696975048;0.0;1.1791640710158544;1.3537193451192813;0.9371960238775482;0.14820444147839876;1.8001778991386461;10.771158974961073;0.9522506409212514;8.81511906053003;1.9144647449333763;0.2818826041769698;0.9729275089263713;0.7326368874487773;79.53535813765286;16478.613261277842;1.754523821088708e6;64729.077327230756
137;ref;310;25.368648585000024;10.135247967974637;0.0;1.1798536196660623;1.3552079028157096;0.986678717022106;0.19383342871095413;2.4910588281804014;11.552883221272563;0.9943904486048949;8.857380183543619;1.8720739555815769;0.3568659867727225;1.7489736820955375;0.7326368874487773;79.61189329576773;16479.037843152448;1.7576679210986265e6;63819.28604275957
138;ref;308;26.796576131666693;11.17943641634464;0.0;1.1791500471325944;1.383039418398298;1.0923487429047898;0.12670802980034693;2.6346479750342247;11.370642761275278;1.0131417244696816;8.77430035819088;2.036594280145096;0.24928690989643518;1.8415356415153217;0.7326368874487773;79.64589712090826;16478.743631024172;1.7605403014505825e6;64489.125916343895
139;ref;314;26.53828437166669;10.433879476621609;0.0;1.1798138793664366;1.2959811244808421;2.3361983590818634;0.07983921102425062;3.5382550908112167;11.054950611858347;0.9294799517545381;8.758478258096757;1.9087632624187245;0.1312810495080666;3.378230964152758;0.7326368874487773;79.43425679869992;16477.560948727358;1.7639330847436206e6;64781.93092975656
140;ref;311;26.417949375000024;10.232742780542825;0.0;1.1795908479723256;1.3392648583117304;1.1211513673779219;0.04535931311844686;4.136974492796861;11.688498724280164;0.7788523573719669;8.819700956968006;2.073447282491557;0.08677538034855578;3.863562907519052;0.7326368874487773;79.41407748314468;16478.402508218893;1.7670843651195972e6;65138.02880513328
141;ref;316;27.261396490000024;10.375060713042492;0.0;1.178422200026338;1.2456724833435284;2.9015476955863946;0.07925646011484992;4.988428649893299;11.041445602442908;0.8039965445925187;8.74175011715388;2.122517006477724;0.06368877355086675;3.613009196578909;0.7326368874487773;79.39457426581721;16478.59906092351;1.7722428202235852e6;66355.8753658977
142;ref;321;27.008719255000024;11.21302285522984;0.0;1.179994720585612;1.4974166277245928;1.3616515532295108;0.5612438782731244;5.744879684362561;11.522133562158812;0.8377760300186101;8.516849453731716;2.175056296128427;0.10912766581640962;3.7770733046110894;0.7326368874487773;79.4537532938691;16478.87103813306;1.779754943614854e6;70290.01235599449
143;ref;332;27.06960604833336;10.549839924221654;0.0;1.1806430324698944;1.8739762888967657;1.0754620204470189;0.23507517648612475;6.5038413876662355;12.193211540747784;0.8215986969829885;8.473334241767368;1.8104537608562608;0.030182437348910685;4.456855275184947;0.7326368874487773;79.70795515457408;16481.486882210746;1.7867223606991451e6;72416.69285147607
144;ref;292;24.68279892666669;9.966419544245674;0.0;1.1792376677690204;1.8583064213868754;0.8250647206880373;0.08849747441075789;0.0;11.045790652903003;0.867994513843675;8.77698685552912;1.5973380314830132;0.14449082836002664;0.0;0.7326368874487773;79.75968600769609;16479.193632859115;1.7528359085382968e6;73955.8527782538
145;ref;300;25.37181432666669;10.0874594454547;0.0;1.1797897195667928;1.6583580697215181;0.8615391266181716;0.09301826044139153;0.01605422390276116;10.559039098148089;0.9500960981186779;8.762012988414499;1.6699737675154616;0.08152159735264507;0.006639144445522622;0.7326368874487773;79.79424486383738;16478.351932907062;1.7546784147727713e6;78005.57059577055
146;ref;299;25.973135731666687;10.067014430278872;0.0;1.179383467300682;1.6639409058388392;1.0275190743268412;0.0979123912435938;0.9910464071233743;10.551624341884473;0.9079127269442117;8.808846416457735;1.7738031636877358;0.08723561373808354;1.8965305670375308;0.7326368874487773;79.79078854762213;16478.232382943293;1.755820344889284e6;71995.68805262176
147;ref;315;26.81077118833336;10.255094478928575;0.0;1.1789106778998844;1.3804505070086888;0.9140896488793825;0.14501562688441277;1.639954443572102;10.248159789687653;0.7419511048297002;8.80753360331482;1.8399151915369978;0.28910098548180685;1.0869930568843567;0.7326368874487773;79.54657694303144;16478.008491565884;1.7558265841132908e6;69321.0765704081
148;ref;320;25.914035895000023;10.378702483540712;0.0;1.1796856435932075;1.2839565099332695;1.0922879369769105;0.13591040306476365;2.3355223746019544;9.972031101041384;0.8649432104794345;8.746367241523881;1.788632937031654;0.2831493975890614;1.5350584965412353;0.7326368874487773;79.51315418194444;16477.91648423311;1.7576094977388568e6;68055.22017057956
149;ref;302;24.798571660000025;10.099921456414759;0.0;1.178253406929506;1.5971746841766743;1.2237185297878719;0.17281494394195523;2.491183151142366;11.153686573756593;0.9195249106355021;8.848501190772271;2.0089530193534086;0.338930071596775;1.351454521413785;0.7326368874487773;79.67451004868936;16478.33114065705;1.760015937727639e6;67969.52909974758
150;ref;313;26.595091293333358;10.441808837292502;0.0;1.1785656755971765;1.4023712806330428;1.1213245530081024;0.14390194152571573;3.5777271937760777;10.26761158079225;0.9407671519942072;8.800607915871954;2.0226969709742484;0.28078114304069285;2.3585668037965064;0.7326368874487773;79.52200123984862;16477.443569675732;1.7636397560326664e6;68652.27363922028
151;ref;315;25.78565451333336;10.132658361305024;0.0;1.1778596007421054;1.3678028477640658;1.0418437929939397;0.10214427614590563;4.45376555354577;11.302250044511426;0.773017509126803;8.783522246052971;1.9977407316584033;0.19534952582884502;3.2623659770342024;0.7326368874487773;79.54857575671608;16478.398641507552;1.7679880464078267e6;68671.48958257065
152;ref;316;25.655648575000026;10.225323267133117;0.0;1.1806380323360646;1.4424699714797289;3.2224747582914035;0.10181518307157544;5.3349266656947485;10.789356799718226;0.833928392724827;8.796691878604653;2.0149205382116824;0.10762817268551673;3.7980389378948565;0.7326368874487773;79.60966373087956;16478.566755524316;1.7718710006100787e6;69703.7168398404
153;ref;319;27.224237605000024;11.010063634272724;0.0;1.180446408822394;1.292429360684109;1.2033296018014745;0.12640864564581974;5.774837180173125;11.408372112177968;0.8258231512867398;8.9172913123672;2.137821853146528;0.14236667642605594;3.6573527792663;0.7326368874487773;79.68824379132016;16479.27219100201;1.7796896153450385e6;71835.03009163123
154;ref;318;26.28867067666669;10.302846659600004;0.0;1.177935550662553;1.2832072189545767;4.227755875627977;0.17140233225644155;6.8543641134162625;12.905677760797262;0.9536846242283747;8.86925392925015;1.8289657070762733;0.06308141765084173;3.61246727839894;0.7326368874487773;80.04684046902892;16481.474301049584;1.7872916484176929e6;74833.02489383967
155;ref;289;23.68802329666669;10.26235845382102;0.0;1.1792457459881356;1.9092940779231933;0.8872372926756208;0.14406360245783775;0.0;9.61258610603323;0.9114205774665665;8.764043944820243;1.624419411395623;0.17192710730820068;0.0;0.7326368874487773;79.7795823045059;16478.56682516522;1.7530069926244414e6;79234.65721848521
156;ref;298;27.21857054666669;9.903459857349336;0.0;1.1764734810578923;1.8159248549842084;0.9035276515194623;0.11033901748596048;0.015577301328367427;10.661656899837821;0.9421420297995808;8.756674122442293;1.7156381259436302;0.11937087686871373;0.020074609004435216;0.7326368874487773;79.85250180656782;16478.893777934893;1.756610800905536e6;83000.63903383639
157;ref;298;25.83499887166669;9.906196911485752;0.0;1.1772032299183706;1.8117931918443229;0.9212050758155921;0.09927148449537047;0.4635092393680929;10.647380145974774;0.9472983667180565;8.759773863438369;1.7170277285631717;0.05098153045740512;0.7704745336034863;0.7326368874487773;79.8381456751549;16478.7397707035;1.7569007697482049e6;79075.66601209264
158;ref;301;24.137713860000023;9.871627601231237;0.0;1.1792094293211126;1.7275499856404597;0.9415247942481536;0.14437254764345075;1.4317540922457703;11.38452687345504;0.9796525162140054;8.792350165116664;1.851871528709346;0.27178567481178884;0.7606266133151743;0.7326368874487773;79.76207368442701;16478.948064000546;1.75670250093693e6;73296.02615001626
159;ref;302;25.881050543333355;10.040746835490822;0.0;1.1795438351306389;1.7070345770626443;3.268257492456147;0.15409539914386208;2.42959704008091;10.820370177439077;0.9165893505485225;8.782272688295716;1.853388350374181;0.2953375652514684;1.7350067250304997;0.7326368874487773;79.73578433031373;16478.65804432149;1.758151671530285e6;72241.7534233109
160;ref;314;26.335543828333357;10.803197141207582;0.0;1.1793712372221647;1.4891591993635915;1.039971990514183;0.18176531105568003;2.1933686535366093;8.730889056297013;0.9686290568043233;8.859814041024421;1.903563389306802;0.3215996053577065;1.1267251536419933;0.7326368874487773;79.54578552540865;16477.259413582804;1.7621650472190354e6;72755.69713035834
161;ref;316;25.95752868500002;10.512409163786586;0.0;1.1780089895673949;1.4502903317994549;1.0170931409044384;0.1755898310693337;3.2601164720946385;9.767364300608183;0.810496974396414;8.863122687100153;2.0387358859527787;0.3437808604199193;1.76032422972318;0.7326368874487773;79.62767176265787;16477.65540952717;1.7644442091373978e6;72611.98695119853
162;ref;313;25.889630376666688;10.202577333014297;0.0;1.1803346933682883;1.4962528843847904;1.006845365178731;0.11810949973391408;4.352048054890284;10.613771408261861;0.7242933298793034;8.828875145029544;1.9433020516956667;0.25839161268534716;2.954845725540381;0.7326368874487773;79.64344990007696;16478.525470055538;1.7667529578461275e6;72342.25199461494
163;ref;315;26.310308020000026;10.204882976077055;0.0;1.1780991230396425;1.4604573159179268;3.7831067566340386;0.09187442315102244;5.802692901712312;10.3339476180415;0.8442117447459037;8.765656937484492;1.9171518137264656;0.15913455665881648;3.361034069895607;0.7326368874487773;79.69394438823433;16477.999409998167;1.7726265797190168e6;72319.426984844
164;ref;320;30.168776820000026;10.858184698045674;0.0;1.180057908197501;1.3828936315140037;1.1900337089931252;0.1430957925833374;6.085591929568276;11.156346244373255;0.857138515920708;8.80064933801883;2.004880275303877;0.1596962219662858;3.8504904900695656;0.7326368874487773;79.8378254425875;16479.170255146637;1.7789239144638677e6;73839.44600394736
165;ref;326;34.079887340000035;10.116836241677456;0.0;1.1795573892073115;1.2676821003016872;2.2641131702895776;0.11721723631652405;6.293163500555902;12.697873320837834;0.9579791261870833;8.91646258461183;1.8718133474519967;0.13310428232216548;3.7867758405803467;0.7326368874487773;80.14612460219813;16481.48536167006;1.7858198334893265e6;77113.81466325928
166;ref;300;25.701540276666687;10.745803429730971;0.0;1.179072483123608;1.9081935465303834;0.9171097327712951;0.15958340810950758;0.0;7.708524806871255;0.9080587189677615;8.760296612186437;1.684742690343471;0.18248840119897058;0.0;0.7326368874487773;79.94962146008669;16478.04967010225;1.7566284946199763e6;84721.63159902507
167;ref;295;26.565901798333357;9.790379214491852;0.0;1.1792541988263319;1.9628400030923812;0.9405857587666558;0.15297600818125429;0.015294587223499955;10.375175050663946;0.9675039034122941;8.75482014454244;1.7447758325537401;0.14752692965984274;0.01970987035651552;0.7326368874487773;80.16204612174727;16479.22398574315;1.7554862443675452e6;87908.03849784136
168;ref;295;29.926736703333358;9.776141417723126;0.0;1.1786272667611553;1.956594984392225;0.9514281424180411;0.1393981958187119;0.1312558290229602;10.450795368766581;0.9865331678413335;8.755743966980893;1.7649262936844983;0.12926242732910428;0.14921527456182215;0.7326368874487773;80.18097581184207;16479.405852903234;1.7556940477491578e6;88120.05172624285
169;ref;310;28.64393244833336;10.325727667464147;0.0;1.1779807054630993;1.6723864511594686;0.9297665069034726;0.10160629705274501;1.1558983725112828;8.917726765908547;0.962359519712489;8.77707527372784;1.8138440686868136;0.12388749724618721;1.1468411674518924;0.7326368874487773;79.95323458118193;16478.150621637364;1.7573862329942668e6;79178.44592940017
170;ref;311;28.195456825000026;10.342748162088547;0.0;1.1789422755793;1.6449206385347106;0.9592721939688954;0.1728348857675575;2.4945261944551937;9.041389323706547;0.9567270997150799;8.835483746932395;1.744014485028318;0.33395359689123244;1.8489692247969334;0.7326368874487773;79.96809397155157;16478.24190446661;1.7598229348116908e6;76738.03808813536
171;ref;307;29.39367348333336;11.08624630778829;0.0;1.1783992703436308;1.6982590501662804;1.1289866565091005;0.16784400714987294;2.3079184637459234;9.970488829238837;1.0251950247397401;8.83533818367784;2.0189882913588564;0.3414857302308667;1.181430892909456;0.7326368874487773;80.17908760903423;16479.435573925315;1.7620542937696509e6;75803.65091951561
172;ref;315;30.014269496666696;10.602904882753998;0.0;1.1806250496316941;1.5495578470202718;1.043729703151455;0.19765250089089617;2.8938066420504387;8.33124960539136;0.8973038710156054;8.873112303629048;2.047868659042397;0.35464528754316316;1.4805319034328848;0.7326368874487773;79.98980406348676;16477.615144249277;1.7647042225053185e6;76896.44959248911
173;ref;312;27.987624215000025;10.299835630759585;0.0;1.1799183763818986;1.603915210412548;1.0525878189598974;0.16765505638392567;4.209607104705178;9.247310602806774;0.9389699443880247;8.852767109931795;1.9478407816308274;0.3418603149373445;2.541968357745974;0.7326368874487773;80.02749608156101;16478.04364275726;1.767800907949638e6;76262.4481166387
174;ref;319;27.789166246666692;9.73595278220544;0.0;1.1795469093634898;1.471261280309848;4.072998119956154;0.13487476949223304;5.619813353721568;10.767623601539213;0.8169851513861884;8.83488672474673;1.8881424829907256;0.25488611253046733;3.051577746269022;0.7326368874487773;80.1381781564477;16478.75839520111;1.7730191418340355e6;76478.95009259525
175;ref;326;29.688270420000027;10.337625855381315;0.0;1.178557633253998;1.3443465756597117;1.099558719376104;0.1050535682281548;6.722245781424589;11.174867193867312;0.8180631020451729;8.810359832882174;1.9730107201407985;0.1607093960702252;3.3882874583301326;0.7326368874487773;80.32264511024404;16479.57251061073;1.7789071648072964e6;76569.4215493834
176;ref;333;32.383308685000024;9.602204846075963;0.0;1.1801649730437238;1.247905390378058;1.179974435509007;0.1502669817939148;6.803751518430396;12.948063424358642;0.8612798622041723;8.917965724481695;1.9248245082719444;0.16510232756541418;3.879701237648587;0.7326368874487773;80.58101551764578;16481.819631904047;1.7855705531881745e6;79189.0367398348
177;ref;302;31.652065476666692;9.743588155166456;0.0;1.1774613403429535;1.9498110516584943;0.8410953959884299;0.17218643222615518;0.0;7.775190240383341;0.8903630806754805;8.738043420316957;1.659843071635118;0.1625588165511551;0.0;0.7326368874487773;80.04131947159001;16478.295754542654;1.75785040348048e6;90058.29066884554
