Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak
9.0;112.65586763360425;0.0;0.0;-2.1063004462464445e-14;-4.357627502222843e-14
10.0;112.62176528841067;0.0;0.0;-2.1080364688749743e-14;-4.361522984363629e-14
11.0;105.81109228176311;0.0;0.0;-2.4463652336449254e-14;-5.133921647018705e-14
12.0;95.4461547891548;0.0;0.0;-3.240533766036398e-14;-7.069750806535818e-14
13.0;84.97823916036744;0.0;0.0;-4.820987305822803e-14;-1.1548820219601763e-13
14.0;75.4394966568932;0.0;0.0;-8.677204894446626e-14;-2.60044855221396e-13
15.0;76.13824630235648;0.0;0.0;-8.196030637920028e-14;-2.379994584062077e-13
16.0;96.53248012010508;0.0;0.0;-3.133573190091128e-14;-6.797644642254023e-14
17.0;112.68998199627622;0.0;0.0;-2.1048254789205752e-14;-4.354318319584268e-14
18.0;112.78763023169238;0.0;0.0;-2.1009745441289995e-14;-4.345680728276233e-14
19.0;123.26946730122435;0.0;0.0;-1.7323549473106953e-14;-3.532917326378984e-14
20.0;123.96972877638687;0.0;0.0;-1.712298017187805e-14;-3.4894448026513676e-14
21.0;123.96257734492539;0.0;0.0;-1.7125196125898747e-14;-3.489924701667109e-14
22.0;123.96499643936167;0.0;0.0;-1.7124001854508003e-14;-3.489666062675042e-14
23.0;123.42061479239848;0.0;0.0;-1.7279756370908636e-14;-3.5234191100476117e-14
24.0;123.24047099725588;0.0;0.0;-1.733276601245381e-14;-3.5349167331462364e-14
1.0;38.31073928196291;0.0;0.0;-0.0031307692307400914;-0.002907142857097379
2.0;43.095544026877114;0.0;0.0;-0.0031307692307332687;-0.002907142857088975
3.0;41.93059631643818;0.0;0.0;-0.0031307692307352072;-0.0029071428570913
4.0;50.00272791326279;0.0;0.0;-0.0031307692307148923;-0.002907142857069
5.0;51.25307896530539;0.0;0.0;-0.003130769230709358;-0.002907142857063625
6.0;63.28099985927266;0.0;0.0;-0.0031307692273274314;-0.002907142856886462
7.0;70.18037047330179;0.0;0.0;-1.0958872361908923e-13;-7.546402099179802e-13
8.0;64.34994287592802;0.0;0.0;-8.631454538255639e-13;-0.002907142856819772
9.0;42.97714087300821;0.0;0.0;-0.0031307692307334977;-0.0029071428570892474
10.0;9.97884288436412;0.0;0.0;-0.0031307692307554792;-0.0029071428571190317
11.0;4.627930171128424;0.0;0.0;-0.003130769230756726;-0.0029071428571209885
12.0;0.00013833970584492615;0.0;0.0;-0.0031307692307576303;-0.0029071428571224287
13.0;-5.141341811341896e-7;0.0;0.0;-0.00313076923075763;-0.002907142857122429
14.0;5.788826779269109e-7;0.0;0.0;-0.00313076923075763;-0.002907142857122429
15.0;-2.076935167734916e-7;0.0;0.0;-0.00313076923075763;-0.002907142857122429
16.0;1.4598420682674908e-6;0.0;0.0;-0.00313076923075763;-0.002907142857122429
17.0;-0.00011736668034859574;0.0;0.0;-0.0031307692307576303;-0.002907142857122429
18.0;10.008239538370345;0.0;0.0;-0.003130769230755471;-0.0029071428571190196
19.0;38.043751489662434;0.0;0.0;-0.003130769230740403;-0.002907142857097779
20.0;71.6362630680062;0.0;0.0;-8.997927062246e-14;-4.016017084131995e-13
21.0;88.16437709913804;0.0;0.0;-2.968178113139394e-14;-6.839428064725647e-14
22.0;87.81699362655235;0.0;0.0;-3.010514667295264e-14;-6.960615063513248e-14
23.0;82.34563007678716;0.0;0.0;-3.8844096478545324e-14;-9.693074873933686e-14
24.0;67.21175228693883;0.0;0.0;-1.9697124797294224e-13;-0.002907142855948393
1.0;10.028504373351856;0.0;0.0;-0.003130769230754711;-0.0029071428571177307
2.0;10.020504284268663;0.0;0.0;-0.0031307692307547133;-0.0029071428571177346
3.0;9.945264296323266;0.0;0.0;-0.0031307692307547346;-0.0029071428571177675
4.0;10.025855061213573;0.0;0.0;-0.003130769230754712;-0.0029071428571177324
5.0;10.013974124066486;0.0;0.0;-0.003130769230754715;-0.002907142857117737
6.0;10.021735501141944;0.0;0.0;-0.0031307692307547133;-0.002907142857117734
7.0;10.082765337398872;0.0;0.0;-0.003130769230754696;-0.0029071428571177073
8.0;9.913727468049553;0.0;0.0;-0.003130769230754742;-0.002907142857117779
9.0;9.967234070204292;0.0;0.0;-0.003130769230754728;-0.0029071428571177576
10.0;10.004149261651142;0.0;0.0;-0.0031307692307547185;-0.0029071428571177424
11.0;10.01582167703117;0.0;0.0;-0.003130769230754715;-0.0029071428571177376
12.0;9.726428918560988;0.0;0.0;-0.0031307692307547936;-0.0029071428571178586
13.0;7.882401153950897;0.0;0.0;-0.0031307692307552715;-0.0029071428571186037
14.0;9.68425019997749;0.0;0.0;-0.003130769230754805;-0.002907142857117876
15.0;9.98279910326285;0.0;0.0;-0.003130769230754726;-0.0029071428571177537
16.0;24.840302680205212;0.0;0.0;-0.0031307692307491856;-0.0029071428571094565
17.0;44.36416879604396;0.0;0.0;-0.0031307692307287953;-0.0029071428570831307
18.0;48.99442877231338;0.0;0.0;-0.003130769230715898;-0.0029071428570690023
19.0;44.259912551254324;0.0;0.0;-0.003130769230729013;-0.002907142857083384
20.0;34.661465682062556;0.0;0.0;-0.0031307692307423786;-0.0029071428571000113
21.0;25.315046315932893;0.0;0.0;-0.003130769230748936;-0.0029071428571090965
22.0;17.471498059012557;0.0;0.0;-0.0031307692307523836;-0.0029071428571141723
23.0;9.898712037569354;0.0;0.0;-0.003130769230754749;-0.002907142857117789
24.0;10.032178217750182;0.0;0.0;-0.0031307692307547094;-0.002907142857117728
