Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak
20.0;123.81685040715669;0.0;0.0;-2.0877766302228712e-14;-3.871901542364715e-14
21.0;123.81783424707413;0.0;0.0;-2.0877248468766947e-14;-3.8717970533611325e-14
22.0;123.80011099276634;0.0;0.0;-2.0883462355985944e-14;-3.873050928455839e-14
23.0;123.16218400161712;0.0;0.0;-2.1107407358756866e-14;-3.9182837789607184e-14
24.0;123.09469693476048;0.0;0.0;-2.1131880361130624e-14;-3.923232067175256e-14
1.0;38.49939136160617;0.0;0.0;-0.0031307692307335076;-0.002907142857091883
2.0;43.208482194083025;0.0;0.0;-0.0031307692307252174;-0.0029071428570823566
3.0;42.03327483030638;0.0;0.0;-0.003130769230727625;-0.00290714285708505
4.0;50.00882639213833;0.0;0.0;-0.0031307692307030155;-0.002907142857059975
5.0;51.28397109889684;0.0;0.0;-0.003130769230696108;-0.002907142857053804
6.0;63.1553243240726;0.0;0.0;-0.003130769227981829;-0.002907142856850837
7.0;70.09235417260268;0.0;0.0;-1.3472307667051448e-13;-8.763400926559851e-13
8.0;64.40048906439978;0.0;0.0;-9.698800380986267e-13;-0.0029071428567597414
9.0;43.36821248239756;0.0;0.0;-0.0031307692307248913;-0.0029071428570819962
10.0;9.941658878967248;0.0;0.0;-0.003130769230752531;-0.00290714285711674
11.0;4.958532954338975;0.0;0.0;-0.003130769230753952;-0.0029071428571187867
12.0;-6.555828207003786e-6;0.0;0.0;-0.0031307692307551383;-0.0029071428571205205
13.0;1.4471771969580554e-6;0.0;0.0;-0.003130769230755138;-0.002907142857120521
14.0;2.6118125292424572e-8;0.0;0.0;-0.0031307692307551383;-0.0029071428571205205
15.0;-9.035506563384585e-8;0.0;0.0;-0.0031307692307551383;-0.002907142857120521
16.0;4.6868705742071366e-7;0.0;0.0;-0.003130769230755138;-0.0029071428571205205
17.0;6.658464887268572e-5;0.0;0.0;-0.0031307692307551383;-0.002907142857120521
18.0;9.982516830301142;0.0;0.0;-0.0031307692307525185;-0.002907142857116722
19.0;38.39657633940275;0.0;0.0;-0.003130769230733662;-0.0029071428570920667
20.0;71.5228864487977;0.0;0.0;-1.1075924247931648e-13;-4.797861876335082e-13
21.0;87.8142686754119;0.0;0.0;-3.660497495807522e-14;-7.803991529007888e-14
22.0;87.4314524317499;0.0;0.0;-3.718925673672545e-14;-7.960420390912046e-14
23.0;82.08646941456392;0.0;0.0;-4.7871421183534755e-14;-1.1059498293001118e-13
24.0;67.12124141210724;0.0;0.0;-2.4438340088108403e-13;-0.002907142855913565
1.0;10.012207844629549;0.0;0.0;-0.00313076923075159;-0.0029071428571152726
2.0;10.002307584568696;0.0;0.0;-0.003130769230751594;-0.002907142857115278
3.0;9.967382387037718;0.0;0.0;-0.0031307692307516056;-0.002907142857115295
4.0;10.026791045518339;0.0;0.0;-0.0031307692307515856;-0.0029071428571152665
5.0;10.000302107725215;0.0;0.0;-0.0031307692307515947;-0.002907142857115279
6.0;10.031493496810656;0.0;0.0;-0.0031307692307515835;-0.002907142857115263
7.0;10.06900894092974;0.0;0.0;-0.0031307692307515718;-0.0029071428571152465
8.0;9.907484294113168;0.0;0.0;-0.0031307692307516255;-0.0029071428571153233
9.0;9.995648763593469;0.0;0.0;-0.0031307692307515947;-0.0029071428571152795
10.0;10.01674932792626;0.0;0.0;-0.0031307692307515887;-0.002907142857115271
11.0;9.99928318864224;0.0;0.0;-0.003130769230751595;-0.00290714285711528
12.0;9.742703488433621;0.0;0.0;-0.0031307692307516793;-0.0029071428571154005
13.0;8.007222194198455;0.0;0.0;-0.0031307692307522288;-0.002907142857116189
14.0;9.735828701008067;0.0;0.0;-0.003130769230751682;-0.002907142857115404
15.0;9.949042005517954;0.0;0.0;-0.0031307692307516125;-0.002907142857115305
16.0;25.349032892082338;0.0;0.0;-0.00313076923074453;-0.0029071428571054974
17.0;44.620892694776444;0.0;0.0;-0.003130769230719338;-0.002907142857075258
18.0;49.12235829366994;0.0;0.0;-0.0031307692307037003;-0.0029071428570594574
19.0;44.53313283090834;0.0;0.0;-0.003130769230719568;-0.0029071428570755058
20.0;35.03476683799961;0.0;0.0;-0.0031307692307361358;-0.002907142857094671
21.0;25.789179779936557;0.0;0.0;-0.0031307692307442412;-0.002907142857105111
22.0;18.036714532436957;0.0;0.0;-0.0031307692307484952;-0.002907142857110908
23.0;9.926423193968423;0.0;0.0;-0.003130769230751622;-0.0029071428571153194
24.0;10.018834145728242;0.0;0.0;-0.0031307692307515887;-0.0029071428571152704
