Datetime;LOAD;WIND_ONSHORE;WIND_OFFSHORE;SOLAR;OTHER
18-7-2021 14:59;288468;0.237991083;0.268215297;0.5141812;57528
18-7-2021 15:59;287558;0.260427623;0.299256374;0.419789154;59705
18-7-2021 16:59;283432;0.26790101;0.331635977;0.294760779;59960
18-7-2021 17:59;279280;0.26347921;0.327492918;0.162104584;61255
18-7-2021 18:59;275488;0.243128014;0.330169972;0.060343743;63489
18-7-2021 19:59;275288;0.230703303;0.318760623;0.015157391;67434
18-7-2021 20:59;273898;0.236326085;0.3048017;0.008833623;66266
18-7-2021 21:59;262782;0.237969248;0.285042493;0.006779292;57550
18-7-2021 22:59;252112;0.231069056;0.262223796;0.006404153;52380
18-7-2021 23:59;246060;0.216979347;0.270637394;0.00638629;51388
19-7-2021 00:59;243115;0.206230552;0.291798867;0.006296972;52145
19-7-2021 01:59;242138;0.190705122;0.280516997;0.00605581;54263
19-7-2021 02:59;240750;0.175490856;0.250240793;0.00595756;53937
19-7-2021 03:59;244406;0.162825949;0.24144476;0.006788224;53250
19-7-2021 04:59;264521;0.1520444;0.206324363;0.022070661;58971
19-7-2021 05:59;287402;0.133904103;0.194660057;0.083280795;66893
19-7-2021 06:59;309363;0.115589119;0.189497167;0.200324074;74239
19-7-2021 07:59;323175;0.113340005;0.181211048;0.341804961;72890
19-7-2021 08:59;330767;0.113236285;0.168080737;0.459089401;68347
19-7-2021 09:59;336690;0.114115185;0.147365439;0.532598724;66746
19-7-2021 10:59;340580;0.119716132;0.126777621;0.579276698;65508
19-7-2021 11:59;341772;0.125775635;0.110141643;0.594880683;63526
19-7-2021 12:59;341367;0.133893185;0.10842068;0.587377909;64685
19-7-2021 13:59;338033;0.141644983;0.104596317;0.551534297;63749
19-7-2021 14:59;333718;0.147573469;0.11562323;0.478382248;63457
19-7-2021 15:59;329304;0.153207169;0.110141643;0.377103728;66475
19-7-2021 16:59;325549;0.1535893;0.12990085;0.270367831;72060
19-7-2021 17:59;320417;0.151536712;0.142584986;0.152833298;77100
19-7-2021 18:59;313134;0.14381221;0.138888102;0.059012892;79693
19-7-2021 19:59;306045;0.14425439;0.156352691;0.014183816;77274
19-7-2021 20:59;297904;0.156269675;0.189752125;0.007770731;68531
19-7-2021 21:59;283816;0.161728687;0.163491502;0.005787855;60670
19-7-2021 22:59;268701;0.158240379;0.142266289;0.00576999;55510
19-7-2021 23:59;261153;0.148610681;0.153930595;0.005216215;53552
20-7-2021 00:59;256047;0.140869803;0.147747875;0.004983986;53230
20-7-2021 01:59;253081;0.133483759;0.140035411;0.004939327;53476
20-7-2021 02:59;253799;0.125153307;0.13703966;0.004671371;54186
20-7-2021 03:59;256299;0.118662542;0.113009915;0.006448813;53809
20-7-2021 04:59;269797;0.109365845;0.107528329;0.021650864;60597
20-7-2021 05:59;292418;0.096760986;0.124036827;0.084870669;70057
20-7-2021 06:59;312340;0.087038486;0.151317281;0.202896454;75080
20-7-2021 07:59;325178;0.085957601;0.176175637;0.343644926;72125
20-7-2021 08:59;333510;0.087688109;0.176111898;0.46771759;68714
20-7-2021 09:59;338622;0.094981349;0.163810198;0.546425266;66467
20-7-2021 10:59;340963;0.100871622;0.137549575;0.593505175;64686
20-7-2021 11:59;341551;0.110239286;0.140354107;0.613030252;63402
20-7-2021 12:59;342787;0.120278409;0.160113315;0.609439638;63874
20-7-2021 13:59;341679;0.129880812;0.166168555;0.577320619;64404
20-7-2021 14:59;336851;0.138577018;0.17802408;0.514967205;63458
20-7-2021 15:59;331134;0.146339733;0.194915014;0.408758289;64499
20-7-2021 16:59;325932;0.145231553;0.208491502;0.286275498;67986
20-7-2021 17:59;321832;0.139854426;0.204730879;0.155664703;74656
20-7-2021 18:59;314852;0.130907106;0.197209632;0.05766418;78763
20-7-2021 19:59;308274;0.129869894;0.186692635;0.013210242;77613
20-7-2021 20:59;299496;0.134821218;0.184907932;0.007681412;70572
20-7-2021 21:59;285911;0.138031116;0.167315864;0.006082607;62028
20-7-2021 22:59;270083;0.137299609;0.169865439;0.006073675;55767
20-7-2021 23:59;262159;0.133008826;0.156671388;0.00595756;54225
21-7-2021 00:59;259058;0.128794469;0.156798867;0.005707468;53930
21-7-2021 01:59;257234;0.122532981;0.146090651;0.005368056;54246
21-7-2021 02:59;256666;0.113498317;0.147684136;0.004483801;55393
21-7-2021 03:59;258127;0.105102356;0.149213881;0.00567174;54927
21-7-2021 04:59;272800;0.096559003;0.140417847;0.021704454;60498
21-7-2021 05:59;294719;0.087971977;0.11759915;0.087844982;69518
21-7-2021 06:59;314933;0.076912019;0.099815864;0.211605031;74962
21-7-2021 07:59;327492;0.070563188;0.09720255;0.356622939;73165
21-7-2021 08:59;335937;0.0716004;0.08184136;0.48096356;69497
21-7-2021 09:59;341535;0.07933582;0.06342068;0.560769855;66797
21-7-2021 10:59;344793;0.085499045;0.046657224;0.603133734;66316
21-7-2021 11:59;344604;0.092306433;0.042641643;0.617951714;65114
21-7-2021 12:59;346039;0.099010099;0.041366856;0.612512202;66194
21-7-2021 13:59;342329;0.105757438;0.041685552;0.569826776;64755
21-7-2021 14:59;337599;0.109922664;0.044872521;0.501301437;65537
21-7-2021 15:59;334188;0.110381221;0.046784703;0.396530553;68378
21-7-2021 16:59;328594;0.110070058;0.046083569;0.278585156;72835
21-7-2021 17:59;324954;0.11199163;0.055262039;0.153253097;79343
21-7-2021 18:59;317187;0.115267037;0.056090651;0.056779925;81128
21-7-2021 19:59;310317;0.123630243;0.059660057;0.013049468;77637
21-7-2021 20:59;303775;0.128139386;0.060424929;0.007895777;72219
21-7-2021 21:59;287696;0.134591939;0.056536827;0.006243379;61949
21-7-2021 22:59;271842;0.137452461;0.044681303;0.006243379;55936
21-7-2021 23:59;262259;0.138877263;0.039199717;0.006261244;53330
22-7-2021 00:59;254866;0.135552725;0.033016997;0.006296972;50836
22-7-2021 01:59;251299;0.129411337;0.036331445;0.006225516;50752
22-7-2021 02:59;251496;0.124722045;0.040538244;0.005796787;50684
22-7-2021 03:59;255412;0.1215449;0.045191219;0.007136567;50752
22-7-2021 04:59;272114;0.11635338;0.049844192;0.021168542;58619
22-7-2021 05:59;293928;0.109071059;0.053859774;0.084147187;67916
22-7-2021 06:59;314074;0.099463198;0.05213881;0.206317362;73067
22-7-2021 07:59;326316;0.091569466;0.051310198;0.357382149;70054
22-7-2021 08:59;334923;0.093529251;0.046848442;0.491931901;66397
22-7-2021 09:59;340576;0.103087981;0.040729462;0.57694548;63668
22-7-2021 10:59;343603;0.115239741;0.046147309;0.618478694;62353
22-7-2021 11:59;345276;0.128739878;0.055963173;0.627428432;62335
22-7-2021 12:59;345126;0.139898099;0.066352691;0.614450419;62363
22-7-2021 13:59;342382;0.144090619;0.079546742;0.573980098;62577
22-7-2021 14:59;336351;0.146274224;0.08802408;0.502587627;62581
22-7-2021 15:59;333460;0.146492585;0.104468838;0.401005422;65806
22-7-2021 16:59;329567;0.142785915;0.116133144;0.282238291;71730
22-7-2021 17:59;324721;0.136830134;0.12894476;0.151797201;79378
22-7-2021 18:59;317396;0.131611318;0.157372521;0.054573751;82363
22-7-2021 19:59;311103;0.133691202;0.149277621;0.012040166;79758
22-7-2021 20:59;302584;0.138582477;0.153101983;0.007449183;73031
22-7-2021 21:59;287270;0.14083159;0.145899434;0.005493102;62800
22-7-2021 22:59;272468;0.137752707;0.143541077;0.004680302;56914
22-7-2021 23:59;262650;0.133827677;0.122060906;0.004608847;54320
23-7-2021 00:59;257188;0.129973615;0.098796034;0.004582052;54373
23-7-2021 01:59;253483;0.125300701;0.092868272;0.00385857;54505
23-7-2021 02:59;252499;0.119377672;0.085028329;0.003644205;54174
23-7-2021 03:59;256821;0.113771267;0.091274788;0.005859309;55016
23-7-2021 04:59;273772;0.107848239;0.103703966;0.020186036;62856
23-7-2021 05:59;294833;0.096602675;0.09509915;0.082735951;73250
23-7-2021 06:59;314988;0.083544719;0.078590651;0.202842862;79449
23-7-2021 07:59;326885;0.074062415;0.056919263;0.344028997;77699
23-7-2021 08:59;333677;0.078222182;0.032379603;0.473317875;73040
23-7-2021 09:59;340074;0.093163497;0.035949009;0.562672345;70413
23-7-2021 10:59;342993;0.108448731;0.027089235;0.611922699;67528
23-7-2021 11:59;344596;0.123362752;0.036203966;0.617076391;67344
23-7-2021 12:59;343937;0.13298699;0.039199717;0.602437048;68674
23-7-2021 13:59;342778;0.13812392;0.04812323;0.564949973;70299
23-7-2021 14:59;337984;0.14027477;0.054369689;0.492967998;70919
23-7-2021 15:59;330551;0.137741789;0.095800283;0.388590117;71151
23-7-2021 16:59;323304;0.132435629;0.101983003;0.262748942;73771
23-7-2021 17:59;317407;0.126032208;0.116069405;0.135987784;80088
23-7-2021 18:59;310075;0.120966245;0.1575;0.048580464;82700
23-7-2021 19:59;302285;0.127336912;0.161005666;0.008342371;78403
23-7-2021 20:59;294674;0.13536166;0.169929178;0.004233708;73592
23-7-2021 21:59;281716;0.143037031;0.153994334;0.002465197;66001
23-7-2021 22:59;266015;0.148654354;0.111926345;0.002465197;62412
23-7-2021 23:59;253369;0.144292603;0.083562323;0.002447333;59036
24-7-2021 00:59;245997;0.140946229;0.09924221;0.002447333;58179
24-7-2021 01:59;243617;0.141677736;0.115814448;0.002224037;58368
24-7-2021 02:59;240754;0.141748703;0.125056657;0.002125787;57726
24-7-2021 03:59;233878;0.136944773;0.152655808;0.004171185;55710
24-7-2021 04:59;244640;0.135121463;0.160750708;0.020194968;60901
24-7-2021 05:59;254509;0.119077427;0.157754957;0.086621315;63870
24-7-2021 06:59;268830;0.10016195;0.173179886;0.203369843;66535
24-7-2021 07:59;282359;0.089511419;0.126458924;0.337303296;67362
24-7-2021 08:59;291837;0.086470749;0.137422096;0.4474601;66240
24-7-2021 09:59;300094;0.089620599;0.152847025;0.531410785;65521
24-7-2021 10:59;305461;0.100069148;0.143031162;0.571479172;65654
24-7-2021 11:59;303919;0.111554908;0.130793201;0.563788829;64319
24-7-2021 12:59;301885;0.121943408;0.145198301;0.537064662;63652
24-7-2021 13:59;298624;0.129837139;0.169355525;0.486215501;64111
24-7-2021 14:59;291071;0.133860432;0.178279037;0.408927994;63843
24-7-2021 15:59;287140;0.138691657;0.21684136;0.311659886;65945
24-7-2021 16:59;287928;0.144745701;0.245970255;0.211846191;70398
24-7-2021 17:59;284752;0.146880175;0.25361898;0.115766022;74873
24-7-2021 18:59;280591;0.150226549;0.235771955;0.045043442;76828
24-7-2021 19:59;278492;0.158557001;0.242528329;0.011477458;76419
24-7-2021 20:59;273701;0.167531617;0.256869689;0.007100841;72560
24-7-2021 21:59;262029;0.171418433;0.290587819;0.005162623;64100
24-7-2021 22:59;249992;0.173471022;0.279433427;0.00485894;56360
24-7-2021 23:59;239858;0.165997634;0.26279745;0.004412346;52662
25-7-2021 00:59;234234;0.158611591;0.262032578;0.004323027;52078
25-7-2021 01:59;231165;0.148708944;0.240934844;0.004323027;53303
25-7-2021 02:59;231300;0.142955145;0.22703966;0.004439141;55499
25-7-2021 03:59;229329;0.139112001;0.248838527;0.006913271;55348
25-7-2021 04:59;229750;0.134046038;0.272167139;0.020695152;55910
25-7-2021 05:59;234662;0.118875443;0.30684136;0.073911259;56563
25-7-2021 06:59;245835;0.103071604;0.316912181;0.175913261;58758
25-7-2021 07:59;259685;0.097050314;0.299256374;0.305443301;59542
25-7-2021 08:59;272730;0.099801656;0.285998584;0.417868801;59769
25-7-2021 09:59;283205;0.105822946;0.302507082;0.494495349;61399
25-7-2021 10:59;288364;0.110359385;0.333165722;0.518825775;62377
25-7-2021 11:59;288368;0.110233828;0.380970255;0.531491172;62183
25-7-2021 12:59;286680;0.116282413;0.369369689;0.517718222;61483
25-7-2021 13:59;283461;0.121190064;0.368031162;0.469093099;61594
25-7-2021 14:59;281363;0.123886816;0.309964589;0.40271141;63388
25-7-2021 15:59;273811;0.122385588;0.232967422;0.30577378;62449
25-7-2021 16:59;274456;0.124705669;0.188349858;0.209809724;64918
25-7-2021 17:59;274082;0.13049768;0.156862607;0.117632783;67822
25-7-2021 18:59;273422;0.134040578;0.136784703;0.04370366;71320
25-7-2021 19:59;273892;0.136933855;0.142967422;0.009923313;72453
25-7-2021 20:59;271678;0.145329816;0.136912181;0.007020454;69813
25-7-2021 21:59;262300;0.146929306;0.124992918;0.005484171;62711
25-7-2021 22:59;247608;0.143217177;0.106508498;0.005296601;55687
25-7-2021 23:59;241981;0.140776999;0.086048159;0.003688864;53561
26-7-2021 00:59;239764;0.137299609;0.071451842;0.003349454;55179
26-7-2021 01:59;238410;0.132681285;0.055198301;0.003242271;56141
26-7-2021 02:59;238844;0.127222273;0.046720963;0.002572379;55593
26-7-2021 03:59;245257;0.120616869;0.058194051;0.004206913;56536
26-7-2021 04:59;260137;0.11276681;0.05213881;0.016720468;59324
26-7-2021 05:59;286018;0.105429897;0.045254957;0.068927273;68566
26-7-2021 06:59;308045;0.092628514;0.034674221;0.167383321;75189
26-7-2021 07:59;320833;0.080951688;0.027981587;0.292259854;75000
26-7-2021 08:59;330875;0.080050951;0.024730879;0.400219418;73401
26-7-2021 09:59;338122;0.08358839;0.025432011;0.487751784;71090
26-7-2021 10:59;342186;0.087879174;0.025368272;0.530687303;69835
26-7-2021 11:59;342909;0.093032481;0.025113315;0.54649672;68581
26-7-2021 12:59;341151;0.098944591;0.02970255;0.529901299;67884
26-7-2021 13:59;338694;0.10060413;0.039072238;0.485295519;69172
26-7-2021 14:59;336155;0.101963425;0.036076487;0.415189238;72308
26-7-2021 15:59;329521;0.101619507;0.0348017;0.316527757;73955
26-7-2021 16:59;324140;0.10231826;0.032634561;0.223028898;77877
26-7-2021 17:59;321813;0.100342098;0.023137394;0.129708677;83768
26-7-2021 18:59;314465;0.096340642;0.023966006;0.052313987;84150
26-7-2021 19:59;306323;0.099637886;0.019759207;0.011584641;80427
26-7-2021 20:59;297211;0.105375308;0.025432011;0.007315205;73233
26-7-2021 21:59;283507;0.111587663;0.035566573;0.005091168;64593
26-7-2021 22:59;270027;0.113967792;0.06029745;0.004778553;59932
26-7-2021 23:59;259012;0.112515695;0.067627479;0.00476069;57243
27-7-2021 00:59;255959;0.119377672;0.061253541;0.004733893;56221
27-7-2021 01:59;253342;0.116424347;0.077507082;0.004608847;56841
27-7-2021 02:59;253930;0.115065053;0.082478753;0.004394482;57135
27-7-2021 03:59;255295;0.112051679;0.096820114;0.006020083;55627
27-7-2021 04:59;270483;0.113471022;0.093824363;0.018212091;59692
27-7-2021 05:59;292364;0.101728688;0.111097733;0.072901957;68980
27-7-2021 06:59;312861;0.082349195;0.135191219;0.185541822;76454
27-7-2021 07:59;328528;0.075569102;0.173626062;0.333373271;75557
27-7-2021 08:59;339021;0.077774543;0.19332153;0.451372261;71699
27-7-2021 09:59;345763;0.088359567;0.159220963;0.526775142;70645
27-7-2021 10:59;349266;0.104540078;0.160113315;0.560760924;69481
27-7-2021 11:59;347942;0.119519607;0.154759207;0.55502666;67898
27-7-2021 12:59;345114;0.127828223;0.139652975;0.528498995;67448
27-7-2021 13:59;342314;0.136568102;0.166423513;0.480016781;68129
27-7-2021 14:59;339075;0.140618688;0.181338527;0.421995327;70167
27-7-2021 15:59;333879;0.139925393;0.136657224;0.326611842;73339
27-7-2021 16:59;327788;0.131786006;0.120212465;0.224547316;78262
27-7-2021 17:59;323973;0.126982076;0.117917847;0.124947988;84675
27-7-2021 18:59;315633;0.130039123;0.108101983;0.046954862;84337
27-7-2021 19:59;308633;0.137992903;0.106317281;0.011388139;80696
27-7-2021 20:59;297776;0.146885634;0.115878187;0.007618889;72129
27-7-2021 21:59;284337;0.154588299;0.133916431;0.005895037;62720
27-7-2021 22:59;271014;0.163666636;0.162089235;0.006091538;57935
27-7-2021 23:59;260127;0.161826949;0.200014164;0.00610047;54936
28-7-2021 00:59;254327;0.157115822;0.20256374;0.006073675;54968
28-7-2021 01:59;253293;0.153611136;0.273760623;0.006046879;55812
28-7-2021 02:59;254168;0.151356565;0.272485836;0.005743195;57153
28-7-2021 03:59;258504;0.150433991;0.325899434;0.006806088;57254
28-7-2021 04:59;272443;0.150406697;0.34266289;0.018185297;60616
28-7-2021 05:59;293853;0.142933309;0.404872521;0.068043018;70339
28-7-2021 06:59;314388;0.131807843;0.440949009;0.167392253;77189
28-7-2021 07:59;328600;0.131125467;0.492641643;0.292724312;77725
28-7-2021 08:59;337551;0.137441543;0.544334278;0.397718492;72156
28-7-2021 09:59;345032;0.149997271;0.56970255;0.462858651;70905
28-7-2021 10:59;348996;0.164119734;0.563009915;0.505454758;70062
28-7-2021 11:59;350852;0.180600492;0.544525496;0.510152924;70917
28-7-2021 12:59;351739;0.194133382;0.574291785;0.499774087;71653
28-7-2021 13:59;349925;0.203522882;0.571487252;0.476113552;71729
28-7-2021 14:59;347745;0.213955054;0.577988669;0.429614215;72221
28-7-2021 15:59;341678;0.223306341;0.590864023;0.343278719;73332
28-7-2021 16:59;334385;0.226527159;0.620502833;0.246028474;73148
28-7-2021 17:59;327649;0.22895096;0.613746459;0.137711635;76407
28-7-2021 18:59;319525;0.215669184;0.631912181;0.049259287;79485
28-7-2021 19:59;313160;0.217132199;0.630637394;0.010539611;76604
28-7-2021 20:59;302755;0.227695388;0.646253541;0.007011522;69059
28-7-2021 21:59;289937;0.240933491;0.666905099;0.005912901;62383
28-7-2021 22:59;278419;0.246736421;0.705913598;0.006127266;58486
28-7-2021 23:59;271636;0.251747794;0.699858357;0.006127266;57339
29-7-2021 00:59;266960;0.248499681;0.664355525;0.006109402;57922
29-7-2021 01:59;262572;0.240436721;0.664992918;0.00610047;57495
29-7-2021 02:59;260190;0.22812119;0.686728045;0.006145129;57251
29-7-2021 03:59;264808;0.227946502;0.704511331;0.007511706;58105
29-7-2021 04:59;275282;0.225479029;0.70157932;0.017765498;59848
29-7-2021 05:59;295605;0.207797288;0.702280454;0.07782342;66301
29-7-2021 06:59;316678;0.203697571;0.733130312;0.200341937;69781
29-7-2021 07:59;332420;0.218240378;0.711522663;0.35447929;68374
29-7-2021 08:59;346141;0.239443181;0.666905099;0.489984753;67127
29-7-2021 09:59;352290;0.246135929;0.630892351;0.554999864;66922
29-7-2021 10:59;355374;0.263544719;0.60947592;0.589164284;65823
29-7-2021 11:59;356411;0.267284142;0.582195468;0.605795433;64618
29-7-2021 12:59;354265;0.264456374;0.571933427;0.602285207;64213
29-7-2021 13:59;349034;0.266672732;0.550134561;0.570318029;63186
29-7-2021 14:59;345226;0.267649896;0.653838527;0.502239284;63313
29-7-2021 15:59;343347;0.273349103;0.732429178;0.401970065;67687
29-7-2021 16:59;337347;0.266323355;0.733576487;0.274708722;71960
29-7-2021 17:59;329583;0.241670458;0.75378187;0.144410541;78329
29-7-2021 18:59;319371;0.204199799;0.736126062;0.050143541;84095
29-7-2021 19:59;311854;0.186163224;0.711076487;0.011423867;82279
29-7-2021 20:59;302021;0.187871895;0.670793201;0.007904708;76468
29-7-2021 21:59;287360;0.194368119;0.636692635;0.006422018;66766
29-7-2021 22:59;272883;0.199384952;0.522089235;0.00638629;61762
29-7-2021 23:59;263595;0.201372032;0.503222379;0.006359495;55433
30-7-2021 00:59;259562;0.20127377;0.480339943;0.006118334;54163
30-7-2021 01:59;258718;0.202960604;0.463576487;0.005475238;54898
30-7-2021 02:59;257972;0.207147667;0.446685552;0.005073305;55125
30-7-2021 03:59;260529;0.210199254;0.473774788;0.006761429;54854
30-7-2021 04:59;273874;0.209194796;0.469185552;0.018667617;60285
30-7-2021 05:59;292919;0.192353744;0.467209632;0.082860997;66637
30-7-2021 06:59;312998;0.170250205;0.500800283;0.213766544;73090
30-7-2021 07:59;327676;0.163677554;0.479957507;0.372530607;72744
30-7-2021 08:59;338659;0.186376126;0.455226629;0.504481184;69087
30-7-2021 09:59;347908;0.205597307;0.453186968;0.585019895;69044
30-7-2021 10:59;349657;0.219714312;0.441012748;0.618773446;66835
30-7-2021 11:59;349535;0.223606588;0.454652975;0.631715732;65778
30-7-2021 12:59;348201;0.231882449;0.415899434;0.619604111;65001
30-7-2021 13:59;345160;0.245431717;0.416919263;0.571273739;65594
30-7-2021 14:59;340328;0.25464107;0.412776204;0.501515802;67345
30-7-2021 15:59;337628;0.257141298;0.389893767;0.386178511;73135
30-7-2021 16:59;330337;0.253003367;0.364589235;0.259631718;76036
30-7-2021 17:59;324326;0.238209444;0.374468838;0.137354361;79991
30-7-2021 18:59;313638;0.21933764;0.357705383;0.049518311;81492
30-7-2021 19:59;305326;0.212606678;0.355155808;0.011263093;78572
30-7-2021 20:59;294794;0.208485124;0.306968838;0.007502774;74212
30-7-2021 21:59;280551;0.212284597;0.280325779;0.005680671;66525
30-7-2021 22:59;264390;0.21652079;0.272740793;0.005448443;60773
30-7-2021 23:59;253674;0.220582294;0.304610482;0.005457375;55527
31-7-2021 00:59;250590;0.230888909;0.417110482;0.005278738;54266
31-7-2021 01:59;248935;0.232472022;0.47351983;0.00495719;53750
31-7-2021 02:59;250072;0.237810937;0.542230879;0.004599915;53607
31-7-2021 03:59;249099;0.238367756;0.534964589;0.006547064;53499
31-7-2021 04:59;252849;0.248537894;0.509086402;0.017220653;54867
31-7-2021 05:59;265316;0.242090802;0.493215297;0.071526449;59595
31-7-2021 06:59;280284;0.238078427;0.463385269;0.184076995;60395
31-7-2021 07:59;299003;0.256087708;0.458604816;0.322762205;61143
31-7-2021 08:59;313246;0.268539714;0.467910765;0.42791716;61572
31-7-2021 09:59;317780;0.276013102;0.339412181;0.490458143;60253
31-7-2021 10:59;322269;0.285528159;0.34055949;0.527060962;60024
31-7-2021 11:59;318054;0.275854791;0.364589235;0.531241079;58549
31-7-2021 12:59;315557;0.276160495;0.359553824;0.512332303;59352
31-7-2021 13:59;314267;0.28314803;0.335077904;0.474514747;61019
31-7-2021 14:59;312432;0.294076972;0.33756374;0.417172114;62989
31-7-2021 15:59;308394;0.299465017;0.452103399;0.322002995;64297
31-7-2021 16:59;303173;0.29447548;0.415389518;0.216204945;67618
31-7-2021 17:59;295288;0.277225002;0.430304532;0.11409576;70074
31-7-2021 18:59;284446;0.247697207;0.402386685;0.041497487;71441
31-7-2021 19:59;279322;0.221155491;0.406784703;0.010093018;72059
31-7-2021 20:59;271876;0.213469202;0.401430595;0.007475979;68500
31-7-2021 21:59;262143;0.212999727;0.41628187;0.005546694;62260
31-7-2021 22:59;250139;0.206803749;0.396203966;0.005591354;57254
31-7-2021 23:59;241914;0.194248022;0.355347025;0.005510966;54220
1-8-2021 00:59;235332;0.177881903;0.350439094;0.005296601;53627
1-8-2021 01:59;230776;0.166543536;0.342790368;0.004867871;53893
1-8-2021 02:59;227482;0.161177327;0.312705383;0.003644205;53567
1-8-2021 03:59;226345;0.152038941;0.284660057;0.00328693;54591
1-8-2021 04:59;227339;0.149194796;0.252216714;0.013701495;55515
1-8-2021 05:59;230816;0.131971613;0.240934844;0.051385072;56581
1-8-2021 06:59;239748;0.114579202;0.20963881;0.139381896;57094
1-8-2021 07:59;252039;0.115157857;0.175283286;0.24772553;57352
1-8-2021 08:59;266382;0.121146393;0.18006374;0.348146591;58269
1-8-2021 09:59;275772;0.123843145;0.166614731;0.41581447;59841
1-8-2021 10:59;279115;0.127582567;0.147811614;0.459089401;59771
1-8-2021 11:59;282710;0.137157674;0.170184136;0.477337219;60665
1-8-2021 12:59;285477;0.147655355;0.185545326;0.4729606;62338
1-8-2021 13:59;283127;0.156957511;0.196827196;0.440725467;61844
1-8-2021 14:59;281014;0.166756437;0.217287536;0.39022465;63036
1-8-2021 15:59;273518;0.167891911;0.195934844;0.291536372;63052
1-8-2021 16:59;270624;0.166505323;0.218307365;0.198966429;64312
1-8-2021 17:59;269566;0.150177418;0.261395184;0.109603028;69603
1-8-2021 18:59;268964;0.139898099;0.262669972;0.039014426;74191
1-8-2021 19:59;270127;0.130857975;0.283703966;0.009717879;77904
1-8-2021 20:59;266960;0.132604859;0.290332861;0.00610047;73775
1-8-2021 21:59;256149;0.137501592;0.33240085;0.009030125;65235
1-8-2021 22:59;245333;0.140400328;0.343364023;0.005207282;59122
1-8-2021 23:59;241547;0.144620144;0.364270538;0.004689234;58052
2-8-2021 00:59;239750;0.148277682;0.410417847;0.003796046;58841
2-8-2021 01:59;237424;0.144156128;0.399773372;0.00248306;58207
2-8-2021 02:59;237831;0.14358839;0.382053824;0.001723851;57966
2-8-2021 03:59;240806;0.135590938;0.39167847;0.001839966;58049
2-8-2021 04:59;253113;0.132517515;0.371536827;0.011968711;61361
2-8-2021 05:59;276054;0.118405968;0.377528329;0.05947735;71949
2-8-2021 06:59;296076;0.106456191;0.375807365;0.160809462;78603
2-8-2021 07:59;308404;0.108519698;0.326409349;0.288579922;76583
2-8-2021 08:59;318603;0.118591575;0.324560906;0.408124126;74514
2-8-2021 09:59;325145;0.128625239;0.308753541;0.490931532;72912
2-8-2021 10:59;328654;0.138686198;0.272549575;0.540360523;70003
2-8-2021 11:59;329883;0.144068783;0.240871105;0.552248848;69416
2-8-2021 12:59;329048;0.151110909;0.222195468;0.535090717;69512
2-8-2021 13:59;328111;0.156892002;0.221175637;0.505142143;70249
2-8-2021 14:59;322055;0.158922755;0.196189802;0.439805483;70449
2-8-2021 15:59;313379;0.153436448;0.18197592;0.333623364;70407
2-8-2021 16:59;308612;0.142769539;0.164511331;0.230469149;73959
2-8-2021 17:59;305626;0.129291238;0.148385269;0.124742554;80792
2-8-2021 18:59;300349;0.117543444;0.152592068;0.04341784;84607
2-8-2021 19:59;295093;0.112089892;0.144050991;0.009914381;83610
2-8-2021 20:59;284419;0.111030844;0.105042493;0.005287669;76994
2-8-2021 21:59;271233;0.115436266;0.099497167;0.00514476;67025
2-8-2021 22:59;256333;0.112674006;0.091912181;0.005153692;59816
2-8-2021 23:59;247443;0.110037303;0.082223796;0.004733893;56828
3-8-2021 00:59;245197;0.109223911;0.088215297;0.003688864;56093
3-8-2021 01:59;244991;0.102416522;0.089617564;0.002911791;57928
3-8-2021 02:59;243578;0.099594213;0.083817281;0.002947518;58030
3-8-2021 03:59;245060;0.093343645;0.084964589;0.003501294;57378
3-8-2021 04:59;259672;0.085078701;0.084008498;0.014514296;65004
3-8-2021 05:59;281875;0.076453462;0.063930595;0.06776613;75456
3-8-2021 06:59;300719;0.07392594;0.057110482;0.176225878;79580
3-8-2021 07:59;312487;0.070857975;0.053222379;0.3089178;77874
3-8-2021 08:59;319213;0.073931398;0.047230879;0.412795497;75443
3-8-2021 09:59;326263;0.075776544;0.03575779;0.4766316;74737
3-8-2021 10:59;329903;0.08088618;0.029192635;0.504132841;73819
3-8-2021 11:59;328787;0.089915386;0.021990085;0.507482294;71669
3-8-2021 12:59;326754;0.098971886;0.019759207;0.502703742;70163
3-8-2021 13:59;323263;0.107427895;0.024412181;0.464394933;70460
3-8-2021 14:59;317604;0.106816487;0.025878187;0.400121168;70127
3-8-2021 15:59;312838;0.107198618;0.024858357;0.300459315;72479
3-8-2021 16:59;311530;0.106936584;0.025432011;0.200574167;79091
3-8-2021 17:59;308816;0.104370849;0.024284703;0.100492516;85850
3-8-2021 18:59;302206;0.102552998;0.019313032;0.032654932;86654
3-8-2021 19:59;296988;0.110817942;0.020779037;0.008860419;83438
3-8-2021 20:59;285418;0.114104267;0.021671388;0.006136197;74241
3-8-2021 21:59;270094;0.113558366;0.018548159;0.005930764;64356
3-8-2021 22:59;258571;0.114164316;0.016572238;0.005921833;59807
3-8-2021 23:59;250864;0.110757893;0.014150142;0.005796787;57573
4-8-2021 00:59;248311;0.105118734;0.014405099;0.004483801;58739
4-8-2021 01:59;246675;0.097192248;0.013640226;0.003260135;60192
4-8-2021 02:59;246557;0.090761532;0.01325779;0.002358014;60432
4-8-2021 03:59;249941;0.084358112;0.010453258;0.002161514;60842
