Hour;EOM_price;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;PROD_Biomass;PROD_SPP_lignite;PROD_Solar;PROD_ICE;PROD_WindOffshore;PROD_WindOnshore;PROD_Nuclear;PROD_CCGT_old;PROD_CCGT_new;PROD_SPP_coal;PROD_OCGT
4391.0;5.127604042716728;-0.040089587263454386;-0.06869964402639318;-0.04925555522381637;0.0;0.0;0.0004093903193417158;0.0;0.05653876459214529;0.030965630631143475;0.0;0.0;0.0;0.0;0.0
4392.0;5.145573483571364;-0.040089587263454386;-0.076627948013234;-0.04925555522381637;0.0;0.0;0.00021503318322588637;0.0;0.055110924359150396;0.03180878107831718;0.0;0.0;0.0;0.0;0.0
4393.0;5.1974961951277905;-0.04008958726146771;-0.07565415271205522;-0.04925555521727449;0.0;0.0;3.514983637326502e-5;0.0;0.027731624209539757;0.03734445298669133;0.0;0.0;0.0;0.0;0.0
4394.0;4.430464546990358;-0.04008958726146771;-0.09193108649789247;-0.04925555521727449;0.0;0.0;4.1352326371828055e-5;0.0;0.024440174325755445;0.033798480637951815;0.0;0.0;0.0;0.0;0.0
4395.0;4.390021720700345;-0.04008958726146771;-0.09193108649810391;-0.04925555521727449;0.0;0.0;3.514983325347037e-5;0.0;0.02750446774295306;0.03348424620359406;0.0;0.0;0.0;0.0;0.0
4396.0;5.2001139037891875;-0.04008958726146771;-0.08335663716903316;-0.04925555521727449;0.0;0.0;3.5149836339219916e-5;0.0;0.024185202859317884;0.035794952476111676;0.0;0.0;0.0;0.0;0.0
4397.0;5.191756219964559;-0.04008958726146771;-0.08506730912634078;-0.04925555521727449;0.0;0.0;3.5149836238883605e-5;0.0;0.024481896925905692;0.03519357296674411;0.0;0.0;0.0;0.0;0.0
4398.0;5.204732445380896;-0.04008958726146771;-0.08252598324834616;-0.04925555521727449;0.0;0.0;4.341999770362071e-5;0.0;0.023647444826870718;0.035287707752248904;0.0;0.0;0.0;0.0;0.0
4399.0;5.206179105478582;-0.04008958726146771;-0.08127679934734568;-0.04925555521727449;0.0;0.0;0.0002233037842934846;0.0;0.027022339910575476;0.03584100408922257;0.0;0.0;0.0;0.0;0.0
4400.0;5.195850328329476;-0.04008958726146771;-0.07971051044899687;-0.04925555521727449;0.0;0.0;0.0029649770052819413;0.0;0.030072725876449435;0.0361017374048729;0.0;0.0;0.0;0.0;0.0
4401.0;5.160077070074066;-0.04008958726146771;-0.08700335890947945;-0.04925555521727449;0.0;0.0;0.019644524767920946;0.0;0.034244986300036015;0.0353669435265759;0.0;0.0;0.0;0.0;0.0
4402.0;5.051299347457152;-0.04008958726146771;-0.09193108643739942;-0.04925555521727449;0.0;0.0;0.044377479500732814;0.0;0.03717947617040363;0.03485360375266515;0.0;0.0;0.0;0.0;0.0
4403.0;4.915989231792563;-0.04008958726146771;-0.09193108648711246;-0.04925555521727449;0.0;0.0;0.06658172659239256;0.0;0.03739736082655398;0.034071403929734116;0.0;0.0;0.0;0.0;0.0
4404.0;4.815050963096162;-0.04008958726146771;-0.09193108649227887;-0.04925555521727449;0.0;0.0;0.07846231169783327;0.0;0.03929342139028517;0.034380220541811723;0.0;0.0;0.0;0.0;0.0
4405.0;4.813776803758416;-0.04008958726146771;-0.09193108649231002;-0.04925555521727449;0.0;0.0;0.08124533757779277;0.0;0.0404245675566487;0.03599202613222508;0.0;0.0;0.0;0.0;0.0
4406.0;4.803840111485562;-0.04008958726146771;-0.09193108649263848;-0.04925555521727449;0.0;0.0;0.07187691932487396;0.0;0.0467803109796566;0.03808195577600942;0.0;0.0;0.0;0.0;0.0
4407.0;4.8882455362839785;-0.04008958726146771;-0.09193108648903611;-0.04925555521727449;0.0;0.0;0.05559022114667012;0.0;0.04928830309817439;0.03930706343556275;0.0;0.0;0.0;0.0;0.0
4408.0;5.059645149059859;-0.04008958726146771;-0.0919310864052374;-0.04925555521727449;0.0;0.0;0.032620952376343645;0.0;0.04770748001871068;0.03983936558733028;0.0;0.0;0.0;0.0;0.0
4409.0;5.1095393290098325;-0.04008958726146771;-0.07945141390668414;-0.04925555521727449;0.0;0.0;0.009831566451994131;0.0;0.05014129854678569;0.04419259531069218;0.0;0.0;0.0;0.0;0.0
4410.0;5.083004430660021;-0.04008958726146771;-0.06344139336934773;-0.04925555521727449;0.0;0.0;0.0016623718906506935;0.0;0.051902919604723;0.0484388226725982;0.0;0.0;0.0;0.0;0.0
4411.0;5.079105270303844;-0.04008958726146771;-0.0651842362293293;-0.04925555521727449;0.0;0.0;7.029907257390252e-5;0.0;0.05289499044529137;0.052208958036645464;0.0;0.0;0.0;0.0;0.0
4412.0;5.084744068024145;-0.04008958726146771;-0.06651581356574655;-0.04925555521727449;0.0;0.0;4.548788407373417e-5;0.0;0.05168503494481149;0.05221505308666816;0.0;0.0;0.0;0.0;0.0
4413.0;5.095404097928952;-0.04008958726146771;-0.07194408239571427;-0.04925555521727449;0.0;0.0;4.135233777726341e-5;0.0;0.052069810053980044;0.051986149600743214;0.0;0.0;0.0;0.0;0.0
4414.0;5.10951988450762;-0.04008958726146771;-0.07708799439451029;-0.04925555521727449;0.0;0.0;3.721725801690335e-5;0.0;0.05073932257085272;0.051782980770465614;0.0;0.0;0.0;0.0;0.0
4415.0;5.120030818363346;-0.04008958726146771;-0.08179896703376859;-0.04925555521727449;0.0;0.0;3.721725813334328e-5;0.0;0.05170821417877011;0.050422427182729754;0.0;0.0;0.0;0.0;0.0
4416.0;5.133454303195325;-0.04008958726146771;-0.08794999812501188;-0.04925555521727448;0.0;0.0;3.9284913587273925e-5;0.0;0.05214861938918876;0.04959078973188041;0.0;0.0;0.0;0.0;0.0
4417.0;5.06457625627517;-0.04216847747180285;-0.04604565050514391;-0.05148435041300839;0.0;0.0;3.522382102630162e-5;0.0;0.05518485312614419;0.06470663224064677;0.0;0.0;0.0;0.0;0.0
4418.0;5.070085815849851;-0.04216847747180285;-0.04848789087637518;-0.05148435041300839;0.0;0.0;3.315158278339973e-5;0.0;0.0543498562747218;0.06489900974161043;0.0;0.0;0.0;0.0;0.0
4419.0;5.07367246820638;-0.04216847747180285;-0.050941205618463534;-0.05148435041300839;0.0;0.0;3.315158280782534e-5;0.0;0.05464538884185937;0.06476071703813613;0.0;0.0;0.0;0.0;0.0
4420.0;5.081158982389983;-0.04216847747180285;-0.05179623405450274;-0.05148435041300839;0.0;0.0;3.5223821234330605e-5;0.0;0.05254851448628277;0.06433762328366513;0.0;0.0;0.0;0.0;0.0
4421.0;5.07983791968563;-0.04216847747180285;-0.04947884816158617;-0.05148435041300839;0.0;0.0;3.522382123004871e-5;0.0;0.05065804397064465;0.06522420314264243;0.0;0.0;0.0;0.0;0.0
4422.0;5.065996138472383;-0.04216847747180285;-0.04833579614286005;-0.05148435041300839;0.0;0.0;3.522382103223598e-5;0.0;0.0548283376297356;0.0660012440490261;0.0;0.0;0.0;0.0;0.0
4423.0;5.042222942947948;-0.04216847747180285;-0.03283827414332447;-0.05148435041300839;0.0;0.0;4.5583635066180606e-5;0.0;0.05269862636244927;0.0675854492211153;0.0;0.0;0.0;0.0;0.0
4424.0;5.009356089224685;-0.04216847747180285;-0.014150708271181067;-0.05148435041300839;0.0;0.0;0.001106436698475504;0.0;0.052084106175507856;0.06819270495790801;0.0;0.0;0.0;0.0;0.0
4425.0;5.096013810538815;-0.04216847747180285;-0.0018965226301731909;-0.05148435041300839;0.0;0.0;0.005973514998303452;0.0;0.04230338368035464;0.0667118770680938;0.0;0.0;0.0;0.0;0.0
4426.0;5.069257003043685;-0.04216847747180285;-0.003591352977710316;-0.05148435041300839;0.0;0.0;0.016853476283764587;0.0;0.042289310707223964;0.06573287403530804;0.0;0.0;0.0;0.0;0.0
4427.0;4.998136085715359;-0.04216847747180285;-0.010299850172965657;-0.05148435041300839;0.0;0.0;0.03280771342602547;0.0;0.04294135884216802;0.06577326638532584;0.0;0.0;0.0;0.0;0.0
4428.0;4.963778529041786;-0.04216847747180285;-0.015058982641541329;-0.05148435041300839;0.0;0.0;0.0433789496839779;0.0;0.04339169425145989;0.0657568355988644;0.0;0.0;0.0;0.0;0.0
4429.0;4.946452846979148;-0.04216847747180285;-0.017537903971225607;-0.05148435041300839;0.0;0.0;0.04626728834127852;0.0;0.04369191785781728;0.06577874331413237;0.0;0.0;0.0;0.0;0.0
4430.0;4.954503684606703;-0.04216847747180285;-0.016512432099736428;-0.05148435041300839;0.0;0.0;0.040364220621558436;0.0;0.04437680297975419;0.06598139018204113;0.0;0.0;0.0;0.0;0.0
4431.0;5.00168306515048;-0.04216847747180285;-0.009853985561962987;-0.05148435041300839;0.0;0.0;0.030424938010926002;0.0;0.04299765080537123;0.06558499658097731;0.0;0.0;0.0;0.0;0.0
4432.0;5.058932799145005;-0.04216847747180285;-0.004482454874488833;-0.05148435041300839;0.0;0.0;0.017008874569296624;0.0;0.043518351079346304;0.06432050788110871;0.0;0.0;0.0;0.0;0.0
4433.0;5.1413210259870885;-0.04216847747180285;-0.00010703736595053341;-0.05148435041300839;0.0;0.0;0.006269807977810836;0.0;0.04280532001523433;0.06439239269727104;0.0;0.0;0.0;0.0;0.0
4434.0;5.222311586590601;-0.04216847747180285;-3.111685386383718e-11;-0.05148435041300839;0.0;0.0;0.0015187605088277357;0.0;0.042439422514633944;0.06556925041066655;0.0;0.0;0.0;0.0;0.0
4435.0;5.262061781098449;-0.04216847747180285;-2.0497270883914987e-11;-0.05148435041300839;0.0;0.0;0.00012431879176922947;0.0;0.04106496123233221;0.06623332940936745;0.0;0.0;0.0;0.0;0.0
4436.0;5.311887747380445;-0.04216847747180285;-1.4485454500877706e-11;-0.05148435041300839;0.0;0.0;4.351139986965023e-5;0.0;0.031223255879920475;0.06597728248549285;0.0;0.0;0.0;0.0;0.0
4437.0;5.2118062084701595;-0.04216847747180285;-3.6991394355666425e-11;-0.05148435041300839;0.0;0.0;3.9367609022775676e-5;0.0;0.02987694061272439;0.06481548632634429;0.0;0.0;0.0;0.0;0.0
4438.0;5.084096695339047;-0.04216847747180285;-0.002526654608995844;-0.05148435041300839;0.0;0.0;3.936760622636425e-5;0.0;0.02929525733425533;0.06457450095668912;0.0;0.0;0.0;0.0;0.0
4439.0;5.067302404004691;-0.04216847747180285;-0.012466084148568089;-0.05148435041300839;0.0;0.0;3.9367605756392086e-5;0.0;0.032860412739445184;0.06349896680266681;0.0;0.0;0.0;0.0;0.0
4440.0;5.079576969940025;-0.04216847747180285;-0.022341923785166053;-0.05148435041300839;0.0;0.0;3.9367605942400244e-5;0.0;0.034957287095446155;0.0629279955938792;0.0;0.0;0.0;0.0;0.0
4441.0;5.171284604607713;-0.04216847747302551;-0.035568121803093905;-0.05148435041703136;0.0;0.0;3.522384487442496e-5;0.0;0.03593301384663399;0.03302800673108854;0.0;0.0;0.0;0.0;0.0
4442.0;5.171358455411356;-0.04216847747302551;-0.04717310451716082;-0.05148435041703136;0.0;0.0;3.52238447583508e-5;0.0;0.04279593803577322;0.033875563346826884;0.0;0.0;0.0;0.0;0.0
4443.0;5.1647443784479705;-0.04216847747302551;-0.05162194983668316;-0.05148435041703136;0.0;0.0;3.729562327423026e-5;0.0;0.04728052827436407;0.03508322878480948;0.0;0.0;0.0;0.0;0.0
4444.0;5.1584299262916495;-0.04216847747302551;-0.05408745196195165;-0.05148435041703136;0.0;0.0;3.5223844392522935e-5;0.0;0.05034843838622111;0.036264878810906814;0.0;0.0;0.0;0.0;0.0
4445.0;5.150735648178297;-0.04216847747302551;-0.05425458175816891;-0.05148435041703136;0.0;0.0;3.3151601805764525e-5;0.0;0.053026995943447154;0.03687350377990798;0.0;0.0;0.0;0.0;0.0
4446.0;5.134937540611337;-0.04216847747302551;-0.049410490749532236;-0.05148435041703136;0.0;0.0;3.3151601513021936e-5;0.0;0.05465946191617216;0.03852343209781448;0.0;0.0;0.0;0.0;0.0
4447.0;5.103166831282493;-0.04216847747302551;-0.03316516840083556;-0.05148435041703136;0.0;0.0;4.9727438259653943e-5;0.0;0.0547720456946175;0.04065875448631715;0.0;0.0;0.0;0.0;0.0
4448.0;5.064918494076936;-0.04216847747302551;-0.013340278758246778;-0.05148435041703136;0.0;0.0;0.0009199585389103729;0.0;0.05502535941748329;0.04205537434474775;0.0;0.0;0.0;0.0;0.0
4449.0;5.041433228558244;-0.04216847747302551;-0.005988044363840565;-0.05148435041703136;0.0;0.0;0.004952029414433307;0.0;0.05500190436493131;0.042806399964656204;0.0;0.0;0.0;0.0;0.0
4450.0;5.021088941298519;-0.04216847747302551;-0.008241035132933026;-0.05148435041703136;0.0;0.0;0.014445836785347941;0.0;0.05515201624149629;0.042589376033188124;0.0;0.0;0.0;0.0;0.0
4451.0;5.001559274806379;-0.04216847747302551;-0.015601944031277458;-0.05148435041703136;0.0;0.0;0.02716364325009341;0.0;0.05510510628398545;0.04242232945341537;0.0;0.0;0.0;0.0;0.0
4452.0;4.983769810900409;-0.04216847747302551;-0.020124168276466414;-0.05148435041703136;0.0;0.0;0.03767064795405768;0.0;0.05414345245980424;0.042848161546883104;0.0;0.0;0.0;0.0;0.0
4453.0;4.977468124489507;-0.04216847747302551;-0.02673077457629073;-0.05148435041703136;0.0;0.0;0.04430512431653306;0.0;0.05375879101841605;0.043361624752261095;0.0;0.0;0.0;0.0;0.0
4454.0;4.986290029302228;-0.04216847747302551;-0.028320726122176048;-0.05148435041703136;0.0;0.0;0.04299356176467026;0.0;0.05205596018370554;0.043842910875425814;0.0;0.0;0.0;0.0;0.0
4455.0;5.003296145046905;-0.04216847747302551;-0.024023535314844996;-0.05148435041703136;0.0;0.0;0.0361767512436508;0.0;0.049077179019832516;0.044003111419586065;0.0;0.0;0.0;0.0;0.0
4456.0;5.027385157982392;-0.04216847747302551;-0.019788475302481578;-0.05148435041703136;0.0;0.0;0.02513517588022493;0.0;0.049002123118707566;0.04276258428328825;0.0;0.0;0.0;0.0;0.0
4457.0;5.046313074165211;-0.04216847747302551;-0.014790454311491848;-0.05148435041703136;0.0;0.0;0.013005811356976827;0.0;0.0510755424228933;0.042120413125279234;0.0;0.0;0.0;0.0;0.0
4458.0;5.059065431524014;-0.04216847747302551;-0.007356980636113433;-0.05148435041703136;0.0;0.0;0.004077654302656675;0.0;0.051267873217441445;0.0409654631271711;0.0;0.0;0.0;0.0;0.0
4459.0;5.0622262379880825;-0.04216847747302551;-0.004137415082386444;-0.05148435041703136;0.0;0.0;0.00047862708233056367;0.0;0.051539950806118034;0.04157545745378907;0.0;0.0;0.0;0.0;0.0
4460.0;5.067165167076762;-0.04216847747302551;-0.005956535849009753;-0.05148435041703136;0.0;0.0;0.00011603077184040745;0.0;0.05024992750442428;0.04181096589460456;0.0;0.0;0.0;0.0;0.0
4461.0;5.081874118553412;-0.04216847747302551;-0.011743592813074032;-0.05148435041703136;0.0;0.0;6.423150063626949e-5;0.0;0.047069433540085207;0.0428330999926497;0.0;0.0;0.0;0.0;0.0
4462.0;5.102542700705497;-0.04216847747302551;-0.01924541573905763;-0.05148435041703136;0.0;0.0;5.179921753859169e-5;0.0;0.04221894579916262;0.04416810427647474;0.0;0.0;0.0;0.0;0.0
4463.0;5.125862288217142;-0.04216847747302551;-0.022409717405625387;-0.05148435041703136;0.0;0.0;3.52238439688294e-5;0.0;0.03515899984996475;0.0437340566643697;0.0;0.0;0.0;0.0;0.0
4464.0;5.14659905076644;-0.04216847747302551;-0.026895903637116244;-0.05148435041703136;0.0;0.0;3.729562310916609e-5;0.0;0.02955795301817967;0.043768287594895365;0.0;0.0;0.0;0.0;0.0
4465.0;5.207035726745966;-0.04216847746995695;-0.035905154775980684;-0.051484350407012706;0.0;0.0;0.0011313003123020497;0.0;0.031096599011735226;0.022232271836991082;0.0;0.0;0.0;0.0;0.0
4466.0;5.215958678872476;-0.04216847746995695;-0.0427094918591368;-0.051484350407012706;0.0;0.0;0.0008826630549940227;0.0;0.03263524499739906;0.02181054744012847;0.0;0.0;0.0;0.0;0.0
4467.0;5.220003601346749;-0.04216847746995695;-0.043641387173862914;-0.051484350407012706;0.0;0.0;0.000671321246850083;0.0;0.03217083661477844;0.02144770002805877;0.0;0.0;0.0;0.0;0.0
4468.0;5.220539444792089;-0.04216847746995695;-0.04417479381807406;-0.051484350407012706;0.0;0.0;0.0004454753817706448;0.0;0.032940159644313516;0.021048568087977938;0.0;0.0;0.0;0.0;0.0
4469.0;5.218214769527548;-0.04216847746995695;-0.041968437397977426;-0.051484350407012706;0.0;0.0;0.000190621867513087;0.0;0.03235847636906396;0.021380607650036833;0.0;0.0;0.0;0.0;0.0
4470.0;5.206748767041521;-0.04216847746995695;-0.03371195405413936;-0.051484350407012706;0.0;0.0;0.00016368645781535845;0.0;0.03142027752357;0.021568877454386473;0.0;0.0;0.0;0.0;0.0
4471.0;5.179491373696508;-0.04216847746995695;-0.018345703203698008;-0.051484350407012706;0.0;0.0;0.0024179994634066417;0.0;0.03021469212890447;0.021433323089898374;0.0;0.0;0.0;0.0;0.0
4472.0;5.13513201111057;-0.04216847746995695;-0.011344722332349864;-0.051484350407012706;0.0;0.0;0.01664213445504575;0.0;0.029365622156294884;0.021171114621071803;0.0;0.0;0.0;0.0;0.0
4473.0;5.073981960380657;-0.04216847746995695;-0.021785202679128344;-0.051484350407012706;0.0;0.0;0.05008387337254456;0.0;0.02772377432192798;0.020346150336656016;0.0;0.0;0.0;0.0;0.0
4474.0;5.021759913911833;-0.04216847746995695;-0.040228959007328105;-0.051484350407012706;0.0;0.0;0.08558930356550033;0.0;0.026569789775347193;0.018552452260955827;0.0;0.0;0.0;0.0;0.0
4475.0;4.986834115541308;-0.04216847746995695;-0.06048235376181107;-0.051484350407012706;0.0;0.0;0.11340769190971965;0.0;0.025458024220080883;0.018749622200026718;0.0;0.0;0.0;0.0;0.0
4476.0;4.960370182020357;-0.04216847746995695;-0.07477180668928125;-0.051484350407012706;0.0;0.0;0.13146913203337574;0.0;0.026522879815352986;0.019413016582623725;0.0;0.0;0.0;0.0;0.0
4477.0;4.946346132072028;-0.04216847746995695;-0.07893757937417845;-0.051484350407012706;0.0;0.0;0.13907951027930848;0.0;0.025673809917210424;0.02093423694793673;0.0;0.0;0.0;0.0;0.0
4478.0;4.946808057170258;-0.04216847746995695;-0.08145909095973938;-0.051484350407012706;0.0;0.0;0.1381098241878364;0.0;0.02691223229570484;0.022189140897005882;0.0;0.0;0.0;0.0;0.0
4479.0;4.967074173991418;-0.04216847746995695;-0.07997181758161277;-0.051484350407012706;0.0;0.0;0.1274184130853878;0.0;0.028070907880678397;0.022757373515998457;0.0;0.0;0.0;0.0;0.0
4480.0;5.003622693556782;-0.04216847746995695;-0.07000662719895741;-0.051484350407012706;0.0;0.0;0.10722905106005712;0.0;0.027259365862063012;0.022768327499065644;0.0;0.0;0.0;0.0;0.0
4481.0;5.056027151255543;-0.04216847746995695;-0.049898890994466705;-0.051484350407012706;0.0;0.0;0.07574947595033447;0.0;0.02559406298043357;0.02202962509441972;0.0;0.0;0.0;0.0;0.0
4482.0;5.108435036443182;-0.04216847746995695;-0.02252866111603394;-0.051484350407012706;0.0;0.0;0.03959344426966273;0.0;0.024796594008594297;0.02042693516215054;0.0;0.0;0.0;0.0;0.0
4483.0;5.144654897093897;-0.04216847746995695;-0.001924958569222107;-0.051484350407012706;0.0;0.0;0.011480834954582925;0.0;0.026457205928000233;0.01922132369787374;0.0;0.0;0.0;0.0;0.0
4484.0;5.218414330098592;-0.04216847746995695;-4.455243501225345e-11;-0.051484350407012706;0.0;0.0;0.0023040404118922675;0.0;0.026752738570867424;0.019482847550610884;0.0;0.0;0.0;0.0;0.0
4485.0;5.2308238021176585;-0.04216847746995695;-3.739505734010625e-11;-0.051484350407012706;0.0;0.0;0.0011665242180698239;0.0;0.022221238302000942;0.020033280150941215;0.0;0.0;0.0;0.0;0.0
4486.0;5.194391475565754;-0.04216847746995695;-7.140121401957644e-11;-0.051484350407012706;0.0;0.0;0.0012121076992157949;0.0;0.019514534872509568;0.020170203622201646;0.0;0.0;0.0;0.0;0.0
4487.0;5.1940661338046805;-0.04216847746995695;-0.00390904575367983;-0.051484350407012706;0.0;0.0;0.0012121076993175971;0.0;0.016972016146499094;0.02028179629769391;0.0;0.0;0.0;0.0;0.0
4488.0;5.213034183748061;-0.04216847746995695;-0.010561849251523836;-0.051484350407012706;0.0;0.0;0.0011851718266408966;0.0;0.013453770551337299;0.020438573761350803;0.0;0.0;0.0;0.0;0.0
4489.0;5.082502108968805;-0.04216847747280928;-0.09366454066784849;-0.05148435041631464;0.0;0.0;0.0008702310383405035;0.0;0.016348113939027454;0.0189597997203693;0.0;0.0;0.0;0.0;0.0
4490.0;5.036054923652779;-0.04216847747280928;-0.0936645406756594;-0.05148435041631464;0.0;0.0;0.0004848428712400544;0.0;0.017624064267425372;0.017767880452720677;0.0;0.0;0.0;0.0;0.0
4491.0;5.0121027003978345;-0.04216847747280928;-0.09366454067790372;-0.05148435041631464;0.0;0.0;0.0002693570463035336;0.0;0.017248784831851518;0.0168429622174153;0.0;0.0;0.0;0.0;0.0
4492.0;4.966892210909015;-0.04216847747280928;-0.0936645406806682;-0.05148435041631464;0.0;0.0;9.945493450810392e-5;0.0;0.01851066211428101;0.0159392669558625;0.0;0.0;0.0;0.0;0.0
4493.0;4.946680234132228;-0.04216847747280928;-0.09366454068152844;-0.05148435041631464;0.0;0.0;8.287910239855718e-5;0.0;0.019988325243530662;0.016618407508809836;0.0;0.0;0.0;0.0;0.0
4494.0;4.945355686422048;-0.04216847747280928;-0.0936645406815614;-0.05148435041631464;0.0;0.0;0.00217764980483213;0.0;0.020265093871938637;0.016433560784969593;0.0;0.0;0.0;0.0;0.0
4495.0;4.931913209723547;-0.04216847747280928;-0.09366454068200945;-0.05148435041631464;0.0;0.0;0.010819873688853916;0.0;0.01946762489740097;0.016209006201785565;0.0;0.0;0.0;0.0;0.0
4496.0;4.862074222331154;-0.04216847747280928;-0.09366454068383621;-0.05148435041631464;0.0;0.0;0.03305635092516483;0.0;0.01859040905365126;0.015734566239623587;0.0;0.0;0.0;0.0;0.0
4497.0;4.759922157603386;-0.04216847747280928;-0.09366454068542847;-0.05148435041631464;0.0;0.0;0.06164344359322417;0.0;0.017488025503939596;0.01583862813796376;0.0;0.0;0.0;0.0;0.0
4498.0;4.680473820904089;-0.04216847747280928;-0.09366454068621638;-0.05148435041631464;0.0;0.0;0.08552092848928344;0.0;0.016029126311071364;0.01600156714651289;0.0;0.0;0.0;0.0;0.0
4499.0;4.645442803721254;-0.04216847747280928;-0.0936645406864865;-0.05148435041631464;0.0;0.0;0.09702455515748;0.0;0.017459879556559865;0.016721100174901554;0.0;0.0;0.0;0.0;0.0
4500.0;4.643174312524251;-0.04216847747280928;-0.09366454068649495;-0.05148435041631464;0.0;0.0;0.10170929929676996;0.0;0.017600609353872986;0.01760631080168475;0.0;0.0;0.0;0.0;0.0
4501.0;4.588565626498725;-0.04216847747280928;-0.09366454068686919;-0.05148435041631464;0.0;0.0;0.1048234835859008;0.0;0.01754900842926988;0.019239123717039126;0.0;0.0;0.0;0.0;0.0
4502.0;4.563988109826525;-0.04216847747280928;-0.0936645406870191;-0.05148435041631464;0.0;0.0;0.10475925226320884;0.0;0.016198002123926324;0.020834282746773576;0.0;0.0;0.0;0.0;0.0
4503.0;4.545265657439221;-0.04216847747280928;-0.0936645406871228;-0.05148435041631464;0.0;0.0;0.09919598876354586;0.0;0.018566954141330395;0.022265133410324826;0.0;0.0;0.0;0.0;0.0
4504.0;4.617917043528317;-0.04216847747280928;-0.09366454068669221;-0.05148435041631464;0.0;0.0;0.08740228514128;0.0;0.018524735152432085;0.023978731276586816;0.0;0.0;0.0;0.0;0.0
4505.0;4.7658857516845865;-0.04216847747280928;-0.09366454068530797;-0.05148435041631464;0.0;0.0;0.06791739588672037;0.0;0.019603663798542555;0.024402509647192868;0.0;0.0;0.0;0.0;0.0
4506.0;5.005928559056098;-0.04216847747280928;-0.09366454067749269;-0.05148435041631464;0.0;0.0;0.04542192089108116;0.0;0.018749902866543846;0.025562251832654637;0.0;0.0;0.0;0.0;0.0
4507.0;5.220913146502152;-0.04216847747280928;-0.09061970752429033;-0.05148435041631464;0.0;0.0;0.021846945231480817;0.0;0.01602443535675974;0.025343858794430543;0.0;0.0;0.0;0.0;0.0
4508.0;5.289676963649973;-0.04216847747280928;-0.07868989033862644;-0.05148435041631464;0.0;0.0;0.0057228057467217175;0.0;0.018341786379503098;0.024716064574576934;0.0;0.0;0.0;0.0;0.0
4509.0;5.298126073579539;-0.04216847747280928;-0.07447169438788111;-0.05148435041631464;0.0;0.0;0.001825413540184444;0.0;0.016141710251090548;0.02465787195506651;0.0;0.0;0.0;0.0;0.0
4510.0;5.302034950685586;-0.04216847747280928;-0.07554850929640262;-0.05148435041631464;0.0;0.0;0.0013882258681854394;0.0;0.015869632588995843;0.02449219460750213;0.0;0.0;0.0;0.0;0.0
4511.0;5.29488019141823;-0.04216847747280928;-0.08071372442400468;-0.05148435041631464;0.0;0.0;0.0013902978761375462;0.0;0.01685943228362205;0.024861203439074962;0.0;0.0;0.0;0.0;0.0
4512.0;5.251292776493058;-0.04216847747280928;-0.08859373782517768;-0.05148435041631464;0.0;0.0;0.0013882258674732884;0.0;0.017783558081761013;0.024772203094953406;0.0;0.0;0.0;0.0;0.0
4513.0;5.333555503006389;-0.0421684774731768;-0.06408112739757556;-0.05148435041753441;0.0;0.0;0.0013012029254335852;0.0;0.003302459658410214;0.016526668825841383;0.0;0.0;0.0;0.0;0.0
4514.0;5.341629983141456;-0.0421684774731768;-0.06967187271925579;-0.05148435041753441;0.0;0.0;0.0011458044077827308;0.0;0.00329307772599828;0.016429453088501675;0.0;0.0;0.0;0.0;0.0
4515.0;5.33309078023472;-0.0421684774731768;-0.07440004232620129;-0.05148435041753441;0.0;0.0;0.0009613980088870778;0.0;0.0046816119063088895;0.016436299249522165;0.0;0.0;0.0;0.0;0.0
4516.0;5.32608349999471;-0.0421684774731768;-0.07578364134104248;-0.05148435041753441;0.0;0.0;0.0008474394205678034;0.0;0.00788556084836578;0.016496545591929434;0.0;0.0;0.0;0.0;0.0
4517.0;5.33030468839424;-0.0421684774731768;-0.07082182442504559;-0.05148435041753441;0.0;0.0;0.0017280303250592954;0.0;0.008809686647704608;0.016416445382557016;0.0;0.0;0.0;0.0;0.0
4518.0;5.30019215921055;-0.0421684774731768;-0.062462727281071474;-0.05148435041753441;0.0;0.0;0.007993694354050195;0.0;0.010123164927407757;0.015438126715047037;0.0;0.0;0.0;0.0;0.0
4519.0;5.258476646461223;-0.0421684774731768;-0.0652949972945777;-0.05148435041753441;0.0;0.0;0.02637214730560843;0.0;0.011957343552627736;0.013637582478388498;0.0;0.0;0.0;0.0;0.0
4520.0;5.186644875721917;-0.0421684774731768;-0.06996918155382682;-0.05148435041753441;0.0;0.0;0.05805063240713936;0.0;0.012806413448627776;0.012683225625260296;0.0;0.0;0.0;0.0;0.0
4521.0;5.121624281416074;-0.0421684774731768;-0.08661938550753376;-0.05148435041753441;0.0;0.0;0.09410513685265408;0.0;0.013632028439697253;0.01242101715643682;0.0;0.0;0.0;0.0;0.0
4522.0;5.020091417161525;-0.0421684774731768;-0.09366454067707065;-0.05148435041753441;0.0;0.0;0.12550183279965416;0.0;0.01427938560860741;0.013094680780554731;0.0;0.0;0.0;0.0;0.0
4523.0;4.91261852798131;-0.0421684774731768;-0.09366454068278035;-0.05148435041753441;0.0;0.0;0.14475466063049117;0.0;0.015611627898991506;0.01415378414811369;0.0;0.0;0.0;0.0;0.0
4524.0;4.8620356794023;-0.0421684774731768;-0.09366454068405781;-0.05148435041753441;0.0;0.0;0.15012730170640892;0.0;0.016728084491390512;0.015175233630057315;0.0;0.0;0.0;0.0;0.0
