Hour;EOM_price;Demand;Biomass;SPP_lignite;Solar;ICE;WindOffshore;WindOnshore;Nuclear;CCGT_old;CCGT_new;SPP_coal;OCGT;electrolysis
4846.0;5.265998726920683;-0.363060928;0.0;0.0;5.2095839490226915e-5;0.0;0.043156418000541034;0.04507992923682645;0.0;0.0;0.0;0.0;0.0;-0.03355294131771439
4847.0;5.287344080015025;-0.35228382799999997;0.0;0.0;3.542554508859616e-5;0.0;0.03593970586407418;0.04463692096287678;0.0;0.0;0.0;0.0;0.0;-0.039052282225154604
4848.0;5.304664189592273;-0.341999972;0.0;0.0;3.750918743776043e-5;0.0;0.030214287717961506;0.044671858571159566;0.0;0.0;0.0;0.0;0.0;-0.046479011189516965
4849.0;5.359206543518966;-0.313651552;0.0;0.0;0.0011377788709487353;0.0;0.031787099355980675;0.022691244226843935;0.0;0.0;0.0;0.0;0.0;-0.0621340373056165
4850.0;5.361693796738533;-0.307209852;0.0;0.0;0.0008877177523757436;0.0;0.0333599109945953;0.02226081357377865;0.0;0.0;0.0;0.0;0.0;-0.07282443020133898
4851.0;5.364850887558006;-0.305198044;0.0;0.0;0.0006751656614359509;0.0;0.03288519041805968;0.02189047538679849;0.0;0.0;0.0;0.0;0.0;-0.07450431196889852
4852.0;5.364822799898026;-0.304788972;0.0;0.0;0.00044802645381398224;0.0;0.03367159627497292;0.021483103598716944;0.0;0.0;0.0;0.0;0.0;-0.07534229598064608
4853.0;5.364711300080165;-0.306658348;0.0;0.0;0.00019171347979780436;0.0;0.033076996715472186;0.021821997925446823;0.0;0.0;0.0;0.0;0.0;-0.07179145094305134
4854.0;5.361031605446806;-0.31472905199999995;0.0;0.0;0.0001646238203895239;0.0;0.032117965153254636;0.022014154450993945;0.0;0.0;0.0;0.0;0.0;-0.05882492510214741
4855.0;5.347801610254889;-0.33211244400000006;0.0;0.0;0.0024318465109135334;0.0;0.03088560972041963;0.021875801645075493;0.0;0.0;0.0;0.0;0.0;-0.03461140369159512
4856.0;5.308983961621557;-0.35232742;0.0;0.0;0.0167374382860017;0.0;0.030017686138668464;0.021608180034097955;0.0;0.0;0.0;0.0;0.0;-0.022375584251796938
4857.0;5.236414354627123;-0.370910756;0.0;0.0;0.050370686668024856;0.0;0.028339381052261633;0.020766184839263683;0.0;0.0;0.0;0.0;0.0;-0.0360364045455693
4858.0;5.165412324183817;-0.38237425599999997;0.0;0.0;0.08607944438338526;0.0;0.02715977226369772;0.018935456904430648;0.0;0.0;0.0;0.0;0.0;-0.06215725339413502
4859.0;5.1102798842807475;-0.38654232;0.0;0.0;0.11405713917577419;0.0;0.026023319939623025;0.019136697302806493;0.0;0.0;0.0;0.0;0.0;-0.09153930532145362
4860.0;5.069383646562937;-0.390292288;0.0;0.0;0.13222201102372583;0.0;0.027111820665910932;0.01981378707863964;0.0;0.0;0.0;0.0;0.0;-0.11225293875685055
4861.0;5.051000292955452;-0.393785392;0.0;0.0;0.13987597131736115;0.0;0.026243897159946048;0.02136641215835566;0.0;0.0;0.0;0.0;0.0;-0.11810875763065358
4862.0;5.048920717153358;-0.392598416;0.0;0.0;0.13890073216338936;0.0;0.027509818722583533;0.02264722287347986;0.0;0.0;0.0;0.0;0.0;-0.1219513663274109
4863.0;5.071043807703252;-0.385578072;0.0;0.0;0.12814809498592397;0.0;0.028694222713405756;0.02322718632616857;0.0;0.0;0.0;0.0;0.0;-0.12043500327765282
4864.0;5.118127106550484;-0.376012196;0.0;0.0;0.10784311535123509;0.0;0.02786466039475396;0.023238366447892973;0.0;0.0;0.0;0.0;0.0;-0.10665948073960801
4865.0;5.191247876822738;-0.364899324;0.0;0.0;0.07618326742199516;0.0;0.02616237944297624;0.022484413959473606;0.0;0.0;0.0;0.0;0.0;-0.07806184148948539
4866.0;5.2712657847589375;-0.35714241199999996;0.0;0.0;0.03982018244565337;0.0;0.025347202663911807;0.02084863742075156;0.0;0.0;0.0;0.0;0.0;-0.038405174610290985
4867.0;5.328023512800048;-0.35270651599999997;0.0;0.0;0.011546581778912586;0.0;0.027044688492373445;0.019618136805269987;0.0;0.0;0.0;0.0;0.0;-0.008403581837068378
4868.0;5.367921581058651;-0.35558343600000003;0.0;0.0;0.002317234854390233;0.0;0.027346783440225987;0.019885059666644216;0.0;0.0;0.0;0.0;0.0;-5.903394034835815e-11
4869.0;5.381019559339017;-0.35110324;0.0;0.0;0.0011732044921093727;0.0;0.02271466115184928;0.02044685562958099;0.0;0.0;0.0;0.0;0.0;-5.1643042959368443e-11
4870.0;5.3660781683793735;-0.342518528;0.0;0.0;0.0012190490148350833;0.0;0.01994785534008629;0.020586605806704857;0.0;0.0;0.0;0.0;0.0;-0.001552180753024927
4871.0;5.3774161336242345;-0.332270772;0.0;0.0;0.0012190490150190802;0.0;0.017348879954454704;0.020700502248428104;0.0;0.0;0.0;0.0;0.0;-0.013193259020613149
4872.0;5.3907476757319905;-0.3217604760000001;0.0;0.0;0.0011919588896719365;0.0;0.013752511672226523;0.02086051629212401;0.0;0.0;0.0;0.0;0.0;-0.02391459036618588
4873.0;5.158891739875838;-0.23297884400000002;0.0;0.0;0.0008752145460653837;0.0;0.016711123995893362;0.01935121381672884;0.0;0.0;0.0;0.0;0.0;-0.1436235627986897
4874.0;5.1119150411124235;-0.229785492;0.0;0.0;0.000487619391717857;0.0;0.018015406816992832;0.01813468806534454;0.0;0.0;0.0;0.0;0.0;-0.1436235628062859
4875.0;5.087962756491214;-0.22699378399999998;0.0;0.0;0.00027089955265589485;0.0;0.017631794296840794;0.017190675428151215;0.0;0.0;0.0;0.0;0.0;-0.14362356280879657
4876.0;5.042173685829531;-0.224287796;0.0;0.0;0.00010002446949377604;0.0;0.018921691579810638;0.016268323900722234;0.0;0.0;0.0;0.0;0.0;-0.14362356281217867
4877.0;5.021373904874138;-0.224811708;0.0;0.0;8.335371565170231e-5;0.0;0.020432166237069196;0.016961484917489708;0.0;0.0;0.0;0.0;0.0;-0.14362356281331667
4878.0;5.020017981801007;-0.226546076;0.0;0.0;0.002190120455007589;0.0;0.020715080516291746;0.016772822139972495;0.0;0.0;0.0;0.0;0.0;-0.1436235628133663
4879.0;5.006943419556494;-0.23203269199999998;0.0;0.0;0.010881835415920521;0.0;0.01989990373326349;0.01654363175732598;0.0;0.0;0.0;0.0;0.0;-0.1436235628139807
4880.0;4.9367827100075585;-0.24495126799999997;0.0;0.0;0.0332456533943347;0.0;0.01900320930061139;0.016059397256609688;0.0;0.0;0.0;0.0;0.0;-0.14362356281650612
4881.0;4.83235074791257;-0.26137347200000005;0.0;0.0;0.0619964546190467;0.0;0.01787634731013279;0.016165607452629162;0.0;0.0;0.0;0.0;0.0;-0.14362356281883423
4882.0;4.751242902439436;-0.27516314;0.0;0.0;0.08601067774988758;0.0;0.016385053242307542;0.01633191024273847;0.0;0.0;0.0;0.0;0.0;-0.14362356282003064
4883.0;4.71586438920435;-0.28445512799999995;0.0;0.0;0.09758018177540558;0.0;0.017847576381189306;0.01706629761423413;0.0;0.0;0.0;0.0;0.0;-0.14362356282044292
4884.0;4.711656924992294;-0.28912870799999996;0.0;0.0;0.10229175385100285;0.0;0.017991431085323206;0.017969782902298215;0.0;0.0;0.0;0.0;0.0;-0.143623562820483
4885.0;4.65701675030517;-0.289547316;0.0;0.0;0.10542377201427199;0.0;0.01793868436136558;0.019636304295674898;0.0;0.0;0.0;0.0;0.0;-0.14362356282104682
4886.0;4.633211503080478;-0.28812979600000005;0.0;0.0;0.10535917286060305;0.0;0.016557678944228375;0.021264394460747203;0.0;0.0;0.0;0.0;0.0;-0.14362356282126512
4887.0;4.613634611636654;-0.2854787;0.0;0.0;0.09976405044296148;0.0;0.018979233570419283;0.022724784208470298;0.0;0.0;0.0;0.0;0.0;-0.1436235628214358
4888.0;4.6869513357668025;-0.28168751599999997;0.0;0.0;0.0879028082914015;0.0;0.018936077108623658;0.02447375831133533;0.0;0.0;0.0;0.0;0.0;-0.14362356282076474
4889.0;4.836244729102214;-0.27614279199999997;0.0;0.0;0.0683063357034521;0.0;0.020038963379209417;0.024906285341248176;0.0;0.0;0.0;0.0;0.0;-0.14362356281872013
4890.0;5.076041058843966;-0.27304374800000003;0.0;0.0;0.045682036773939796;0.0;0.019166244675867243;0.02608996973320573;0.0;0.0;0.0;0.0;0.0;-0.14362356280914013
4891.0;5.3053245191865575;-0.265603708;0.0;0.0;0.021972055247341856;0.0;0.016380258127076906;0.025867068097064787;0.0;0.0;0.0;0.0;0.0;-0.14284781771662752
4892.0;5.398181162243125;-0.264802948;0.0;0.0;0.005755578300128419;0.0;0.018749065958644454;0.025226313428743073;0.0;0.0;0.0;0.0;0.0;-0.129138384045693
4893.0;5.410813763235636;-0.263484148;0.0;0.0;0.0018358670539877638;0.0;0.016500137112667533;0.02516691945626977;0.0;0.0;0.0;0.0;0.0;-0.1229565667597354
4894.0;5.413587873688464;-0.261576476;0.0;0.0;0.0013961757568524296;0.0;0.016222017962698933;0.024997821795713;0.0;0.0;0.0;0.0;0.0;-0.12472933073780415
4895.0;5.405881124639647;-0.257919924;0.0;0.0;0.0013982596304859462;0.0;0.017233796171797537;0.025374448601133307;0.0;0.0;0.0;0.0;0.0;-0.13200492893322247
4896.0;5.342314300309162;-0.251785656;0.0;0.0;0.0013961757558413198;0.0;0.018178442194206786;0.02528361089639057;0.0;0.0;0.0;0.0;0.0;-0.14083701935186693
4897.0;5.457164600002029;-0.253979636;0.0;0.0;0.0013086544641221234;0.0;0.0033757908039962134;0.01686785234254115;0.0;0.0;0.0;0.0;0.0;-0.10841378523537962
4898.0;5.4609543969128325;-0.24823367600000001;0.0;0.0;0.0011523660319668744;0.0;0.0033662005456004587;0.016768629642544823;0.0;0.0;0.0;0.0;0.0;-0.11693477775806067
4899.0;5.453922584873382;-0.245419112;0.0;0.0;0.0009669036003513158;0.0;0.004785567144150007;0.016775617138599118;0.0;0.0;0.0;0.0;0.0;-0.12291225308422518
4900.0;5.445185574273014;-0.24692093599999998;0.0;0.0;0.0008522924099130765;0.0;0.008060659811605378;0.01683710723189098;0.0;0.0;0.0;0.0;0.0;-0.12487314761009412
4901.0;5.446864524299576;-0.25259485600000003;0.0;0.0;0.0017379261590362524;0.0;0.009005305835638756;0.016755353400035047;0.0;0.0;0.0;0.0;0.0;-0.11846425006572923
4902.0;5.425828049006513;-0.266955372;0.0;0.0;0.008039471515009092;0.0;0.010347949916914246;0.015756837909611483;0.0;0.0;0.0;0.0;0.0;-0.10502216839716687
4903.0;5.382099283312985;-0.280782116;0.0;0.0;0.02652317161582743;0.0;0.012222856501094292;0.013919122478831024;0.0;0.0;0.0;0.0;0.0;-0.10798079356752092
4904.0;5.306768275604975;-0.305068516;0.0;0.0;0.058383068627186716;0.0;0.013090780004468814;0.012945063480574552;0.0;0.0;0.0;0.0;0.0;-0.11215080188033742
4905.0;5.224400417238276;-0.322434432;0.0;0.0;0.09464404495680762;0.0;0.013934727786153707;0.0126774418695934;0.0;0.0;0.0;0.0;0.0;-0.13490476443764463
4906.0;5.108104068793589;-0.33730460400000006;0.0;0.0;0.1262205391028056;0.0;0.014596459528514214;0.013365012889497267;0.0;0.0;0.0;0.0;0.0;-0.1436235628071278
4907.0;4.999369634299271;-0.34841667600000004;0.0;0.0;0.1455836213303149;0.0;0.01595828427513512;0.014445980833364567;0.0;0.0;0.0;0.0;0.0;-0.14362356281477284
4908.0;4.945346589054456;-0.350759492;0.0;0.0;0.1509870296942407;0.0;0.017099531799765384;0.015488517548933671;0.0;0.0;0.0;0.0;0.0;-0.14362356281672073
4909.0;4.932421622642595;-0.34878418399999994;0.0;0.0;0.1496075246303796;0.0;0.01721941070712051;0.016308152628319313;0.0;0.0;0.0;0.0;0.0;-0.1436235628170918
4910.0;4.969008161451056;-0.34750601999999997;0.0;0.0;0.14291213273386447;0.0;0.017310518689841764;0.01812141182289773;0.0;0.0;0.0;0.0;0.0;-0.1436235628159507
4911.0;5.006675864478218;-0.34345746000000005;0.0;0.0;0.13124052029396932;0.0;0.020000602133884698;0.01952869660060806;0.0;0.0;0.0;0.0;0.0;-0.14362356281444028
4912.0;5.065425022516386;-0.336701244;0.0;0.0;0.113088151688179;0.0;0.024527230904159914;0.020895453773193698;0.0;0.0;0.0;0.0;0.0;-0.14362356281097813
4913.0;5.199401826792135;-0.327766344;0.0;0.0;0.08695049152753333;0.0;0.0243594003308548;0.02178845768918648;0.0;0.0;0.0;0.0;0.0;-0.14303928266996033
4914.0;5.254325896147865;-0.319677596;0.0;0.0;0.061346295349250964;0.0;0.023481886493506406;0.02262206788868874;0.0;0.0;0.0;0.0;0.0;-0.12118589023097891
4915.0;5.315049972087713;-0.308443924;0.0;0.0;0.03403543036004773;0.0;0.022609167860700198;0.02320342884056694;0.0;0.0;0.0;0.0;0.0;-0.10137823522425946
4916.0;5.365295406751407;-0.295024504;0.0;0.0;0.013447047859787835;0.0;0.023970992535754836;0.020411219272569527;0.0;0.0;0.0;0.0;0.0;-0.09312282095864911
4917.0;5.392761976510738;-0.28655764799999994;0.0;0.0;0.0034487624837824323;0.0;0.02262355325016837;0.019996859860449273;0.0;0.0;0.0;0.0;0.0;-0.0907293701900377
4918.0;5.400357403537827;-0.283090936;0.0;0.0;0.0013211572394487565;0.0;0.02046093718139379;0.021350340918512907;0.0;0.0;0.0;0.0;0.0;-0.0922097656451892
4919.0;5.410005773283734;-0.27463697600000003;0.0;0.0;0.0012836482117888947;0.0;0.017967455315451658;0.02129374207246008;0.0;0.0;0.0;0.0;0.0;-0.101815267035916
4920.0;5.421694338440592;-0.25757564;0.0;0.0;0.001225300446518137;0.0;0.01819282774321655;0.020091890062815723;0.0;0.0;0.0;0.0;0.0;-0.12677986624030205
4921.0;5.458103501948694;-0.252970636;0.0;0.0;0.001104437388722878;0.0;0.0061857531281976725;0.014084726519089942;0.0;0.0;0.0;0.0;0.0;-0.10974381938030688
4922.0;5.459118398656014;-0.25089364399999997;0.0;0.0;0.000860627658411318;0.0;0.006636497907936845;0.01398061269985053;0.0;0.0;0.0;0.0;0.0;-0.11309237408131483
4923.0;5.462095279237578;-0.248800732;0.0;0.0;0.0006793332075592663;0.0;0.006741991427921007;0.013109269893624754;0.0;0.0;0.0;0.0;0.0;-0.1150668524281733
4924.0;5.464634275366606;-0.24692965599999997;0.0;0.0;0.0006876684693340662;0.0;0.006305632111111146;0.012748015579509398;0.0;0.0;0.0;0.0;0.0;-0.11690452929213992
4925.0;5.4642835887072625;-0.24943712;0.0;0.0;0.0008168667761270447;0.0;0.006391944888470811;0.011947945617044028;0.0;0.0;0.0;0.0;0.0;-0.11225342438513114
4926.0;5.455321590865854;-0.260105344;0.0;0.0;0.0033862471917068633;0.0;0.006320017498659056;0.01089003641007251;0.0;0.0;0.0;0.0;0.0;-0.09765133276373351
4927.0;5.42623500732303;-0.27745149999999996;0.0;0.0;0.015810127559895984;0.0;0.004809542917114202;0.009786009601079003;0.0;0.0;0.0;0.0;0.0;-0.08369200503542924
4928.0;5.367699302314879;-0.29692018800000003;0.0;0.0;0.041114250116404655;0.0;0.004296461080398348;0.009462487893598092;0.0;0.0;0.0;0.0;0.0;-0.08572301853146583
4929.0;5.299230183263454;-0.313359724;0.0;0.0;0.0720718423887021;0.0;0.004003956391035443;0.009069789719127343;0.0;0.0;0.0;0.0;0.0;-0.10049948414741824
4930.0;5.245325335035363;-0.32421167600000006;0.0;0.0;0.09630695287194442;0.0;0.003553211685934132;0.009463186515109735;0.0;0.0;0.0;0.0;0.0;-0.11638805656709501
4931.0;5.2114227888676306;-0.33374427600000006;0.0;0.0;0.1112001884143517;0.0;0.0026900832382748693;0.009699364393816917;0.0;0.0;0.0;0.0;0.0;-0.1211856860432246
4932.0;5.195116707428126;-0.339219556;0.0;0.0;0.11761634542694208;0.0;0.002196182071216609;0.010353395560747082;0.0;0.0;0.0;0.0;0.0;-0.12182804441122821
4933.0;5.191962357138973;-0.339972324;0.0;0.0;0.11839778712092609;0.0;0.00165432922243544;0.011509129968544335;0.0;0.0;0.0;0.0;0.0;-0.12257094796576312
4934.0;5.192949827563315;-0.33893300800000004;0.0;0.0;0.11728293052497149;0.0;0.001486498714926288;0.0126683579963357;0.0;0.0;0.0;0.0;0.0;-0.1239432793563312
4935.0;5.210633173222231;-0.334265276;0.0;0.0;0.1083453217271961;0.0;0.0018365451931706726;0.013750723439490225;0.0;0.0;0.0;0.0;0.0;-0.12093290990765679
4936.0;5.244016527076044;-0.327513208;0.0;0.0;0.09334997777047026;0.0;0.00194683384619847;0.013672463483674797;0.0;0.0;0.0;0.0;0.0;-0.11115172634123485
4937.0;5.294513750287031;-0.319194176;0.0;0.0;0.0700984417028151;0.0;0.0018701113275999125;0.013721376084094381;0.0;0.0;0.0;0.0;0.0;-0.0927439352284579
4938.0;5.344996442352851;-0.3109445599999999;0.0;0.0;0.04679480995770068;0.0;0.0019132677189955846;0.013687835847048328;0.0;0.0;0.0;0.0;0.0;-0.07421724081490153
4939.0;5.397000623927854;-0.30078763199999997;0.0;0.0;0.023445333223186492;0.0;0.0018269549417133115;0.013359422892422033;0.0;0.0;0.0;0.0;0.0;-0.05846419123758757
4940.0;5.433946598811755;-0.29170791199999996;0.0;0.0;0.007618535068762421;0.0;0.0014529326691139978;0.013126738761760525;0.0;0.0;0.0;0.0;0.0;-0.05090767741433073
4941.0;5.44440560651866;-0.28839097599999997;0.0;0.0;0.0020671735336738528;0.0;0.001563221247944287;0.014184647968695572;0.0;0.0;0.0;0.0;0.0;-0.05029900538982556
4942.0;5.447748666801657;-0.283102336;0.0;0.0;0.0014316009028533187;0.0;0.0016303534358170014;0.014605296127285075;0.0;0.0;0.0;0.0;0.0;-0.058278970891113065
4943.0;5.453725108649371;-0.27380168800000004;0.0;0.0;0.0013836725063459826;0.0;0.0013953907405650778;0.01453542103872305;0.0;0.0;0.0;0.0;0.0;-0.0721688368690666
4944.0;5.459507067236459;-0.263923892;0.0;0.0;0.0013815888659190361;0.0;0.0012467408272679938;0.014612982372948655;0.0;0.0;0.0;0.0;0.0;-0.08732101739020094
4945.0;5.2961476101807445;-0.296383768;0.0;0.0;0.0004334396117640593;0.0;0.05577247753957352;0.038847069058823215;0.0;0.0;0.0;0.0;0.0;-0.14084002635447543
4946.0;5.300412386848175;-0.29358542400000004;0.0;0.0;0.00021880364694202583;0.0;0.05510115546116655;0.03809171907116496;0.0;0.0;0.0;0.0;0.0;-0.14289715833393513
4947.0;5.30623031195373;-0.291042544;0.0;0.0;0.00010835997006322327;0.0;0.05215213361064889;0.038239155749948024;0.0;0.0;0.0;0.0;0.0;-0.14273264702977634
4948.0;5.314459578820106;-0.29058568;0.0;0.0;0.0001062760963956552;0.0;0.04892019733049255;0.037979220256664864;0.0;0.0;0.0;0.0;0.0;-0.13907956949444455
4949.0;5.318596287351657;-0.298282916;0.0;0.0;0.00010835997030646225;0.0;0.0442976655258681;0.03800996523931325;0.0;0.0;0.0;0.0;0.0;-0.1210823019858905
4950.0;5.323562367629232;-0.31583172400000004;0.0;0.0;0.00025839678228352717;0.0;0.03567117704697494;0.03806726296297491;0.0;0.0;0.0;0.0;0.0;-0.08343050208162266
4951.0;5.31143299901026;-0.332532444;0.0;0.0;0.002450600948181917;0.0;0.03526838378466623;0.03682977459544762;0.0;0.0;0.0;0.0;0.0;-0.05975730431892191
4952.0;5.269103205459539;-0.34522286799999996;0.0;0.0;0.017039595588143795;0.0;0.03976624155154847;0.03544484993313004;0.0;0.0;0.0;0.0;0.0;-0.06453291743611105
4953.0;5.201962031598189;-0.357434496;0.0;0.0;0.050122709231033305;0.0;0.04039920236876677;0.032198452097473955;0.0;0.0;0.0;0.0;0.0;-0.08664813642514971
4954.0;5.125867061415972;-0.36781626;0.0;0.0;0.08602734804733701;0.0;0.041621967540721866;0.030879209898073454;0.0;0.0;0.0;0.0;0.0;-0.11848496087588477
4955.0;5.0818156403762025;-0.375918028;0.0;0.0;0.1087537553938338;0.0;0.039655952972367195;0.030033022461673775;0.0;0.0;0.0;0.0;0.0;-0.13273887027274878
4956.0;5.056988865438616;-0.38035340400000006;0.0;0.0;0.11916880945542009;0.0;0.039046967949207666;0.031586346162930136;0.0;0.0;0.0;0.0;0.0;-0.14118858094458642
4957.0;5.010800923504311;-0.37663599999999997;0.0;0.0;0.11905836577907088;0.0;0.04746726466759388;0.03107206530119981;0.0;0.0;0.0;0.0;0.0;-0.1436235628138759
4958.0;5.011437865181456;-0.376798776;0.0;0.0;0.11373831096497312;0.0;0.051993893361356396;0.031894495378998085;0.0;0.0;0.0;0.0;0.0;-0.14362356281385005
4959.0;5.0617172777892545;-0.372167612;0.0;0.0;0.10180413439771277;0.0;0.053480392223474345;0.030259417717887465;0.0;0.0;0.0;0.0;0.0;-0.1436235627859576
4960.0;5.12106906671389;-0.36341126;0.0;0.0;0.08052391514204972;0.0;0.053494777687797965;0.028870300429954344;0.0;0.0;0.0;0.0;0.0;-0.13083372693088688
4961.0;5.1918286317038085;-0.35255021999999997;0.0;0.0;0.0498559773559626;0.0;0.052895383076262674;0.027165347680291458;0.0;0.0;0.0;0.0;0.0;-0.10337400717455171
4962.0;5.254046588753392;-0.340053556;0.0;0.0;0.02044876499568477;0.0;0.056798641286345056;0.024816845135861344;0.0;0.0;0.0;0.0;0.0;-0.08509658832065578
4963.0;5.28312831843798;-0.33902292;0.0;0.0;0.004398995381928427;0.0;0.05771931158988695;0.025319946003905008;0.0;0.0;0.0;0.0;0.0;-0.06743723687424684
4964.0;5.2830867969196085;-0.33820501999999997;0.0;0.0;0.0011044373973586976;0.0;0.05906195567164071;0.027707578654261964;0.0;0.0;0.0;0.0;0.0;-0.06927298625953317
4965.0;5.284178867696413;-0.331158328;0.0;0.0;0.000737680981658395;0.0;0.05922019583873623;0.029819903320008403;0.0;0.0;0.0;0.0;0.0;-0.08209416043744433
4966.0;5.293077699292888;-0.320000704;0.0;0.0;0.000620985450921441;0.0;0.05742680690180437;0.030878511276502117;0.0;0.0;0.0;0.0;0.0;-0.09723966084261798
4967.0;5.296349462118971;-0.3095724959999999;0.0;0.0;0.0004126013408069113;0.0;0.058481741575075435;0.03194969672589539;0.0;0.0;0.0;0.0;0.0;-0.1150167389683203
4968.0;5.303410937815642;-0.30007764400000003;0.0;0.0;0.00021671977327429367;0.0;0.057004833047607756;0.03281964190487478;0.0;0.0;0.0;0.0;0.0;-0.12847522835900332
4969.0;5.357223947434708;-0.280055092;0.0;0.0;3.5425529984113386e-5;0.0;0.028684632411291478;0.03853123359666849;0.0;0.0;0.0;0.0;0.0;-0.12902300750451717
4970.0;4.5516662690081;-0.21432829600000003;0.0;0.0;4.167666868886868e-5;0.0;0.02528007054516812;0.034872572725366306;0.0;0.0;0.0;0.0;0.0;-0.1436235628199385
4971.0;4.509368094591326;-0.214049568;0.0;0.0;3.5425534437146604e-5;0.0;0.028449669617035548;0.034548352140338925;0.0;0.0;0.0;0.0;0.0;-0.14362356282032013
4972.0;5.354926482759891;-0.26829925200000004;0.0;0.0;3.542553000280764e-5;0.0;0.025016336888868253;0.03693249104303715;0.0;0.0;0.0;0.0;0.0;-0.1390270310878182
4973.0;5.341199295693108;-0.26662707999999996;0.0;0.0;3.5425530056183e-5;0.0;0.025323226964186058;0.03631200011325251;0.0;0.0;0.0;0.0;0.0;-0.14048935275093735
4974.0;5.362585876345872;-0.268110388;0.0;0.0;4.376053960686451e-5;0.0;0.02446009858909797;0.0364091264364398;0.0;0.0;0.0;0.0;0.0;-0.13821959536446687
4975.0;5.365066363234628;-0.272689508;0.0;0.0;0.00022505523818666868;0.0;0.027950973276946532;0.036980006144222;0.0;0.0;0.0;0.0;0.0;-0.13758331355744025
4976.0;5.349522112695605;-0.279839092;0.0;0.0;0.0029882326489761362;0.0;0.03110618696256711;0.03724902538237579;0.0;0.0;0.0;0.0;0.0;-0.13475062852682473
4977.0;5.298934344238125;-0.291177016;0.0;0.0;0.019798605685439296;0.0;0.03542182876489881;0.03649088026827426;0.0;0.0;0.0;0.0;0.0;-0.14309565622557588
4978.0;5.170421550330355;-0.30581530399999995;0.0;0.0;0.044725552222957016;0.0;0.03845716353913289;0.03596122691518127;0.0;0.0;0.0;0.0;0.0;-0.1436235627785125
4979.0;5.035727437616075;-0.31544091999999996;0.0;0.0;0.06710395731605968;0.0;0.03868253588686696;0.03515416932865515;0.0;0.0;0.0;0.0;0.0;-0.14362356280533797
4980.0;4.937255728700703;-0.320909792;0.0;0.0;0.07907772724996116;0.0;0.04064375532114249;0.035472799916774544;0.0;0.0;0.0;0.0;0.0;-0.14362356281155778
4981.0;4.93306230667804;-0.32621960800000005;0.0;0.0;0.08188258166673361;0.0;0.04181377377270161;0.03713582756212259;0.0;0.0;0.0;0.0;0.0;-0.1436235628117409
4982.0;4.922625624559346;-0.324644568;0.0;0.0;0.07244068265140545;0.0;0.048387934831754735;0.03929217370902554;0.0;0.0;0.0;0.0;0.0;-0.143623562812197
4983.0;5.004039996552107;-0.31940289999999993;0.0;0.0;0.056026240497237666;0.0;0.05098211509163404;0.04055621443360049;0.0;0.0;0.0;0.0;0.0;-0.14362356280783398
4984.0;5.175659222031475;-0.310838836;0.0;0.0;0.032876813312885944;0.0;0.049346966402954794;0.04110543277566604;0.0;0.0;0.0;0.0;0.0;-0.1436235627761242
4985.0;5.26171700857381;-0.31430736400000003;0.0;0.0;0.009908679877490396;0.0;0.05186442406850884;0.0455970050965312;0.0;0.0;0.0;0.0;0.0;-0.1299056655651223
4986.0;5.25584690867619;-0.329927308;0.0;0.0;0.0016754106103704755;0.0;0.05368658393135703;0.04997817459568094;0.0;0.0;0.0;0.0;0.0;-0.10456936980112112
4987.0;5.248898479818251;-0.331278856;0.0;0.0;7.085044412177293e-5;0.0;0.05471274767856005;0.05386812222608488;0.0;0.0;0.0;0.0;0.0;-0.10703451261705987
4988.0;5.253074086310333;-0.32851551999999995;0.0;0.0;4.584464302080708e-5;0.0;0.05346121157879471;0.05387441097253652;0.0;0.0;0.0;0.0;0.0;-0.10937465576451388
4989.0;5.256613972477316;-0.32266970400000006;0.0;0.0;4.1676668505004715e-5;0.0;0.05385920963654245;0.05363823309384236;0.0;0.0;0.0;0.0;0.0;-0.11811425333886486
4990.0;5.264350600940637;-0.31538004799999997;0.0;0.0;3.750916453269879e-5;0.0;0.05248299942474369;0.053428607700162715;0.0;0.0;0.0;0.0;0.0;-0.12663238249304895
4991.0;5.268774103437951;-0.309772076;0.0;0.0;3.7509164526804245e-5;0.0;0.05348518737574722;0.052024816670501975;0.0;0.0;0.0;0.0;0.0;-0.1342893690485744
4992.0;5.270610016679483;-0.302613968;0.0;0.0;3.959303273711163e-5;0.0;0.053940727285083694;0.051166750362818335;0.0;0.0;0.0;0.0;0.0;-0.1436235484297226
4993.0;5.289674647214396;-0.36930899000000006;0.0;0.0;3.555001623975469e-5;0.0;0.05699214272585789;0.06668410892002324;0.0;0.0;0.0;0.0;0.0;-0.07489958688540435
4994.0;5.291568823134389;-0.36604419200000005;0.0;0.0;3.34585913434142e-5;0.0;0.05612979994403625;0.06688236560227984;0.0;0.0;0.0;0.0;0.0;-0.07885318680644493
4995.0;5.291201425152224;-0.36355888100000006;0.0;0.0;3.3458591346656684e-5;0.0;0.05643501112597913;0.06673984658402661;0.0;0.0;0.0;0.0;0.0;-0.08284445466791661
4996.0;5.297196349517013;-0.36016199800000004;0.0;0.0;3.555001624035477e-5;0.0;0.054269464679111444;0.06630382280980669;0.0;0.0;0.0;0.0;0.0;-0.08467041035479446
4997.0;5.299631579493758;-0.361668088;0.0;0.0;3.5550016240857675e-5;0.0;0.05231708174454617;0.06721749712471668;0.0;0.0;0.0;0.0;0.0;-0.08101808922361485
