Iterations;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap
13.0;41.961752388236505;1.7691090975767363;0.08897685189244484;3.5471172640629813;1.9656998073353165;1.472269157909161;0.0;24.6703458938177;0.10729291092746347;5.603124209063127;1.327964540410897;0.31512995025097357;0.0
14.0;41.79296849638897;1.4654486912806253;0.089109953327979;3.543419383815857;1.9139274261234756;1.4317611786681137;0.0;23.776442259109672;0.10531707027619366;5.603140743136395;1.598121442536236;1.7928292608690195;0.0
15.0;41.58052630439893;1.6275947757503042;0.0896399618863394;3.53963909549693;1.8847534983243084;1.4094057101787916;0.0;20.396620322449234;0.09718648233189635;5.60317355853456;1.1015071957751443;0.9960117901793379;0.0
16.0;39.227723994547354;1.6960320691515947;0.09025236020538255;3.5357621395312666;1.8787359468119382;1.3967611582429627;0.0;21.67462953522256;0.09843354173509239;5.603217300600646;0.7272300730386672;0.5697706406727283;0.0
17.0;38.776916297343504;1.0884708511507803;0.09091981938524674;3.5317151528479576;1.783339177994877;1.3336936632764225;0.0;19.46260394126014;0.09796791637740733;5.603281227826563;2.5236984487803302;3.061433942514114;0.0
18.0;38.493280477728796;0.9016751430432803;0.09147840302368612;3.5275646337890016;1.7695371728642497;1.3393760012073035;0.0;17.994281189307955;0.09182033632741692;5.603351141071963;0.8005421260176872;0.2635360721279728;0.0
19.0;36.27053520158275;2.049637547702605;0.09182240714576113;3.5233461520537177;1.6876514880078426;1.2888040046694254;0.0;19.68730114412399;0.08917277347292511;5.603428336478075;2.4929260231757366;2.456612163503359;0.0
20.0;35.87238793047473;2.0064130123850816;0.0921899043519206;3.5189946719616736;1.650497962359587;1.2605399697940247;0.0;18.542155422485042;0.08800795783280019;5.60351116259775;1.5822210677187893;1.373824882930439;0.0
21.0;35.691527890383085;1.232366057020689;0.09264170208947305;3.514586652746504;1.6308363432751967;1.2439792970347647;0.0;18.140833881718226;0.08299617981197577;5.603602148393018;1.0638909988211915;0.8068039573444439;0.0
22.0;35.54305271672131;0.7417614420547166;0.09241352765351307;3.5101549329299364;1.6175260959167401;1.2338585674112084;0.0;17.21826339844456;0.09173611864044234;5.603698357324013;0.7279234281901044;0.49757255527686206;0.0
23.0;33.621926340499954;0.4598087956844153;0.09277072253298341;3.505678196062546;1.5365160745780004;1.1793704458389136;0.0;19.450190121185415;0.09385732596525959;5.603801620530593;2.6736394414275164;2.9099016191253644;0.0
24.0;33.04912924377525;0.8172618439090454;0.0926372801355647;3.4843725702655584;1.5166317170596755;1.1835884943519357;0.0;17.01482365254692;0.07364726263387832;5.531693939315807;1.0973176331640675;0.21135030785341508;0.0
25.0;32.64726724807788;1.4023536224114581;0.09152461751041491;3.4262870469127393;1.4733619264802233;1.1513096540646104;0.0;16.149205679905524;0.0980271447551373;5.364729474794157;1.7194556948380173;1.7241108750777625;0.0
26.0;30.861918258401285;1.2329604689238105;0.09162110129859452;3.4023020065212792;1.4537727947219359;1.1334942751128398;0.0;19.91438504283459;0.10665340306625103;5.344688943612169;1.0384282792658674;0.9561787633377072;0.0
27.0;30.417014629770552;1.222246392486575;0.09201670350023813;3.3895223468356144;1.4387478417171586;1.1230977956506765;0.0;17.83686914871856;0.08220534713489422;5.339685137030324;0.8622143865631399;0.5608037751157325;0.0
28.0;30.16671189845284;1.2424876768575397;0.09231898713429483;3.3808635427821714;1.4038933501774573;1.0836222709836292;0.0;17.39185868552865;0.09121552483838391;5.338469907816643;1.8682097352705915;2.3186091487730924;0.0
29.0;29.944797847872753;1.037883621332752;0.09339675096896416;3.373847281074054;1.4097651303692869;1.0946106837400493;0.0;17.400564415876932;0.09778008445034088;5.338211186287578;0.7300432806429178;0.5917798809284895;0.0
30.0;29.68595197879928;0.7978131437726986;0.09459167527190693;3.3675097412683495;1.4115084955347352;1.1001486713449748;0.0;17.189795269338017;0.08128180975644932;5.338199918176205;0.5009822310763237;0.3069467641998643;0.0
31.0;29.45399482322278;0.5491910148272082;0.09537810645796171;3.3614901867097515;1.3428961331322355;1.0593582955126521;0.0;16.57708221956067;0.08717893543290244;5.338230468733402;2.192203954851192;2.3965456752945458;0.0
32.0;29.300494838403292;0.7243441559829213;0.09651773955575453;3.355643680655273;1.3343721423084016;1.0684869660809135;0.0;15.762973178004097;0.10050345991139259;5.338280555656714;0.9268923729139183;0.49900169891132745;0.0
33.0;29.231582686538083;0.7149384981191633;0.09814084929248618;3.349862796695095;1.3057646932840665;1.0421508509304513;0.0;15.230365245315163;0.08773809979481068;5.338341474225946;1.3462436269247369;1.548976828274096;0.0
34.0;29.138502849261137;0.4909350242450888;0.09910001925755565;3.344074626636122;1.2910594719596238;1.0273268841119017;0.0;15.031314852695488;0.07711131538621745;5.338390508125029;0.8639655463608478;0.8745952991671722;0.0
35.0;29.02460789364619;0.3509679228375674;0.0997930715418323;3.338291223435803;1.2844696651266898;1.0186323919680431;0.0;14.769764757574283;0.08826136889830977;5.338461892262827;0.6116496007950762;0.5151379993061225;0.0
36.0;28.957705954567754;0.48785074080825913;0.10068409003444738;3.332541076154611;1.241128565368037;1.0024591043286164;0.0;14.529952537424249;0.08007484913094429;5.338513453326804;1.4345730753983463;0.9560071094993433;0.0
37.0;28.958650312225448;0.7315998973612746;0.10080854936138572;3.3268281287769255;1.2230345030317713;0.9936096300409927;0.0;14.499023459023945;0.08021121827685403;5.338557992086066;0.8269816653711305;0.5270919119335982;0.0
38.0;28.923625965827647;0.7775166358288693;0.10104207800599796;3.321135825841155;1.2148451801190303;0.9883210822091214;0.0;14.634782394464882;0.09190984816658725;5.338603342197502;0.5736682545321607;0.3186121455577859;0.0
39.0;28.832683501461293;0.5335041846336207;0.1014005292838913;3.3154752341590124;1.1518804233797082;0.9469551132878925;0.0;14.75813957653873;0.07756351526652004;5.338658708694478;2.6362636290791346;2.6746094112712275;0.0
40.0;28.700966520782018;0.3741058218325794;0.10105053606261248;3.309862443092072;1.180741335295073;0.9619609926548407;0.0;14.605107430170056;0.07231756390395966;5.338692306944153;0.8977479045660454;0.8957308291212519;0.0
41.0;28.578772065697525;0.7614541670765421;0.10054695896727797;3.3043028250844837;1.1914511054254031;0.9691697188097187;0.0;14.302264194047993;0.08374008049474634;5.338721235302026;0.4204245396930985;0.4370970307484795;0.0
42.0;28.49347292505088;0.9200661577754436;0.10013230781920343;3.298775034884209;1.1353884856005763;0.9347781794313083;0.0;14.34131230182072;0.07450162165030776;5.338747422249029;2.167753155913843;2.223119200046138;0.0
43.0;28.44824279763188;0.8626518286160897;0.09906147728910401;3.293271308657193;1.1274939323269404;0.9426839346116739;0.0;14.577233552352467;0.06835125037984703;5.338781417655144;1.0398929301940625;0.4718016728824119;0.0
44.0;28.440166606514914;0.6008563943053932;0.09777086714116821;3.287786097832228;1.12198314632849;0.9472158161772921;0.0;14.725843529385884;0.0827447823193747;5.3387957683946725;0.8450534981439386;0.27895422219044674;0.0
45.0;28.43306577601783;0.3985699570459925;0.09680025125756185;3.2823181713548184;1.098003618801228;0.9231987790286333;0.0;14.527855690236516;0.07851758870342351;5.338809493224444;1.4314590996306833;1.5532724211366307;0.0
46.0;28.46521113352565;0.9159525264312878;0.09553122100754523;3.276859685460438;1.0864988963303905;0.9097184704633775;0.0;14.259831075744994;0.0704886793795859;5.338801928797167;0.8868262553700281;0.874468722255212;0.0
47.0;28.472732107675935;1.1543255559782797;0.09421242897794715;3.27142962796687;1.082053611160063;0.9017676221536928;0.0;12.214325833837865;0.07893072486166515;5.338806435474395;0.6514960519864981;0.5162729951466072;0.0
48.0;26.869948918912588;1.216146526713562;0.09334780817245121;3.266047358183114;1.0876256402013609;0.8966898295008575;0.0;15.056436508538438;0.07727572443038801;5.338783416986364;1.281025433426792;0.33142670378542954;0.0
49.0;26.576220101504997;0.8712733578072371;0.09228752296116603;3.2605850144005206;1.0718121352980685;0.8668142292067583;0.0;13.185580953843699;0.07550617934961687;5.3387630782058295;2.277295346514592;2.12497732983219;0.0
50.0;24.953568007150835;1.2911545743805135;0.09140857307822974;3.2550757076495382;1.1276666162683824;0.8845163664252166;0.0;15.727056305817246;0.08443868282364338;5.338753957519876;2.3024900652570848;1.1756269993989097;0.0
